# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  9.94 | 14.70 | 10.80 |  9.19 | 10.88 | 11.55 | 14.78 | 10.87 |  9.74 | 11.01 | 12.13 | 11.26 |  9.68 |  7.23 |  7.63 | 11.58 | 10.36 | 13.47 |  9.92 | 12.51 |  8.98 | 10.01 |  9.28 |  7.63 |  9.04 | 13.74 | 10.12 |  8.33 |  8.43 |  9.10 |  9.27 |  6.77 | 11.39 |  9.76 |  9.82 | 10.71 | 10.00 |  8.99 |  9.90 | 10.32 |
|         2 | 10.43 | 15.94 | 11.13 |  8.07 | 12.17 | 10.99 | 15.24 | 11.51 |  9.15 | 11.99 | 11.04 | 11.34 | 11.17 |  7.19 |  7.39 | 12.10 | 10.59 | 13.50 | 10.13 | 13.69 |  9.24 | 11.00 |  9.53 |  8.03 |  8.58 | 13.89 | 11.49 |  7.65 |  8.90 |  9.04 |  8.92 |  7.56 | 11.37 | 11.43 | 10.77 | 11.22 | 10.60 |  8.93 |  9.01 | 10.78 |
|         3 | 10.41 | 16.29 | 11.53 |  8.46 | 13.99 | 11.04 | 15.32 | 12.01 |  9.87 | 12.24 | 11.17 | 11.39 | 12.22 |  8.56 |  8.16 | 12.40 | 11.34 | 13.69 | 10.77 | 14.18 |  9.83 | 11.80 |  9.74 |  8.84 |  9.07 | 14.26 | 12.96 |  7.67 |  9.31 |  9.21 |  9.38 |  8.50 | 11.45 | 12.67 | 11.22 | 12.21 | 11.02 |  9.50 |  9.33 | 12.06 |
|         4 |  9.87 | 16.56 | 11.77 |  8.72 | 15.08 | 10.67 | 14.66 | 12.30 | 10.05 | 11.80 | 12.26 | 11.37 | 12.89 |  8.75 |  8.71 | 12.70 | 11.35 | 13.64 | 11.01 | 14.34 | 10.56 | 11.96 |  9.66 |  9.17 |  9.13 | 15.28 | 13.80 |  7.96 |  9.69 |  9.01 |  9.44 |  8.49 | 11.42 | 14.86 | 11.54 | 12.91 | 11.05 | 10.44 |  9.52 | 12.27 |
|         5 |  9.90 | 16.96 | 13.13 |  9.24 | 16.43 | 11.85 | 13.90 | 13.88 | 10.79 | 11.66 | 14.20 | 12.98 | 14.62 | 10.10 |  9.61 | 14.29 | 12.39 | 14.27 | 11.97 | 15.44 | 11.68 | 13.68 | 10.61 |  9.56 | 10.28 | 17.68 | 15.39 |  8.81 | 10.49 | 10.43 |  9.59 |  8.88 | 13.11 | 17.37 | 12.77 | 14.58 | 12.88 | 11.90 | 10.43 | 11.91 |
|         6 | 11.23 | 16.83 | 14.86 | 10.26 | 17.79 | 14.16 | 15.70 | 15.56 | 12.37 | 12.65 | 17.36 | 15.13 | 16.91 | 11.69 | 11.14 | 15.59 | 14.45 | 15.52 | 13.52 | 17.26 | 12.88 | 16.38 | 11.62 | 10.69 | 12.28 | 20.94 | 17.55 |  9.56 | 11.87 | 13.05 | 10.38 | 10.71 | 15.72 | 20.41 | 14.56 | 15.85 | 15.06 | 14.31 | 11.93 | 12.65 |
|         7 | 13.54 | 17.60 | 17.86 | 13.35 | 19.11 | 17.00 | 17.92 | 18.02 | 14.16 | 14.37 | 21.84 | 18.28 | 18.85 | 13.44 | 12.11 | 16.72 | 17.82 | 17.57 | 15.50 | 19.45 | 16.11 | 19.50 | 12.47 | 13.13 | 13.70 | 25.25 | 21.74 | 12.18 | 13.25 | 15.11 | 11.94 | 13.64 | 19.20 | 21.29 | 16.63 | 18.01 | 17.08 | 16.10 | 13.35 | 14.11 |
|         8 | 16.20 | 19.87 | 21.26 | 16.86 | 26.58 | 20.55 | 19.94 | 20.92 | 17.07 | 17.04 | 31.26 | 22.50 | 20.48 | 18.93 | 14.93 | 20.04 | 22.39 | 22.49 | 18.42 | 22.38 | 19.79 | 22.67 | 13.87 | 18.00 | 16.73 | 30.62 | 26.71 | 14.73 | 15.76 | 19.66 | 15.25 | 18.97 | 21.85 | 25.87 | 18.63 | 21.78 | 27.15 | 20.31 | 14.51 | 17.22 |
|         9 | 20.84 | 23.30 | 28.43 | 30.15 | 37.97 | 25.72 | 24.14 | 25.87 | 25.58 | 21.24 | 41.61 | 30.36 | 23.26 | 25.02 | 26.34 | 25.93 | 29.64 | 29.69 | 24.76 | 29.67 | 30.88 | 28.89 | 23.61 | 29.19 | 25.95 | 40.39 | 33.52 | 21.41 | 22.41 | 28.39 | 20.74 | 29.32 | 26.40 | 35.76 | 26.85 | 28.82 | 39.69 | 29.65 | 21.97 | 25.35 |
|        10 | 30.67 | 35.06 | 39.52 | 44.62 | 42.64 | 33.18 | 36.50 | 34.23 | 35.09 | 28.77 | 46.05 | 39.17 | 32.70 | 37.41 | 38.78 | 39.51 | 38.34 | 36.36 | 30.81 | 40.57 | 39.88 | 35.54 | 31.34 | 39.60 | 36.20 | 46.11 | 42.60 | 37.57 | 34.06 | 41.59 | 28.35 | 39.81 | 37.58 | 42.51 | 34.36 | 34.19 | 44.09 | 37.02 | 31.25 | 35.92 |
|        11 | 39.61 | 40.39 | 49.56 | 49.30 | 45.27 | 42.03 | 44.83 | 38.03 | 40.01 | 35.26 | 49.63 | 45.20 | 42.82 | 42.73 | 43.19 | 43.46 | 45.23 | 44.41 | 42.55 | 45.80 | 49.01 | 37.52 | 38.24 | 43.06 | 44.37 | 49.70 | 48.13 | 46.92 | 39.15 | 45.56 | 35.26 | 45.72 | 43.77 | 44.21 | 35.53 | 38.22 | 45.58 | 42.48 | 41.32 | 40.57 |
|        12 | 42.43 | 41.02 | 49.69 | 48.61 | 44.82 | 45.25 | 45.66 | 38.07 | 42.87 | 39.20 | 50.65 | 45.00 | 43.74 | 45.10 | 43.23 | 44.14 | 45.40 | 48.11 | 43.89 | 46.07 | 49.05 | 41.60 | 40.23 | 43.10 | 45.23 | 48.01 | 47.68 | 48.04 | 38.78 | 45.70 | 39.54 | 45.30 | 44.22 | 42.53 | 39.82 | 41.14 | 46.03 | 44.19 | 42.19 | 42.56 |
|        13 | 40.05 | 44.35 | 49.54 | 45.41 | 45.41 | 46.34 | 46.51 | 38.82 | 41.52 | 40.10 | 50.08 | 44.04 | 44.21 | 46.49 | 41.24 | 39.28 | 40.82 | 46.54 | 40.61 | 45.74 | 46.56 | 43.07 | 40.22 | 43.99 | 43.61 | 44.36 | 42.41 | 46.94 | 36.48 | 41.70 | 39.63 | 38.52 | 43.33 | 38.44 | 40.71 | 41.36 | 44.54 | 41.81 | 41.63 | 40.50 |
|        14 | 37.94 | 45.26 | 50.32 | 42.76 | 45.34 | 46.71 | 52.31 | 41.65 | 36.80 | 39.08 | 52.16 | 44.00 | 42.02 | 45.80 | 38.14 | 37.88 | 35.25 | 42.29 | 31.38 | 45.12 | 43.89 | 41.40 | 38.15 | 44.53 | 41.73 | 42.21 | 44.38 | 42.64 | 35.43 | 40.96 | 37.39 | 39.60 | 42.20 | 39.24 | 39.32 | 41.27 | 41.99 | 43.32 | 35.81 | 38.00 |
|        15 | 35.76 | 39.46 | 43.77 | 43.06 | 42.96 | 44.13 | 46.09 | 40.54 | 35.86 | 33.70 | 47.01 | 40.36 | 37.25 | 41.37 | 37.23 | 38.41 | 33.57 | 41.12 | 33.30 | 41.15 | 40.48 | 38.94 | 36.05 | 44.72 | 42.71 | 42.23 | 43.80 | 40.37 | 35.17 | 40.53 | 35.90 | 39.54 | 41.87 | 38.81 | 36.29 | 40.23 | 41.72 | 43.04 | 32.77 | 38.63 |
|        16 | 34.92 | 37.30 | 37.96 | 41.53 | 37.65 | 41.90 | 35.05 | 37.66 | 31.34 | 30.78 | 45.87 | 37.29 | 37.13 | 44.38 | 33.14 | 39.50 | 33.29 | 35.47 | 33.02 | 37.83 | 34.46 | 39.61 | 35.97 | 47.10 | 47.62 | 42.66 | 38.01 | 39.19 | 32.84 | 42.40 | 35.59 | 36.55 | 38.20 | 36.03 | 33.67 | 38.86 | 44.07 | 38.14 | 32.49 | 37.55 |
|        17 | 35.38 | 36.66 | 28.94 | 37.29 | 36.43 | 36.37 | 30.25 | 38.52 | 29.00 | 27.48 | 34.73 | 41.19 | 32.90 | 36.52 | 39.09 | 39.51 | 29.62 | 35.97 | 30.44 | 39.14 | 34.32 | 39.16 | 42.83 | 48.26 | 41.94 | 37.09 | 37.56 | 38.70 | 38.05 | 42.56 | 31.91 | 32.58 | 38.69 | 31.60 | 31.77 | 34.37 | 43.92 | 34.42 | 28.23 | 35.82 |
