# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  7.02 |  4.74 |  5.31 |  3.87 |  8.25 |  3.66 |  7.89 | 10.58 |  6.34 |  7.57 |  8.64 |  4.73 |  8.60 |  4.70 |  8.80 |  7.03 |  6.96 |  6.67 | 11.87 |  4.17 |  9.77 |  6.15 |  5.18 |  9.18 | 10.26 |  5.42 |  8.47 |  5.97 |  2.62 |  4.37 |  3.95 |  4.70 |  3.91 |  5.76 | 11.03 |  9.91 | 10.74 |  5.41 |  3.36 | 10.15 |
|         2 | 12.00 | 12.71 | 10.97 |  8.47 | 10.95 | 10.31 | 12.29 | 15.38 | 11.63 | 13.48 | 12.50 | 11.53 | 12.32 |  9.99 | 12.30 | 11.47 | 12.33 | 11.80 | 15.95 |  8.95 | 11.86 | 10.89 | 10.39 | 13.12 | 13.82 | 11.00 | 12.93 | 10.46 | 10.74 |  8.87 |  9.51 | 11.69 |  8.30 |  8.28 | 14.44 | 12.70 | 14.16 | 10.03 | 10.81 | 12.92 |
|         3 | 16.05 | 16.37 | 14.28 |  9.81 | 14.17 | 16.08 | 15.79 | 16.39 | 13.32 | 16.56 | 14.09 | 14.72 | 16.91 | 13.05 | 14.34 | 14.36 | 14.86 | 15.03 | 18.38 | 12.99 | 14.14 | 14.99 | 12.79 | 13.73 | 15.64 | 15.52 | 15.72 | 13.53 | 14.05 | 14.67 | 12.82 | 13.99 | 11.72 | 10.11 | 15.81 | 15.56 | 17.46 | 12.78 | 14.09 | 14.57 |
|         4 | 18.79 | 18.36 | 15.94 | 12.92 | 15.66 | 18.31 | 18.21 | 18.61 | 15.16 | 17.55 | 14.99 | 16.90 | 18.69 | 15.03 | 15.48 | 15.22 | 17.88 | 17.24 | 21.93 | 15.33 | 15.50 | 16.68 | 13.65 | 14.77 | 16.34 | 17.37 | 17.67 | 14.78 | 15.73 | 16.65 | 15.11 | 16.66 | 13.56 | 11.73 | 15.97 | 17.16 | 19.23 | 15.14 | 16.04 | 15.91 |
|         5 | 20.21 | 19.37 | 16.93 | 14.47 | 15.68 | 20.16 | 18.49 | 19.98 | 15.93 | 17.95 | 16.77 | 18.10 | 21.04 | 15.34 | 15.77 | 15.39 | 18.48 | 18.09 | 23.66 | 17.10 | 16.39 | 17.69 | 13.94 | 15.32 | 17.71 | 18.09 | 18.36 | 16.19 | 16.49 | 18.18 | 16.71 | 17.57 | 15.99 | 12.75 | 17.80 | 19.02 | 18.78 | 16.62 | 16.42 | 16.03 |
|         6 | 21.03 | 20.73 | 17.65 | 16.52 | 14.85 | 21.30 | 19.53 | 20.93 | 18.44 | 20.51 | 18.44 | 19.40 | 22.71 | 15.97 | 16.87 | 16.23 | 20.54 | 19.41 | 23.63 | 18.59 | 18.95 | 18.52 | 14.00 | 18.96 | 19.71 | 19.25 | 21.67 | 18.90 | 15.78 | 18.81 | 18.46 | 18.37 | 16.23 | 14.26 | 19.55 | 19.96 | 19.50 | 18.65 | 16.22 | 17.35 |
|         7 | 23.51 | 22.01 | 19.10 | 21.30 | 21.04 | 22.81 | 20.33 | 22.75 | 20.29 | 24.25 | 20.14 | 21.75 | 24.58 | 17.76 | 22.11 | 18.87 | 21.03 | 21.91 | 26.11 | 22.07 | 21.61 | 20.03 | 15.82 | 23.14 | 22.26 | 21.31 | 27.87 | 23.38 | 19.49 | 20.29 | 18.74 | 21.72 | 18.95 | 16.28 | 19.97 | 20.56 | 22.30 | 20.98 | 19.90 | 19.61 |
|         8 | 32.04 | 32.30 | 26.36 | 31.58 | 29.90 | 32.24 | 30.94 | 33.06 | 31.00 | 34.86 | 32.81 | 33.06 | 34.34 | 25.33 | 36.20 | 27.10 | 32.14 | 33.11 | 38.57 | 31.79 | 32.70 | 28.07 | 30.26 | 33.27 | 33.13 | 32.29 | 39.25 | 39.48 | 31.65 | 26.97 | 26.05 | 28.90 | 25.82 | 27.52 | 30.46 | 30.11 | 33.30 | 31.71 | 32.25 | 31.10 |
|         9 | 39.41 | 42.00 | 38.13 | 40.49 | 39.61 | 41.73 | 39.16 | 41.00 | 40.89 | 44.52 | 39.05 | 41.51 | 44.26 | 33.70 | 43.79 | 35.64 | 40.95 | 39.77 | 51.16 | 40.79 | 39.94 | 32.65 | 38.53 | 40.56 | 40.21 | 38.33 | 49.20 | 52.96 | 44.81 | 31.95 | 33.88 | 38.06 | 37.54 | 36.38 | 39.84 | 38.80 | 43.11 | 43.37 | 43.71 | 40.80 |
|        10 | 50.37 | 56.13 | 47.68 | 44.89 | 45.88 | 48.54 | 53.91 | 49.29 | 50.09 | 48.70 | 49.62 | 47.97 | 50.02 | 38.97 | 52.47 | 46.03 | 47.12 | 49.30 | 58.66 | 45.94 | 44.52 | 46.70 | 45.75 | 54.86 | 48.42 | 42.67 | 52.32 | 51.34 | 49.01 | 38.03 | 43.66 | 43.81 | 46.03 | 39.29 | 46.93 | 47.05 | 47.10 | 49.24 | 47.82 | 46.88 |
