# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  10.64 |  42.01 |  43.61 |      0 |  76.83 |  13.05 |   1.53 |   7.28 |  71.40 |   0.45 |   5.23 |  19.46 |  42.37 |  61.26 |  40.60 |      0 |  88.37 |   5.54 |  32.31 |  53.88 |   3.44 |  59.03 |  58.29 |      0 |   2.17 |  54.28 |   1.94 |   9.47 |  42.49 |  22.49 |      0 |  41.01 |  18.81 |  90.75 |  25.61 |  15.89 |  10.13 |  90.33 |  15.90 |  83.41 |
|         1 |  26.47 |  30.54 |  46.91 |   1.81 |  77.50 |   0.89 |   1.12 |      0 |   4.88 |  55.48 |  68.72 |  86.80 |  73.15 |  89.84 |   0.74 |   3.07 |   6.09 |  18.69 |  81.82 |  61.04 |      0 | 100.00 |   9.56 |  29.14 |   1.95 |  89.41 |   1.10 |  10.85 |  35.45 |   7.46 |      0 |  49.24 |  98.02 |  97.54 |  34.18 |  38.00 |   2.28 |  11.09 |  31.86 |  12.06 |
|         2 |  37.93 |  69.92 |  95.68 |  51.05 |  91.54 |  30.04 |  79.22 |      0 |  75.82 | 100.00 |   6.62 |  82.60 |  80.05 |  65.93 |      0 |  44.74 |  88.90 |  84.21 |  85.93 |  80.16 |  83.88 |  53.27 |  63.85 |  98.04 |      0 |  66.96 |  12.15 |      0 |  81.16 |  35.40 |  40.58 |  79.31 |  99.41 |  96.08 |  70.72 |  49.18 |  72.68 |   4.51 |  50.80 |  59.65 |
|         3 |  61.54 |  90.95 |  99.17 |  86.31 |  88.86 |  85.71 | 100.00 |      0 |  89.45 | 100.00 |  70.02 |  82.88 |  81.33 |  94.14 |      0 |  83.13 |  76.11 |  95.77 |  83.71 |  82.55 |  96.48 |  88.26 |  96.08 | 100.00 |  29.42 |      0 |  81.49 |  62.05 |  96.02 |  75.62 |  66.75 |  82.99 |  93.38 |  97.40 |  98.60 |  60.72 |  77.79 |  12.88 |  87.24 |  83.46 |
|         4 |  93.40 |  88.53 |  88.16 |  90.08 |  96.51 |  73.97 | 100.00 |   4.74 | 100.00 | 100.00 | 100.00 |  39.06 |  83.43 |  98.07 |  16.74 |  87.36 |  77.90 | 100.00 |  59.54 |  82.90 | 100.00 |  28.49 |  46.81 |  86.30 |  99.18 |  88.39 |  90.41 |  45.94 | 100.00 |  97.59 |  87.53 |  59.99 |  72.09 |  99.34 | 100.00 |  86.64 |  95.87 |  45.80 |  88.13 |  65.48 |
|         5 |  95.63 |  89.05 |  43.01 |  98.57 |  91.76 |  80.51 | 100.00 |  94.16 |  97.93 | 100.00 | 100.00 |  83.79 |  96.37 |  80.03 |  76.75 | 100.00 |  91.64 | 100.00 |  97.57 |  88.99 | 100.00 |  38.38 |  68.81 | 100.00 | 100.00 |  99.32 |  97.25 | 100.00 | 100.00 |  75.51 |  96.44 |  99.42 |  99.48 | 100.00 | 100.00 |  78.92 |  99.95 | 100.00 |  98.23 |  89.37 |
|         6 |  97.85 |  92.87 |  94.62 |  69.29 |  96.99 |  98.62 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  94.24 |  98.17 |  70.46 | 100.00 | 100.00 |  96.31 | 100.00 | 100.00 |  81.10 | 100.00 |  98.97 |  99.88 | 100.00 | 100.00 | 100.00 |  87.78 | 100.00 | 100.00 |  71.83 | 100.00 | 100.00 |  96.74 | 100.00 | 100.00 |  72.86 | 100.00 | 100.00 |  99.78 |  97.06 |
|         7 |  97.01 |  98.54 | 100.00 |  39.28 |  74.79 |  97.30 | 100.00 |  99.82 |  99.47 | 100.00 | 100.00 |  96.67 |  43.66 |  73.21 | 100.00 |  99.58 | 100.00 |  89.10 | 100.00 |  87.51 | 100.00 |  94.23 | 100.00 |  78.30 | 100.00 | 100.00 |  92.16 | 100.00 | 100.00 |  66.23 | 100.00 |  92.04 |  73.39 |  99.29 | 100.00 |  80.14 |  97.12 | 100.00 |  98.09 |  94.49 |
|         8 |  99.88 |  94.27 |  46.33 |  39.59 |  82.75 |  88.91 |  93.46 | 100.00 |  92.10 |  84.24 |  99.77 |  97.39 |   2.02 |  50.62 |  90.74 |  80.96 |  86.32 |  56.65 |  61.04 |  80.43 |  97.08 | 100.00 |  96.68 |  76.44 | 100.00 | 100.00 |  60.98 | 100.00 | 100.00 |  80.04 |  98.80 | 100.00 |  66.75 |  88.56 |  75.11 |  82.05 |  88.71 |  96.71 |  68.21 |  85.34 |
|         9 |  83.55 |  97.79 |  35.42 |  79.80 |  42.98 |  82.74 |  41.42 | 100.00 |  24.31 |  95.11 | 100.00 | 100.00 |  33.47 |  57.20 |  99.81 |  76.30 |  72.10 |  46.23 | 100.00 | 100.00 |  89.65 | 100.00 |  35.67 |  44.27 |  78.65 |  82.91 |  82.77 |  51.57 | 100.00 |  75.57 |  95.17 | 100.00 |  47.17 |  80.03 |  82.38 |  38.17 |  96.69 | 100.00 |   7.81 |  93.48 |
|        10 |  86.34 |  99.06 |  89.31 | 100.00 |  66.71 |  75.51 |  90.72 |  96.19 |  92.74 |  91.05 | 100.00 | 100.00 |  52.42 |  98.91 |  91.75 |  73.84 |  44.45 |  71.29 | 100.00 | 100.00 | 100.00 |  79.75 |  81.49 |  90.60 |  88.05 |  25.59 | 100.00 |  64.58 |  81.00 |  81.10 |  90.21 | 100.00 |  21.73 |  97.57 |  81.44 |  37.76 | 100.00 | 100.00 |  66.46 |  92.53 |
|        11 | 100.00 |  60.22 | 100.00 | 100.00 |  65.18 |  93.80 |  95.89 |  87.02 | 100.00 |  96.13 | 100.00 |  50.05 |  80.23 | 100.00 |  91.10 |  99.15 |  96.06 |  83.66 |  98.93 |  53.68 | 100.00 |  78.18 |  98.26 |  92.62 |  82.71 |  99.41 |  99.14 |  78.62 |  84.34 |  87.88 |  97.40 | 100.00 |  26.74 |  83.35 |  49.39 |  82.87 | 100.00 | 100.00 | 100.00 |  96.98 |
|        12 | 100.00 |  80.02 |  98.91 | 100.00 |  91.75 | 100.00 |  91.39 |  95.37 | 100.00 |  99.14 | 100.00 |  29.51 |  70.35 |  33.74 | 100.00 | 100.00 |  94.34 |  89.06 |  86.68 | 100.00 |  97.86 |  90.17 |  99.58 |  66.00 | 100.00 | 100.00 |  99.96 |  82.18 | 100.00 |  97.19 |  60.56 |  89.40 |  73.49 |  93.48 |  71.71 | 100.00 |  93.84 |  99.79 | 100.00 |  98.48 |
|        13 | 100.00 |  94.21 |  99.94 | 100.00 |  99.52 | 100.00 |  98.38 |  94.91 | 100.00 | 100.00 |  73.75 |  79.22 | 100.00 |  88.58 | 100.00 | 100.00 |  87.20 |  89.71 | 100.00 | 100.00 | 100.00 |  98.12 | 100.00 |  80.52 | 100.00 | 100.00 | 100.00 |  83.62 | 100.00 |  64.26 | 100.00 |  75.76 | 100.00 |  98.31 |  38.67 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |
|        14 | 100.00 |  99.93 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  25.05 | 100.00 |  95.99 |  90.73 | 100.00 | 100.00 |  88.79 | 100.00 |  87.72 | 100.00 |  97.08 |  95.89 |  85.97 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  98.74 |  99.66 | 100.00 |  98.82 |  94.64 |  99.41 | 100.00 | 100.00 | 100.00 |
|        15 | 100.00 |  99.39 | 100.00 | 100.00 |  99.87 | 100.00 |  97.47 | 100.00 | 100.00 | 100.00 |  94.12 |  92.09 | 100.00 |  97.83 | 100.00 |  96.29 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  76.13 |  65.35 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  99.13 | 100.00 |  94.32 | 100.00 |  99.63 | 100.00 |   7.26 | 100.00 |  98.62 | 100.00 | 100.00 | 100.00 |
|        16 | 100.00 |  77.02 |  60.33 | 100.00 |  56.26 |  98.61 | 100.00 | 100.00 | 100.00 |  92.03 |  49.10 |      0 | 100.00 |  91.86 | 100.00 |  94.64 |  77.62 | 100.00 | 100.00 | 100.00 | 100.00 |  46.79 |  49.79 |   0.28 | 100.00 |  99.26 | 100.00 | 100.00 |  77.40 |  94.32 | 100.00 | 100.00 |  95.07 |  94.93 |      0 | 100.00 |  96.49 | 100.00 | 100.00 | 100.00 |
|        17 |  93.21 |  87.51 |  87.04 | 100.00 |  89.41 |  43.64 | 100.00 |  86.22 |  96.91 |  29.74 |  45.24 |  30.65 |  85.61 | 100.00 | 100.00 |  96.49 |  61.43 |  76.42 |  95.43 | 100.00 |  86.78 |  86.46 |  19.30 |  37.54 |  78.62 | 100.00 |  65.54 |  60.71 |  72.37 |  44.91 |  83.85 | 100.00 |  76.29 |  97.65 |      0 |  90.35 | 100.00 |  33.88 |  98.57 | 100.00 |
|        18 | 100.00 |  81.49 |  98.58 |  66.01 |  70.82 |  46.01 |  95.20 |  89.08 |  83.94 |  55.82 |  39.20 |  88.58 |  90.73 | 100.00 | 100.00 |  99.18 |  73.17 |  43.59 |  46.17 | 100.00 |  24.34 | 100.00 |  83.61 |  93.66 |  24.95 |  90.54 |  88.48 |  58.79 |  41.36 |      0 |  89.94 |  91.01 |  89.90 |  83.15 |  46.37 |  92.14 |  30.46 |      0 |   9.51 | 100.00 |
|        19 |  89.25 |  78.76 | 100.00 |  80.89 |  83.43 |  79.31 |  68.42 |  24.47 |  78.68 |  88.33 |  35.25 |  92.17 |  83.09 | 100.00 |  78.95 | 100.00 |  92.77 |  75.55 |   0.12 |  92.76 |  36.00 | 100.00 | 100.00 |  99.91 |  37.09 |  74.11 |  97.73 |  65.62 |  63.46 |  32.51 |  35.25 |  61.85 | 100.00 |  58.30 |  84.57 |  91.59 |  16.41 |  11.30 |   5.27 |  77.68 |
|        20 |  70.47 |  82.33 |  96.77 |  57.69 |  94.19 | 100.00 |  69.91 |  79.31 |  82.04 |  94.59 |  26.08 |  82.88 |  78.54 | 100.00 |  77.86 |  96.92 |  99.55 |  89.36 |      0 |  93.97 |  46.90 | 100.00 | 100.00 |  97.15 |  88.97 |  53.65 |  87.51 |  82.66 |  83.16 |  55.29 |  46.97 |  75.63 | 100.00 |  79.21 |  99.17 |  38.78 |  15.21 |  44.70 |  35.29 |  50.29 |
|        21 |  31.42 |  90.97 |  94.93 |  49.89 |  98.06 |  98.47 |  65.34 |  89.12 |  75.78 |  96.98 |  56.32 | 100.00 |  79.81 | 100.00 |  68.91 |  82.99 | 100.00 |  89.54 |   8.15 |  97.53 |  77.43 |  99.90 |  93.78 | 100.00 | 100.00 |  47.72 |  89.96 |  91.88 |  93.19 |  86.94 |  85.98 |  92.74 |  95.78 |  91.22 | 100.00 |  59.22 |      0 |  75.10 |  69.07 |  83.09 |
|        22 |  35.34 |  92.79 | 100.00 |  39.51 | 100.00 | 100.00 |  35.78 | 100.00 |  81.65 |  98.18 |  79.45 | 100.00 |  83.26 |  97.29 |  73.38 |  90.81 | 100.00 |  92.34 |  34.91 | 100.00 |  89.44 |  94.62 |  67.14 | 100.00 | 100.00 |  31.05 |  89.06 |  90.27 |  91.05 |  93.76 |  94.71 |  98.71 |  97.56 |  93.77 |  94.73 |  79.28 |   6.21 |  87.27 |  88.49 |  86.15 |
|        23 |  74.11 | 100.00 |  99.53 |  58.48 | 100.00 | 100.00 |  40.00 |  97.35 |  90.75 | 100.00 |  86.93 | 100.00 |  94.49 |  65.33 |  81.14 |  99.74 |  92.21 |  99.25 |  56.24 |  95.39 |  86.99 |  95.11 |  70.33 |  99.69 | 100.00 |  33.98 |  97.65 |  96.69 |  86.56 |  95.50 |  99.65 | 100.00 |  99.93 |  96.69 |  91.94 |  85.76 |  36.34 |  91.32 |  89.16 |  86.30 |
|        24 |  83.06 | 100.00 | 100.00 |  70.85 |  99.48 | 100.00 |  57.60 |  90.34 |  90.31 |  98.71 |  91.32 |  88.89 |  83.00 |  60.44 |  83.75 |  96.70 |  89.36 |  99.59 |  67.14 |  91.22 |  83.73 |  60.86 |  68.79 | 100.00 |  99.77 |  33.40 |  97.15 |  84.07 |  97.33 |  96.02 |  97.01 |  97.16 | 100.00 |  97.66 |  87.82 |  80.95 |  57.32 |  95.60 |  95.30 |  96.17 |
|        25 |  78.00 |  97.72 |  79.41 |  74.16 |  94.02 |  99.48 |  57.82 |  86.96 |  84.26 | 100.00 |  92.46 |  94.45 |  82.87 |  74.96 |  85.95 |  93.17 |  70.60 |  95.53 |  63.61 |  96.53 |  99.15 |  21.92 |  59.98 |  89.79 |  93.01 |  26.07 |  91.22 |  89.34 | 100.00 |  95.05 |  96.58 | 100.00 | 100.00 |  97.53 |  95.22 |  82.77 |  66.55 |  94.85 |  98.01 |  93.46 |
|        26 |  86.17 |  86.29 |  36.19 |  83.41 |  89.77 |  93.13 |  44.69 |  87.72 |  89.92 | 100.00 |  93.55 |  90.15 |  89.26 |  84.21 |  85.51 |  98.67 |  64.10 |  97.00 |  74.43 |  84.08 |  97.97 |  13.33 |  63.28 |  65.81 |  68.75 |  31.25 |  97.61 |  86.52 | 100.00 |  93.32 |  94.83 | 100.00 | 100.00 |  94.82 |  93.78 |  88.93 |  67.47 |  96.82 |  98.61 |  86.74 |
|        27 |  92.19 |  87.37 |  32.82 |  93.26 |  89.24 |  88.48 |  56.85 |  94.97 |  95.86 |  94.82 |  91.58 |  80.14 |  93.27 |  75.89 |  96.31 |  97.85 |  63.58 |  92.23 |  75.79 |  79.35 |  95.75 |  16.36 |  64.36 |  49.95 |  32.56 |  59.38 |  94.05 |  87.98 | 100.00 |  94.05 |  91.60 |  88.95 | 100.00 |  87.37 |  79.63 |  95.54 |  69.79 |  97.33 |  96.73 |  67.01 |
|        28 |  90.91 |  78.47 |  32.53 |  96.00 |  90.55 |  86.18 |  82.57 |  95.84 |  95.69 |  86.28 |  93.51 |  84.68 |  93.65 |  74.53 |  98.29 |  96.04 |  77.03 |  88.29 |  85.57 |  82.01 |  96.03 |  26.39 |  74.61 |  72.42 |  49.04 |  75.45 |  90.19 |  92.27 |  93.77 |  94.87 |  93.05 |  91.56 |  95.79 |  93.33 |  85.45 |  98.30 |  74.04 |  97.11 |  96.15 |  64.15 |
|        29 |  90.68 |  47.31 |  32.98 |  96.78 |  87.33 |  85.06 |  85.63 |  94.06 |  95.34 |  92.64 |  94.14 |  93.36 |  92.80 |  76.70 |  92.66 |  95.73 |  82.79 |  79.92 |  92.37 |  86.18 |  94.76 |  28.58 |  71.88 |  82.81 |  54.85 |  85.24 |  84.48 |  93.91 |  92.18 |  97.38 |  92.75 |  93.11 |  98.12 |  95.31 |  92.79 |  99.58 |  83.58 |  97.45 |  97.17 |  75.63 |
|        30 |  92.64 |  43.85 |  30.72 |  97.65 |  83.91 |  85.36 |  88.99 |  89.05 |  96.44 |  99.83 |  92.08 |  95.07 |  94.66 |  79.81 |  85.76 |  95.65 |  80.64 |  50.79 |  95.82 |  74.88 |  96.05 |  24.02 |  70.40 |  76.07 |  61.80 |  83.41 |  89.89 |  88.16 |  90.67 |  97.88 |  93.09 |  85.68 | 100.00 |  96.07 |  91.13 |  99.43 | 100.00 |  98.12 |  98.09 |  73.25 |
|        31 |  90.18 |  54.86 |      0 |  96.99 |  64.19 |  77.26 |  91.10 |  84.66 |  96.09 | 100.00 |  95.85 |  93.84 |  93.89 |  87.49 |  93.57 |  93.64 |  76.29 |  10.91 |  96.12 |  78.94 |  96.35 |   6.34 |  58.46 |  75.32 |  74.10 |  87.07 |  85.86 |  89.92 |  83.57 |  99.76 |  93.86 |  83.98 | 100.00 |  98.63 |  55.44 |  98.50 |  85.62 | 100.00 |  97.10 |  73.91 |
