# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 | 12.69 | 15.14 | 12.70 | 10.49 | 16.52 | 13.12 | 15.54 | 12.59 |  8.35 | 15.86 | 13.64 | 12.72 | 10.84 | 15.17 | 10.75 | 11.79 | 12.75 |  9.75 | 12.62 | 15.17 | 10.25 | 13.34 | 14.65 |  9.89 | 10.29 | 10.68 | 12.59 | 14.54 | 11.43 | 15.46 | 12.40 |  8.63 | 14.20 | 12.12 | 10.03 | 12.95 | 11.02 | 15.08 | 12.36 | 12.85 |
|         2 | 12.36 | 14.66 | 12.50 | 11.05 | 15.31 | 13.31 | 15.60 | 11.70 |  8.59 | 16.70 | 12.30 | 12.65 | 10.49 | 14.16 | 10.74 | 10.48 | 11.31 | 10.03 | 12.94 | 14.80 |  9.89 | 13.74 | 15.08 |  9.87 | 10.16 |  9.85 | 12.99 | 14.56 | 10.17 | 15.30 | 12.11 |  9.17 | 12.24 | 11.39 | 10.11 | 13.17 | 10.20 | 14.55 | 11.20 | 13.33 |
|         3 | 11.37 | 14.54 | 11.42 | 11.37 | 14.63 | 12.42 | 14.66 | 13.04 |  9.31 | 17.39 | 11.97 | 11.91 |  9.72 | 13.45 | 10.45 |  9.74 | 10.53 |  9.26 | 13.39 | 13.57 | 10.99 | 13.74 | 15.61 |  9.54 | 10.23 | 10.77 | 13.27 | 14.17 |  9.28 | 12.64 | 11.59 |  9.60 | 11.56 | 10.30 | 10.71 | 12.92 |  9.45 | 12.15 | 10.07 | 13.38 |
|         4 | 11.15 | 14.57 | 12.07 | 11.65 | 15.17 | 11.73 | 13.40 | 13.06 |  9.46 | 16.13 | 11.11 | 12.29 |  8.55 | 13.60 | 10.62 |  9.49 | 10.00 |  8.38 | 13.42 | 11.33 | 11.16 | 13.97 | 14.92 |  9.07 | 10.79 | 10.80 | 14.25 | 14.30 |  9.27 | 10.97 | 10.32 |  9.72 | 11.21 | 10.78 | 11.34 | 12.90 |  9.08 | 12.48 |  9.49 | 14.43 |
|         5 | 10.36 | 14.09 | 12.47 | 11.21 | 13.70 | 10.24 | 11.69 | 12.47 |  9.34 | 14.12 |  7.16 | 12.48 |  7.51 | 13.92 | 11.33 |  7.74 |  8.70 |  8.37 | 12.11 |  8.01 | 10.46 | 13.91 | 13.26 |  8.68 | 10.86 |  9.74 | 14.48 | 13.86 |  8.80 |  9.36 |  9.72 |  9.65 | 10.50 |  7.44 | 11.48 | 12.36 |  8.28 | 13.06 |  8.65 | 14.49 |
|         6 |  9.61 | 11.82 | 12.67 |  9.96 | 11.91 | 11.80 |  8.47 | 10.58 |  8.51 | 14.33 | 10.72 | 11.92 | 18.13 | 13.13 | 12.29 |  6.85 |  7.85 |  6.89 | 12.93 |  8.64 |  8.57 | 14.86 | 11.03 |  8.94 | 11.30 |  7.94 | 14.03 | 13.46 |  9.26 |  9.27 | 10.23 |  9.40 |  8.74 | 10.37 | 11.59 | 11.03 |  5.04 | 13.48 |  6.73 | 14.32 |
|         7 |  8.14 | 14.46 | 12.28 | 13.99 |  9.66 | 16.03 | 18.35 |  9.62 |  5.48 |  7.21 | 22.82 | 11.33 | 25.40 | 12.19 | 12.32 | 10.17 | 20.06 | 10.94 | 20.16 | 14.89 | 16.33 | 12.40 | 14.50 | 10.69 |  9.41 | 22.74 | 13.06 | 12.61 |  9.83 | 15.37 | 10.22 | 11.32 | 17.57 | 21.11 |  9.97 | 14.48 | 10.39 | 12.42 | 12.70 | 12.76 |
|         8 | 14.10 | 18.50 | 11.31 | 19.84 | 14.03 | 24.31 | 23.05 | 15.53 | 11.03 | 13.38 | 22.84 | 21.31 | 25.37 | 13.77 |  8.73 | 17.45 | 23.48 | 21.05 | 21.35 | 17.58 | 21.61 | 13.18 | 20.10 | 17.77 | 19.04 | 25.81 | 16.76 | 15.86 | 13.01 | 25.39 | 13.11 | 14.46 | 22.96 | 24.20 | 20.58 | 18.77 | 24.97 | 17.34 | 18.31 | 17.57 |
|         9 | 19.74 | 20.91 | 14.91 | 18.22 | 20.92 | 24.09 | 20.30 | 24.47 | 23.32 | 15.38 | 20.11 | 27.48 | 22.52 | 17.09 | 14.80 | 20.37 | 21.79 | 21.13 | 19.69 | 15.66 | 22.68 | 17.94 | 20.72 | 20.10 | 25.01 | 22.73 | 21.01 | 19.22 | 18.40 | 24.95 | 22.44 | 16.39 | 21.77 | 23.81 | 26.36 | 18.51 | 25.00 | 21.65 | 22.83 | 22.08 |
|        10 | 22.39 | 20.12 | 15.44 | 12.68 | 20.91 | 20.48 | 19.26 | 24.81 | 23.95 | 15.59 | 19.82 | 26.54 | 19.73 | 18.12 | 15.61 | 19.57 | 17.83 | 19.65 | 17.26 | 15.44 | 22.72 | 20.11 | 20.26 | 20.52 | 23.64 | 18.81 | 20.58 | 19.10 | 21.06 | 22.05 | 23.24 | 16.67 | 18.69 | 22.67 | 23.68 | 19.08 | 18.08 | 20.86 | 22.43 | 22.30 |
