# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  5.08 |  4.85 |  3.89 |  6.54 |  4.78 |  5.23 |  6.59 |  4.63 |  4.77 |  5.16 |  6.18 |  3.67 |  5.40 |  6.01 |  5.66 |  5.99 |  6.02 |  6.47 |  6.58 |  3.69 |  5.82 |  4.58 |  4.53 |  6.01 |  5.42 |  5.76 |  6.05 |  5.53 |  5.36 |  4.99 |  5.24 |  5.46 |  4.96 |  3.07 |  5.76 |  5.46 |  4.67 |  5.88 |  4.72 |  4.41 |
|         1 |  5.58 |  4.83 |  4.10 |  6.13 |  4.67 |  4.59 |  6.31 |  4.18 |  4.83 |  5.36 |  6.03 |  4.01 |  5.70 |  6.35 |  5.11 |  6.25 |  5.37 |  5.87 |  6.09 |  3.40 |  5.55 |  4.04 |  4.44 |  5.88 |  5.53 |  6.39 |  6.19 |  5.29 |  5.43 |  4.70 |  5.51 |  5.45 |  4.23 |  3.21 |  6.01 |  5.40 |  4.75 |  5.48 |  5.34 |  4.36 |
|         2 |  5.53 |  4.82 |  4.07 |  6.41 |  4.65 |  3.95 |  5.92 |  3.67 |  4.87 |  5.36 |  5.82 |  4.16 |  5.73 |  7.03 |  5.20 |  5.86 |  4.78 |  4.96 |  5.69 |  3.45 |  5.13 |  3.67 |  4.12 |  5.80 |  5.36 |  6.91 |  6.28 |  5.00 |  5.40 |  4.33 |  5.65 |  5.28 |  4.25 |  3.59 |  5.74 |  5.16 |  4.65 |  5.07 |  5.66 |  4.60 |
|         3 |  5.46 |  5.03 |  4.28 |  6.58 |  4.91 |  4.05 |  5.60 |  3.66 |  4.77 |  5.42 |  5.82 |  4.12 |  5.86 |  7.37 |  5.59 |  5.83 |  4.80 |  4.79 |  5.66 |  3.60 |  4.85 |  4.00 |  4.27 |  6.04 |  5.33 |  7.10 |  6.52 |  4.83 |  5.76 |  3.71 |  5.65 |  5.27 |  3.50 |  3.80 |  5.54 |  5.04 |  4.66 |  5.24 |  5.84 |  4.94 |
|         4 |  5.23 |  5.12 |  4.29 |  6.38 |  4.88 |  4.32 |  5.46 |  3.63 |  4.54 |  5.54 |  5.81 |  3.85 |  5.71 |  7.29 |  5.33 |  5.74 |  4.98 |  4.51 |  5.44 |  3.67 |  4.54 |  3.85 |  4.19 |  5.74 |  5.24 |  7.07 |  6.58 |  4.62 |  5.84 |  3.65 |  5.81 |  5.09 |  3.42 |  3.80 |  5.43 |  4.71 |  4.78 |  5.48 |  5.83 |  5.18 |
|         5 |  4.92 |  5.25 |  3.98 |  6.15 |  4.83 |  4.53 |  4.87 |  3.66 |  4.46 |  5.39 |  5.54 |  3.57 |  5.56 |  6.87 |  5.21 |  6.00 |  4.85 |  4.35 |  5.06 |  3.43 |  4.26 |  3.43 |  3.98 |  5.22 |  5.31 |  6.53 |  6.48 |  4.42 |  5.68 |  3.82 |  5.71 |  4.90 |  3.18 |  3.47 |  5.41 |  4.48 |  4.74 |  5.54 |  5.77 |  5.01 |
|         6 |  4.65 |  5.20 |  3.44 |  5.87 |  4.79 |  4.46 |  4.53 |  3.46 |  4.54 |  5.11 |  5.14 |  3.63 |  5.44 |  6.10 |  4.88 |  5.91 |  5.20 |  3.72 |  4.97 |  3.33 |  4.51 |  3.66 |  3.78 |  5.02 |  5.41 |  6.38 |  6.03 |  4.53 |  5.54 |  3.55 |  5.78 |  4.80 |  2.59 |  3.27 |  5.39 |  4.58 |  4.62 |  5.00 |  6.03 |  4.83 |
|         7 |  5.03 |  5.32 |  3.15 |  5.70 |  4.87 |  4.62 |  4.46 |  3.04 |  4.77 |  5.27 |  5.03 |  3.83 |  6.15 |  5.70 |  4.38 |  5.57 |  5.71 |  4.41 |  5.49 |  2.68 |  4.65 |  3.70 |  4.15 |  5.14 |  6.09 |  6.29 |  6.00 |  4.92 |  6.12 |  3.91 |  5.46 |  5.03 |  2.04 |  2.96 |  5.54 |  5.05 |  4.27 |  4.87 |  6.35 |  4.95 |
|         8 |  6.13 |  6.24 |  2.81 |  7.16 |  5.50 |  7.02 |  5.36 |  4.98 |  5.49 |  6.99 |  6.58 |  4.74 |  7.77 |  5.76 |  6.30 |  5.94 |  6.83 |  5.28 |  6.33 |  4.28 |  5.24 |  5.16 |  5.91 |  6.04 |  6.78 |  7.97 |  8.71 |  6.91 |  7.32 |  5.15 |  6.25 |  6.43 |  3.35 |  5.33 |  6.70 |  5.93 |  5.26 |  5.87 |  7.09 |  5.40 |
|         9 |  8.97 |  8.63 |  4.39 | 10.58 |  6.98 |  9.54 |  8.21 |  6.73 |  8.13 |  9.23 |  9.87 |  6.58 | 11.26 |  8.07 |  8.31 |  8.52 |  8.46 |  7.56 |  8.72 |  9.28 |  7.90 |  6.17 |  8.44 |  8.03 | 10.18 | 11.70 | 10.50 |  8.78 | 10.67 |  7.11 |  9.22 |  9.88 |  6.10 |  7.81 |  9.52 |  7.03 |  9.35 |  9.65 |  9.67 |  7.04 |
|        10 | 11.74 | 10.81 |  6.32 | 12.68 |  8.65 | 12.77 | 11.67 |  9.29 | 12.02 | 10.28 | 11.92 |  7.79 | 12.82 | 10.56 | 10.53 |  9.39 | 10.59 | 11.11 | 10.63 | 12.55 | 12.69 |  8.87 | 10.74 | 11.70 | 14.08 | 13.48 | 13.33 | 10.38 | 12.67 |  9.61 | 12.45 | 10.37 |  9.75 | 10.52 | 11.61 |  8.21 | 10.88 | 10.29 | 13.74 |  9.67 |
|        11 | 13.01 | 13.14 |  9.81 | 14.21 | 10.74 | 14.04 | 12.64 | 11.87 | 13.16 | 11.64 | 13.55 | 10.09 | 16.24 | 14.24 | 12.91 | 10.61 | 11.49 | 13.25 | 11.84 | 13.55 | 13.96 | 13.10 | 12.80 | 13.51 | 14.09 | 13.69 | 14.75 | 12.70 | 13.94 | 10.36 | 13.95 | 12.31 | 11.65 | 11.65 | 12.29 | 10.06 | 13.59 | 12.53 | 13.87 | 12.16 |
|        12 | 14.19 | 13.42 |  9.84 | 14.22 | 11.50 | 13.27 | 12.57 | 12.05 | 12.64 | 11.44 | 12.86 | 11.08 | 15.25 | 14.65 | 13.16 | 11.85 | 11.83 | 13.78 | 10.57 | 13.07 | 14.41 | 13.47 | 13.56 | 13.15 | 13.46 | 14.68 | 12.53 | 11.51 | 15.12 | 11.18 | 13.88 | 13.39 | 11.91 | 12.01 | 12.26 | 10.67 | 14.99 | 14.78 | 14.07 | 13.11 |
|        13 | 13.41 | 12.46 |  9.08 | 13.85 | 11.22 | 14.61 | 12.00 | 11.09 | 12.17 |  9.77 | 14.91 |  9.55 | 14.47 | 13.00 | 11.07 | 10.18 | 11.71 | 13.23 | 11.42 | 12.81 | 13.61 | 13.31 | 13.90 | 14.73 | 13.02 | 14.67 | 12.55 | 12.55 | 14.72 | 11.94 | 10.43 | 12.45 | 10.98 | 11.33 | 13.17 |  9.57 | 14.98 | 12.85 | 14.12 | 11.35 |
|        14 | 13.05 | 11.74 |  9.09 | 11.75 | 10.01 | 14.50 |  9.90 |  9.41 | 10.18 | 10.51 | 13.51 |  8.89 | 12.52 | 11.43 |  7.86 |  9.26 | 11.18 | 11.43 |  9.35 | 10.64 | 10.38 | 11.16 | 11.14 | 12.33 | 10.23 | 12.36 | 12.03 |  9.68 | 12.92 |  9.09 |  9.57 | 10.70 |  9.40 |  9.24 | 12.25 |  7.28 | 13.19 | 10.82 | 14.13 | 10.04 |
|        15 | 11.16 |  8.23 |  7.54 |  7.48 |  6.78 | 14.27 |  7.54 |  6.45 |  8.70 |  7.33 |  9.72 |  7.07 |  9.82 |  7.85 |  4.87 |  8.24 |  8.92 |  7.14 |  7.47 |  9.94 |  7.72 |  8.21 |  8.30 |  8.02 |  8.78 | 12.44 | 10.77 |  6.11 | 11.57 |  6.98 |  7.44 |  6.73 |  6.83 |  5.85 |  8.81 |  4.77 | 11.84 | 12.26 | 12.50 |  6.79 |
|        16 |  8.68 |  8.81 |  5.69 |  7.93 |  7.28 |  9.61 |  6.63 |  6.76 |  8.60 |  5.91 |  9.92 |  4.67 |  9.18 |  4.97 |  5.79 |  6.98 |  7.42 |  4.96 |  6.66 |  9.29 |  7.45 |  7.60 |  5.74 |  7.53 |  8.54 | 12.67 |  8.57 |  5.36 |  9.74 |  7.32 |  5.10 |  5.07 |  4.55 |  4.46 |  5.73 |  6.32 |  9.86 | 10.88 |  9.92 |  5.22 |
