# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 | 17.02 | 13.94 | 15.45 | 15.60 | 22.46 | 15.38 | 15.64 | 22.35 | 18.86 | 14.18 | 12.86 | 22.82 | 15.67 | 15.55 | 18.55 | 14.87 | 16.64 | 17.12 | 14.00 | 20.18 | 20.12 | 19.17 | 17.85 | 15.86 | 15.58 | 13.56 | 25.37 | 19.13 | 12.88 | 18.08 | 10.70 | 17.44 | 18.80 | 21.38 | 13.97 | 15.02 | 18.91 | 13.07 | 17.63 | 13.86 |
|         2 | 16.82 | 13.68 | 13.36 | 12.61 | 21.73 | 14.40 | 14.47 | 20.12 | 18.01 | 13.72 | 11.88 | 20.54 | 15.61 | 15.27 | 19.13 | 13.63 | 14.64 | 14.59 | 12.51 | 16.99 | 18.06 | 18.17 | 15.95 | 15.58 | 15.22 | 12.03 | 26.56 | 18.99 | 12.19 | 15.68 |  9.31 | 16.00 | 16.41 | 19.47 | 11.21 | 13.14 | 17.62 | 13.04 | 17.48 | 13.96 |
|         3 | 15.37 | 13.66 | 12.61 | 11.14 | 17.74 | 13.44 | 13.10 | 16.44 | 15.41 | 12.92 | 11.78 | 15.87 | 14.47 | 15.11 | 18.66 | 12.67 | 12.31 | 13.62 | 12.04 | 13.85 | 13.20 | 16.28 | 10.61 | 12.75 | 14.31 | 12.35 | 22.28 | 12.82 | 11.06 | 14.25 |  9.70 | 15.62 | 14.25 | 15.52 |  9.56 | 10.67 | 15.22 | 12.47 | 14.64 | 13.89 |
|         4 | 11.49 | 13.49 | 12.28 | 10.34 | 15.03 | 12.40 | 10.83 | 13.46 | 13.14 | 10.91 | 10.79 | 12.84 | 12.05 | 13.36 | 16.67 | 11.18 | 12.45 | 12.03 | 11.14 | 11.68 | 10.93 | 13.22 |  7.24 |  9.13 | 11.05 | 10.55 | 17.38 |  9.33 | 10.33 | 13.17 |  9.68 | 14.84 | 13.39 | 10.82 | 10.05 | 10.04 | 14.80 | 11.09 | 11.48 | 12.84 |
|         5 |  9.86 | 10.39 | 12.47 |  8.86 | 11.47 | 11.67 |  8.78 | 13.00 |  8.41 |  9.07 |  9.12 | 11.09 | 10.96 | 10.89 |  9.98 | 10.99 | 11.87 |  9.92 |  9.85 | 12.28 |  7.66 | 10.98 |  9.77 |  8.87 | 10.53 |  7.21 | 13.04 |  9.18 |  9.93 | 11.44 |  8.64 | 12.86 | 13.23 |  9.29 | 10.05 | 10.49 | 13.89 |  8.76 |  9.95 |  9.33 |
|         6 |  9.73 |  8.65 | 12.43 |  8.57 | 10.66 | 10.05 |  9.20 | 11.34 |  4.23 |  6.51 |  9.73 | 11.06 | 10.20 | 10.97 |  7.31 | 10.69 | 10.76 |  9.03 |  7.01 | 12.10 |  6.94 |  7.86 |  9.70 |  7.09 | 10.04 |  4.98 |  8.87 |  8.82 |  8.33 |  9.80 |  7.60 | 10.37 | 12.91 |  7.33 |  8.79 |  9.66 | 11.95 |  7.22 |  9.22 |  6.76 |
|         7 |  8.51 |  7.26 | 12.14 |  5.29 |  9.33 |  8.54 |  8.62 | 11.18 |  5.76 |  5.82 |  9.49 | 11.06 |  8.29 | 11.98 |  7.33 |  9.18 | 10.26 |  7.63 |  6.12 | 10.54 |  7.38 |  7.03 |  6.05 | 11.09 |  8.72 |  4.37 |  8.47 |  6.50 |  3.45 |  8.39 |  6.80 |  9.76 | 11.31 |  4.82 |  7.43 |  8.55 |  9.71 |  7.72 |  9.10 |  3.46 |
|         8 |  7.13 |  4.14 | 11.47 |  3.17 |  7.89 |  7.20 |  7.80 |  9.04 |  5.64 |  4.76 |  8.94 |  8.73 |  5.93 | 11.95 |  7.53 |  8.75 | 10.28 |  5.03 |  5.32 |  9.33 |  6.36 |  6.14 |  6.83 | 11.21 |  7.66 |  6.47 |  9.13 |  8.85 |  2.20 |  7.40 |  5.14 | 11.43 |  9.65 |  7.89 |  8.33 |  8.68 |  8.42 |  6.19 |  7.98 |  4.44 |
|         9 |  7.20 |  6.60 |  9.63 |  3.40 |  6.97 |  5.71 |  6.32 |  6.76 |  4.16 |  4.66 |  6.61 |  6.68 |  5.39 |  9.84 |  4.25 |  6.61 |  6.34 |  3.24 |  3.03 |  9.95 |  4.66 |  5.87 |  6.30 |  7.84 |  6.61 |  7.49 |  7.69 |  7.88 |  2.11 |  3.48 |  5.60 | 11.35 |  6.94 |  7.92 |  7.94 |  8.68 |  8.39 |  3.88 |  8.25 |  5.48 |
|        10 |  7.30 |  6.63 |  3.71 |  6.22 |  7.65 |  7.24 |  6.60 |  7.17 |  6.03 |  2.60 |  7.85 |  3.54 |  7.93 |  6.99 |  3.77 |  3.16 |  5.32 |  2.18 |  2.52 | 12.19 |  5.22 |  5.73 |  3.63 | 11.62 |  2.47 |  7.34 |  7.33 |  7.76 |  2.95 |  4.67 |  6.92 | 10.20 |  7.18 |  4.81 |  7.42 |  7.54 |  6.12 |  4.33 |  8.23 |  5.83 |
