# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  5.59 |  4.73 |  5.87 |  5.16 |  3.92 |  5.70 |  6.71 |  5.54 |  3.57 |  5.36 |  3.85 |  4.26 |  5.40 |  6.01 |  3.52 |  4.76 |  5.38 |  4.99 |  5.81 |  4.82 |  5.39 |  5.60 |  3.33 |  3.21 |  4.57 |  3.46 |  5.08 |  3.79 |  4.77 |  5.43 |  4.75 |  5.05 |  6.14 |  4.44 |  5.48 |  5.18 |  3.34 |  4.41 |  4.56 |  5.38 |
|         1 |  4.77 |  3.92 |  5.81 |  4.28 |  4.81 |  4.15 |  6.76 |  5.05 |  2.32 |  5.84 |  3.92 |  3.45 |  5.51 |  4.14 |  4.11 |  4.91 |  5.25 |  4.89 |  4.33 |  4.78 |  4.71 |  4.83 |  2.94 |  3.77 |  4.65 |  4.31 |  3.65 |  4.21 |  4.12 |  5.02 |  4.23 |  4.91 |  6.59 |  4.63 |  4.96 |  5.25 |  2.73 |  4.59 |  4.87 |  4.61 |
|         2 |  4.31 |  4.15 |  6.17 |  3.84 |  4.67 |  3.77 |  5.50 |  4.64 |  2.68 |  5.96 |  3.69 |  3.38 |  4.95 |  3.76 |  3.09 |  4.85 |  4.47 |  5.15 |  4.00 |  2.76 |  4.36 |  4.85 |  3.47 |  3.32 |  4.41 |  2.95 |  5.21 |  3.20 |  3.74 |  5.23 |  4.98 |  3.84 |  7.30 |  4.79 |  4.55 |  5.54 |  2.47 |  2.90 |  3.88 |  4.74 |
|         3 |  4.02 |  4.99 |  6.18 |  4.15 |  4.59 |  4.30 |  5.33 |  4.98 |  3.70 |  5.83 |  4.02 |  3.71 |  4.10 |  4.78 |  3.82 |  4.17 |  4.41 |  5.37 |  3.37 |  4.85 |  4.76 |  4.38 |  3.69 |  3.82 |  4.68 |  4.09 |  4.47 |  3.53 |  4.10 |  5.30 |  5.08 |  3.45 |  8.50 |  4.49 |  4.17 |  5.56 |  3.49 |  2.31 |  4.50 |  5.02 |
|         4 |  4.76 |  5.41 |  5.89 |  3.95 |  4.08 |  4.66 |  5.30 |  5.82 |  4.17 |  6.22 |  4.25 |  3.65 |  3.76 |  5.33 |  4.19 |  4.47 |  4.28 |  5.10 |  2.87 |  3.38 |  5.21 |  5.20 |  3.83 |  4.38 |  5.63 |  5.19 |  4.87 |  2.92 |  4.39 |  5.37 |  5.37 |  4.14 |  9.42 |  5.10 |  5.02 |  5.71 |  4.17 |  2.37 |  5.05 |  5.05 |
|         5 |  5.27 |  5.16 |  6.70 |  4.09 |  3.95 |  4.79 |  5.76 |  6.15 |  3.91 |  7.11 |  4.30 |  3.82 |  4.53 |  5.44 |  3.82 |  4.27 |  4.02 |  5.00 |  4.04 |  3.10 |  5.25 |  5.72 |  3.86 |  4.66 |  6.36 |  4.62 |  4.96 |  4.29 |  5.44 |  5.88 |  5.61 |  5.69 |  9.06 |  4.92 |  5.29 |  6.00 |  4.08 |  3.63 |  5.36 |  4.88 |
|         6 |  4.97 |  4.91 |  6.64 |  5.11 |  4.62 |  4.43 |  5.57 |  6.25 |  3.65 |  7.31 |  4.05 |  3.54 |  4.38 |  4.95 |  4.00 |  3.96 |  4.18 |  5.47 |  3.93 |  4.12 |  4.87 |  5.44 |  3.12 |  4.56 |  5.73 |  3.80 |  5.20 |  3.69 |  4.47 |  5.40 |  5.84 |  4.42 |  8.88 |  4.68 |  3.94 |  5.95 |  4.18 |  4.27 |  4.38 |  4.95 |
|         7 |  3.88 |  4.21 |  7.41 |  4.09 |  4.96 |  4.16 |  4.96 |  6.05 |  2.74 |  7.43 |  3.30 |  2.75 |  4.36 |  4.03 |  4.53 |  3.99 |  3.78 |  5.05 |  3.50 |  3.18 |  3.87 |  4.92 |  3.03 |  3.39 |  5.33 |  3.72 |  4.56 |  3.09 |  4.36 |  4.75 |  4.87 |  4.32 |  8.48 |  5.45 |  3.55 |  5.36 |  2.61 |  3.39 |  3.66 |  4.69 |
|         8 |  3.77 |  4.57 |  8.11 |  4.16 |  6.78 |  3.23 |  3.42 |  7.00 |  4.35 |  8.42 |  4.38 |  1.45 |  3.84 |  4.04 |  7.17 |  4.08 |  5.00 |  5.41 |  3.23 |  2.44 |  6.28 |  3.91 |  1.35 |  3.03 |  6.11 |  4.22 |  5.43 |  3.08 |  6.26 |  3.66 |  5.75 |  5.58 |  7.44 |  6.58 |  5.48 |  6.33 |  2.23 |  2.70 |  4.72 |  4.62 |
|         9 |  5.24 |  4.81 | 10.11 |  7.86 |  9.04 |  4.19 |  2.19 |  9.24 |  8.32 |  9.45 |  4.26 |  1.22 |  4.62 |  4.65 | 10.86 |  4.84 |  6.74 |  7.31 |  1.74 |  3.24 |  6.93 |  4.10 |  4.23 |  5.31 |  7.04 |  4.07 |  6.93 |  5.97 |  8.60 |  4.80 |  7.35 |  6.88 |  9.17 |  7.81 |  6.67 |  7.44 |  2.08 |  4.36 |  6.05 |  5.55 |
