# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  4.08 |  3.38 |  3.80 |  5.44 |  6.02 |  4.10 |  4.10 |  3.98 |  4.44 |  3.77 |  5.45 |  4.34 |  3.84 |  5.07 |  4.72 |  5.89 |  4.71 |  5.14 |  4.78 |  4.19 |  5.13 |  4.29 |  4.78 |  5.14 |  4.22 |  4.65 |  4.53 |  5.35 |  4.68 |  4.47 |  4.92 |  4.52 |  4.32 |  5.51 |  3.75 |  5.05 |  4.93 |  5.54 |  5.27 |  5.06 |
|         1 |  3.65 |  2.92 |  3.74 |  5.05 |  6.22 |  3.50 |  3.40 |  3.57 |  4.44 |  3.45 |  5.02 |  4.28 |  3.42 |  4.85 |  4.39 |  6.02 |  4.17 |  4.63 |  4.68 |  3.29 |  5.14 |  4.07 |  5.08 |  4.85 |  3.85 |  4.11 |  4.40 |  4.77 |  4.47 |  4.54 |  4.31 |  4.32 |  4.37 |  5.06 |  3.57 |  4.69 |  4.65 |  5.06 |  4.53 |  4.71 |
|         2 |  3.62 |  3.26 |  3.89 |  4.82 |  6.11 |  3.01 |  2.58 |  3.80 |  4.45 |  2.98 |  4.57 |  3.89 |  3.37 |  4.66 |  4.08 |  5.86 |  4.18 |  4.73 |  4.61 |  3.45 |  4.89 |  3.95 |  5.10 |  4.46 |  3.96 |  4.21 |  4.35 |  5.04 |  4.26 |  4.05 |  3.73 |  4.24 |  4.37 |  5.12 |  3.76 |  4.53 |  4.29 |  4.49 |  3.86 |  3.92 |
|         3 |  3.20 |  2.95 |  3.55 |  5.40 |  5.44 |  2.17 |  2.06 |  3.74 |  4.19 |  2.20 |  4.40 |  3.75 |  3.31 |  4.30 |  3.82 |  5.76 |  4.07 |  4.65 |  4.39 |  3.37 |  4.71 |  3.43 |  5.42 |  4.59 |  3.74 |  4.30 |  3.74 |  5.24 |  4.13 |  3.54 |  3.36 |  3.93 |  4.03 |  5.04 |  3.88 |  4.31 |  4.15 |  3.85 |  3.49 |  3.62 |
|         4 |  3.21 |  2.99 |  3.43 |  5.40 |  4.61 |  2.32 |  2.25 |  3.45 |  4.21 |  1.59 |  4.04 |  3.82 |  3.28 |  3.90 |  3.36 |  5.54 |  4.06 |  4.55 |  4.31 |  3.42 |  4.42 |  3.08 |  5.41 |  4.66 |  3.61 |  4.46 |  3.38 |  4.62 |  3.89 |  3.33 |  3.59 |  3.75 |  3.76 |  4.67 |  4.10 |  4.29 |  3.88 |  3.97 |  3.98 |  3.04 |
|         5 |  3.87 |  3.39 |  3.61 |  5.56 |  4.57 |  2.60 |  3.71 |  3.81 |  4.05 |  2.59 |  4.15 |  3.81 |  3.52 |  3.96 |  3.65 |  5.42 |  4.04 |  4.74 |  4.23 |  3.34 |  4.56 |  3.10 |  5.53 |  4.51 |  3.98 |  4.63 |  3.41 |  4.42 |  4.05 |  3.52 |  4.21 |  4.13 |  3.86 |  4.14 |  4.02 |  4.47 |  4.19 |  4.10 |  4.60 |  3.05 |
|         6 |  3.00 |  2.80 |  3.12 |  4.56 |  5.10 |  2.71 |  2.23 |  3.08 |  3.59 |  2.88 |  3.53 |  3.89 |  3.31 |  3.14 |  3.78 |  5.78 |  3.23 |  4.35 |  4.10 |  2.83 |  4.54 |  2.93 |  5.84 |  4.21 |  3.59 |  3.93 |  3.21 |  3.89 |  3.93 |  3.88 |  3.85 |  3.54 |  3.54 |  3.06 |  4.40 |  4.46 |  4.52 |  4.77 |  4.37 |  2.77 |
|         7 |  3.95 |  2.17 |  3.91 |  4.56 |  5.53 |  1.95 |  2.17 |  2.47 |  4.05 |  0.38 |  3.55 |  3.92 |  1.98 |  2.35 |  4.36 |  7.29 |  3.16 |  5.08 |  3.97 |  1.93 |  4.87 |  2.82 |  5.83 |  4.77 |  3.67 |  5.06 |  3.69 |  4.42 |  3.85 |  4.53 |  3.13 |  2.68 |  3.51 |  4.21 |  4.10 |  5.33 |  5.83 |  5.85 |  4.65 |  1.93 |
|         8 |  8.34 |  6.21 |  7.00 |  8.72 |  7.35 |  5.93 |  7.20 |  6.38 |  9.01 |  5.43 |  9.23 |  7.40 |  5.10 |  7.46 |  6.03 | 10.04 |  7.39 |  7.94 |  8.92 |  6.72 |  7.86 |  5.92 |  9.41 |  7.35 |  6.70 |  8.10 |  7.90 |  7.02 |  5.11 |  6.98 |  6.96 |  6.90 |  6.80 |  6.61 |  7.88 |  8.07 |  7.91 |  8.38 |  7.55 |  7.00 |
|         9 |  9.95 |  8.91 | 10.70 | 11.95 |  9.92 |  6.71 |  8.89 |  9.47 |  9.60 |  9.04 |  9.93 | 10.80 |  9.44 | 10.59 |  7.67 | 10.77 |  9.63 | 10.86 | 10.66 |  9.83 | 11.86 |  9.79 | 12.14 |  9.48 |  8.99 | 10.69 | 10.90 |  9.91 | 11.02 | 11.04 |  8.70 |  9.46 | 10.80 |  9.87 | 11.09 | 11.03 | 12.00 |  9.46 | 10.47 | 10.39 |
