# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  2.05 |  1.91 |  1.00 |  2.09 |  3.72 |  2.93 |  1.58 |  1.93 |  2.19 |  2.64 |  3.06 |  0.82 |  2.74 |  2.75 |  1.80 |  2.58 |  3.36 |  2.15 |  0.87 |  2.99 |  2.04 |  2.00 |  3.98 |  1.07 |  2.46 |  2.04 |  3.34 |  3.74 |  1.37 |  3.29 |  2.56 |  2.67 |  2.07 |  2.00 |  3.14 |  1.24 |  3.33 |  2.27 |  2.06 |  2.33 |
|         1 |  2.45 |  2.23 |  0.87 |  2.23 |  3.48 |  3.15 |  1.19 |  2.09 |  2.44 |  2.47 |  2.08 |  0.87 |  2.95 |  2.53 |  1.92 |  2.11 |  3.47 |  1.58 |  0.26 |  2.92 |  1.74 |  1.81 |  4.23 |  1.11 |  2.00 |  1.46 |  3.08 |  3.56 |  1.25 |  3.19 |  2.27 |  1.93 |  2.45 |  1.75 |  3.01 |  0.99 |  3.12 |  2.72 |  1.73 |  2.26 |
|         2 |  2.71 |  2.43 |  0.81 |  1.76 |  3.35 |  3.04 |  1.16 |  2.47 |  2.66 |  1.79 |  0.69 |  1.23 |  3.10 |  2.39 |  1.65 |  1.38 |  2.97 |  1.12 |  0.84 |  3.57 |  2.22 |  2.08 |  4.23 |  0.96 |  1.61 |  0.92 |  2.87 |  3.36 |  1.45 |  3.07 |  1.91 |  1.33 |  2.48 |  1.59 |  2.56 |  0.87 |  2.40 |  2.83 |  1.38 |  1.84 |
|         3 |  2.54 |  2.27 |  0.86 |  1.27 |  3.04 |  2.85 |  1.83 |  2.55 |  2.39 |  1.48 |  0.59 |  1.37 |  3.15 |  2.21 |  2.03 |  1.05 |  2.74 |  1.23 |  0.87 |  3.29 |  2.07 |  2.26 |  3.97 |  0.71 |  1.64 |  0.93 |  2.78 |  3.20 |  1.41 |  3.12 |  1.96 |  1.46 |  2.84 |  1.77 |  2.18 |  0.88 |  1.77 |  2.86 |  1.18 |  1.39 |
|         4 |  2.65 |  2.02 |  1.11 |  0.68 |  2.65 |  2.66 |  2.39 |  2.28 |  2.37 |  1.59 |  0.62 |  1.16 |  3.30 |  1.99 |  1.21 |  0.97 |  1.76 |  0.73 |  0.79 |  2.87 |  2.23 |  1.69 |  3.52 |  0.57 |  1.64 |  1.28 |  2.64 |  1.99 |  0.84 |  2.86 |  2.23 |  1.39 |  2.41 |  1.66 |  1.74 |  0.56 |  1.67 |  2.86 |  1.44 |  1.37 |
|         5 |  2.69 |  1.43 |  1.11 |  0.40 |  2.42 |  2.47 |  1.43 |  2.07 |  1.78 |  0.56 |  0.19 |  1.22 |  2.69 |  1.38 |  1.28 |  0.79 |  0.77 |  0.31 |  0.31 |  2.56 |  2.09 |  1.32 |  3.90 |  0.68 |  0.51 |  0.78 |  2.61 |  1.68 |  0.49 |  2.29 |  1.95 |  1.06 |  1.86 |  1.38 |  0.99 |  0.76 |  2.02 |  2.44 |  0.85 |  1.41 |
|         6 |  2.30 |  0.69 |  1.03 |  1.05 |  1.68 |  2.39 |  1.27 |  1.73 |  1.71 |  0.65 |  1.34 |  1.27 |  2.08 |  0.83 |  1.10 |  0.75 |  0.73 |  0.50 |  0.81 |  2.37 |  1.78 |  1.20 |  3.18 |  1.00 |  0.54 |  0.90 |  2.05 |  1.82 |  0.71 |  2.04 |  2.10 |  0.71 |  1.39 |  1.66 |  0.76 |  1.28 |  1.73 |  2.18 |  0.54 |  1.49 |
|         7 |  1.11 |  1.09 |  1.32 |  0.76 |  1.17 |  1.09 |  0.78 |  0.97 |  0.24 |  0.58 |  0.52 |  1.24 |  0.82 |  0.97 |  0.95 |  0.47 |  0.27 |  0.91 |  0.57 |  1.35 |  0.80 |  0.77 |  2.52 |  0.52 |  0.86 |  0.66 |  1.19 |  1.13 |  1.00 |  1.36 |  1.15 |  0.40 |  1.09 |  0.56 |  0.61 |  1.69 |  0.46 |  0.84 |  0.27 |  0.91 |
|         8 |  1.81 |  1.79 |  2.74 |  2.29 |  0.88 |  1.38 |  1.51 |  1.18 |  1.31 |  1.26 |  1.92 |  1.77 |  0.75 |  0.87 |  0.43 |  1.56 |  1.14 |  2.42 |  1.79 |  1.08 |  0.86 |  0.83 |  2.65 |  2.32 |  0.82 |  2.01 |  1.50 |  1.11 |  1.18 |  1.31 |  0.46 |  0.60 |  1.03 |  0.58 |  0.75 |  3.02 |  0.82 |  0.49 |  0.63 |  0.70 |
|         9 |  0.94 |  4.00 |  3.96 |  3.46 |  2.35 |  1.71 |  2.54 |  1.47 |  3.52 |  2.27 |  3.00 |  2.56 |  1.39 |  3.52 |  1.58 |  3.12 |  3.25 |  3.94 |  2.36 |  0.96 |  2.32 |  2.63 |  1.55 |  3.12 |  2.41 |  3.41 |  0.38 |  0.60 |  1.00 |  0.91 |  1.49 |  1.82 |  1.73 |  2.08 |  2.89 |  3.92 |  2.84 |  2.27 |  1.79 |  1.89 |
