# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  1.76 |  5.10 |  1.56 |  1.32 |  1.80 |  3.49 |  1.99 |  2.57 |  1.41 |  3.86 |  1.84 |  2.64 |  3.20 |  4.38 |  1.12 |  2.69 |  3.66 |  0.77 |  2.67 |  1.98 |  1.34 |  2.56 |  1.13 |  1.32 |  3.82 |  2.17 |  0.54 |  3.14 |  1.92 |  2.11 |  1.66 |  2.15 |  0.81 |  4.12 |  2.91 |  1.18 |  1.94 |  2.00 |  5.83 |  4.07 |
|         2 |  2.51 |  4.65 |  2.16 |  2.26 |  2.43 |  3.25 |  2.00 |  3.60 |  1.87 |  3.30 |  2.25 |  2.91 |  2.58 |  4.10 |  1.19 |  3.02 |  3.25 |  1.37 |  2.05 |  1.95 |  1.25 |  1.83 |  1.17 |  1.38 |  2.42 |  3.00 |  0.81 |  3.04 |  2.78 |  1.67 |  0.57 |  1.87 |  1.35 |  4.21 |  1.74 |  0.51 |  1.50 |  1.30 |  6.06 |  3.25 |
|         3 |  2.11 |  4.09 |  2.49 |  3.12 |  3.06 |  2.77 |  1.79 |  3.94 |  1.79 |  2.91 |  2.18 |  3.09 |  2.13 |  3.77 |  0.92 |  3.03 |  2.80 |  1.96 |  3.19 |  1.53 |  1.11 |  1.61 |  1.40 |  1.55 |  1.41 |  3.14 |  1.05 |  2.96 |  2.17 |  1.82 |  1.16 |  1.28 |  1.55 |  4.31 |  2.20 |  0.75 |  1.77 |  1.12 |  5.38 |  3.38 |
|         4 |  1.35 |  3.42 |  2.19 |  2.70 |  3.20 |  2.07 |  0.94 |  3.78 |  2.08 |  2.56 |  2.71 |  2.60 |  1.87 |  3.47 |  0.82 |  2.88 |  1.90 |  2.04 |  4.68 |  1.24 |  0.87 |  2.04 |  0.89 |  1.63 |  1.30 |  2.58 |  1.42 |  2.57 |  1.25 |  2.71 |  1.99 |  1.63 |  1.57 |  4.34 |  2.36 |  1.22 |  1.79 |  1.02 |  4.00 |  3.37 |
|         5 |  1.30 |  3.14 |  1.42 |  2.36 |  2.52 |  1.76 |  0.89 |  3.00 |  2.14 |  2.19 |  3.95 |  2.02 |  1.43 |  3.32 |  1.28 |  2.15 |  1.58 |  2.08 |  3.59 |  1.23 |  0.76 |  2.67 |  0.74 |  1.24 |  1.39 |  2.61 |  1.27 |  1.54 |  1.15 |  2.82 |  1.78 |  1.56 |  0.71 |  2.96 |  2.95 |  1.25 |  1.44 |  0.70 |  3.65 |  3.13 |
|         6 |  1.82 |  3.06 |  0.49 |  3.06 |  1.72 |  0.64 |  2.89 |  2.46 |  2.24 |  2.12 |  3.23 |  1.17 |  1.29 |  3.18 |  2.70 |  0.82 |  1.20 |  1.74 |  3.05 |  0.64 |  2.61 |  2.64 |  0.76 |  1.95 |  1.48 |  1.37 |  0.50 |  0.60 |  1.01 |  2.80 |  1.85 |  1.03 |  1.13 |  2.15 |  3.42 |  1.48 |  1.43 |  0.32 |  3.48 |  3.24 |
|         7 |  3.16 |  3.54 |  1.55 |  3.77 |  2.72 |  2.74 |  3.61 |  2.36 |  2.40 |  2.45 |  2.79 |  2.43 |  1.91 |  4.69 |  4.19 |  1.87 |  1.81 |  3.10 |  3.57 |  2.31 |  2.93 |  3.79 |  2.73 |  4.37 |  3.77 |  2.31 |  1.45 |  1.54 |  2.84 |  4.24 |  3.62 |  2.02 |  2.87 |  2.14 |  4.00 |  3.24 |  1.99 |  3.41 |  3.19 |  3.59 |
|         8 |  5.70 |  4.86 |  7.77 |  8.67 |  5.34 |  7.89 |  8.47 |  3.52 |  6.82 |  4.87 |  6.77 |  5.73 |  6.76 |  7.21 |  9.83 |  6.00 |  4.34 |  5.70 |  7.42 |  6.17 |  5.93 |  4.77 |  6.24 |  9.19 |  8.20 |  7.29 |  6.34 |  4.14 |  7.09 |  8.41 |  8.74 |  6.41 |  7.30 |  2.78 |  3.71 |  5.96 |  3.97 |  7.27 |  5.36 |  5.69 |
|         9 | 10.69 |  5.01 | 12.30 | 12.28 | 12.05 | 11.74 | 12.63 |  7.06 | 10.38 |  9.67 | 10.28 |  8.85 | 11.12 |  7.73 | 13.67 | 10.96 |  7.58 | 10.44 | 10.72 |  9.49 |  9.69 |  5.59 |  9.84 | 12.47 | 11.08 | 12.46 | 10.17 |  8.92 | 12.22 | 13.76 | 11.22 | 10.66 | 11.06 |  7.41 |  9.78 | 10.55 |  8.85 |  9.97 |  8.70 |  4.24 |
|        10 | 14.76 | 10.05 | 14.23 | 14.79 | 15.90 | 14.63 | 15.66 | 11.18 | 15.00 | 12.04 | 13.47 | 12.22 | 12.12 |  7.58 | 16.08 | 14.89 | 10.99 | 13.99 | 12.57 | 12.03 | 11.56 |  7.67 | 13.73 | 16.37 | 13.87 | 14.75 | 14.51 | 13.79 | 16.14 | 16.98 | 13.69 | 13.64 | 14.71 | 10.43 | 12.51 | 13.42 | 11.78 | 12.13 | 10.48 |  8.18 |
|        11 | 15.14 | 12.79 | 15.46 | 17.56 | 16.90 | 16.23 | 16.71 | 13.00 | 17.63 | 12.88 | 15.40 | 14.48 | 12.67 |  6.22 | 16.85 | 16.06 | 13.08 | 16.52 | 13.39 | 14.16 | 14.52 |  9.35 | 15.62 | 18.42 | 15.60 | 16.10 | 15.64 | 15.93 | 18.60 | 17.82 | 15.26 | 15.03 | 16.72 | 11.03 | 13.22 | 14.96 | 14.38 | 13.78 | 11.14 |  9.65 |
|        12 | 15.93 | 13.17 | 16.63 | 17.61 | 16.93 | 17.27 | 17.16 | 13.03 | 19.41 | 13.59 | 17.10 | 15.30 | 14.39 |  8.04 | 17.41 | 17.26 | 15.68 | 17.40 | 14.23 | 15.03 | 16.13 | 10.07 | 16.33 | 19.43 | 16.01 | 17.45 | 16.05 | 16.17 | 19.33 | 19.03 | 15.85 | 16.01 | 17.48 | 12.46 | 13.23 | 16.00 | 15.28 | 15.88 | 11.13 | 11.16 |
|        13 | 15.95 | 14.84 | 18.21 | 17.78 | 17.00 | 17.49 | 17.88 | 11.25 | 19.42 | 14.41 | 17.09 | 15.25 | 15.24 |  9.55 | 16.95 | 18.20 | 17.35 | 17.40 | 14.30 | 15.39 | 16.67 | 10.03 | 17.04 | 20.04 | 16.02 | 18.06 | 15.99 | 15.97 | 19.46 | 20.16 | 15.73 | 16.38 | 18.59 | 13.76 | 12.54 | 16.59 | 16.00 | 16.95 | 10.25 | 12.00 |
|        14 | 15.82 | 15.01 | 19.67 | 17.79 | 16.43 | 18.52 | 18.23 | 11.22 | 18.48 | 14.75 | 16.54 | 15.39 | 16.18 |  9.63 | 17.02 | 18.30 | 18.07 | 16.37 | 14.12 | 15.78 | 16.83 |  9.53 | 17.23 | 20.20 | 16.30 | 18.44 | 16.23 | 17.20 | 19.29 | 20.52 | 15.93 | 17.27 | 19.46 | 14.30 | 12.13 | 16.47 | 17.72 | 17.08 | 11.27 | 13.87 |
|        15 | 15.71 | 13.66 | 19.72 | 18.22 | 16.32 | 18.58 | 18.23 | 12.24 | 17.44 | 15.45 | 15.74 | 15.23 | 16.35 |  9.68 | 16.98 | 18.56 | 18.14 | 16.05 | 14.17 | 15.83 | 16.78 |  9.56 | 16.97 | 20.19 | 16.36 | 18.39 | 16.15 | 17.57 | 18.38 | 20.44 | 15.23 | 17.19 | 19.38 | 14.72 | 11.99 | 16.06 | 17.93 | 16.54 | 11.77 | 14.63 |
|        16 | 13.02 | 12.08 | 19.41 | 17.38 | 15.88 | 17.91 | 17.80 | 12.23 | 15.74 | 15.44 | 14.52 | 14.15 | 16.38 |  9.46 | 16.60 | 18.12 | 17.45 | 14.95 | 13.20 | 15.89 | 15.25 |  9.69 | 15.35 | 19.56 | 16.49 | 17.84 | 14.82 | 17.00 | 17.35 | 19.89 | 13.56 | 16.61 | 17.20 | 14.69 | 11.84 | 14.77 | 17.51 | 15.40 | 11.82 | 14.37 |
|        17 |  7.66 | 10.41 | 17.58 | 14.36 | 12.71 | 14.79 | 15.71 | 10.08 | 12.47 | 12.09 | 13.16 | 11.07 | 13.84 |  8.01 | 14.14 | 14.73 | 14.01 | 12.38 |  9.54 | 13.85 | 11.55 |  9.48 | 11.91 | 16.11 | 13.98 | 15.16 | 12.37 | 14.41 | 14.52 | 16.15 |  9.12 | 13.83 | 13.58 | 11.97 |  9.77 | 12.30 | 13.14 | 12.01 |  9.67 | 12.65 |
|        18 |  5.97 |  7.52 | 10.27 |  8.12 |  5.60 |  9.33 |  9.11 |  4.70 |  6.91 |  7.07 |  6.98 |  6.18 |  7.58 |  4.87 |  8.49 |  8.49 |  7.15 |  7.24 |  5.55 | 10.27 |  6.31 |  5.91 |  7.08 |  8.74 |  7.87 |  7.91 |  5.39 |  7.91 |  8.21 |  9.51 |  6.84 |  6.17 |  8.85 |  6.58 |  4.82 |  7.51 |  7.14 |  7.81 |  4.43 |  6.84 |
|        19 |  4.60 |  6.52 |  8.00 |  6.25 |  3.82 |  6.83 |  7.48 |  4.09 |  5.79 |  6.11 |  4.77 |  4.72 |  6.71 |  3.84 |  6.61 |  7.16 |  5.85 |  6.35 |  3.37 |  8.05 |  4.80 |  4.59 |  5.78 |  7.45 |  6.39 |  5.98 |  3.78 |  5.84 |  6.53 |  7.41 |  6.18 |  4.38 |  6.60 |  4.51 |  3.43 |  6.21 |  4.95 |  6.40 |  3.75 |  6.23 |
|        20 |  3.76 |  4.44 |  5.51 |  3.89 |  3.10 |  4.12 |  5.01 |  2.54 |  3.14 |  4.06 |  2.18 |  3.26 |  4.56 |  3.33 |  4.67 |  5.27 |  3.71 |  3.99 |  1.60 |  4.46 |  2.67 |  2.11 |  3.41 |  5.63 |  4.57 |  3.50 |  1.97 |  3.24 |  4.52 |  5.47 |  4.00 |  2.42 |  3.83 |  2.01 |  2.46 |  4.41 |  2.18 |  3.53 |  2.42 |  4.48 |
|        21 |  1.73 |  3.66 |  3.19 |  2.47 |  1.32 |  2.87 |  3.77 |  1.49 |  1.86 |  3.24 |  3.13 |  2.30 |  3.13 |  3.48 |  4.07 |  4.93 |  3.42 |  2.25 |  2.87 |  2.95 |  2.47 |  1.39 |  2.23 |  4.54 |  2.19 |  2.29 |  1.57 |  2.92 |  2.84 |  4.08 |  1.86 |  1.32 |  2.83 |  2.11 |  1.73 |  2.73 |  0.81 |  3.31 |  1.47 |  3.47 |
|        22 |  1.34 |  3.52 |  2.57 |  3.22 |  1.18 |  2.80 |  3.63 |  1.73 |  2.54 |  3.47 |  3.18 |  1.89 |  2.82 |  2.56 |  4.51 |  4.58 |  3.59 |  3.13 |  3.05 |  3.42 |  2.57 |  1.39 |  2.96 |  4.23 |  2.37 |  2.38 |  1.43 |  3.56 |  2.76 |  3.91 |  2.24 |  1.60 |  3.19 |  2.10 |  1.59 |  2.24 |  2.11 |  3.64 |  1.12 |  2.38 |
|        23 |  1.24 |  3.61 |  4.23 |  3.86 |  0.49 |  3.43 |  3.48 |  1.20 |  3.45 |  3.33 |  2.93 |  2.10 |  3.54 |  1.61 |  5.26 |  2.91 |  2.77 |  3.46 |  2.64 |  4.16 |  3.08 |  1.59 |  3.87 |  3.95 |  2.64 |  2.44 |  0.48 |  3.88 |  3.84 |  3.29 |  3.48 |  2.92 |  3.46 |  1.68 |  0.55 |  2.95 |  2.56 |  3.65 |  1.48 |  3.08 |
|        24 |  1.61 |  3.95 |  4.91 |  3.88 |  0.86 |  4.23 |  4.64 |  0.69 |  3.50 |  3.27 |  2.24 |  3.00 |  3.92 |  1.39 |  5.41 |  2.94 |  3.12 |  4.05 |  1.86 |  4.24 |  3.66 |  2.35 |  4.44 |  4.45 |  3.55 |  2.42 |  1.06 |  3.76 |  4.40 |  3.18 |  4.05 |  4.19 |  3.48 |  1.36 |  1.05 |  4.01 |  2.58 |  3.40 |  1.57 |  3.74 |
