# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  1.77 |  4.84 |  2.62 |  1.65 |  5.54 |  3.73 |  2.56 |  1.24 |  2.19 |  4.41 |  3.68 |  2.79 |  2.76 |  2.97 |  1.28 |  1.58 |  3.02 |  2.28 |  1.59 |  4.42 |  1.43 |  1.85 |  7.55 |  2.18 |  1.74 |  3.52 |  4.94 |  4.62 |  1.76 |  3.14 |  3.12 |  2.85 |  2.84 |  1.53 |  1.34 |  2.12 |  3.24 |  5.77 |  3.09 |  2.05 |
|         2 |  2.06 |  3.56 |  2.84 |  0.80 |  2.96 |  2.27 |  1.05 |  1.79 |  1.80 |  3.39 |  2.07 |  2.56 |  3.78 |  2.46 |  1.93 |  2.10 |  2.87 |  4.82 |  3.54 |  2.93 |  0.81 |  1.34 |  5.98 |  1.11 |  1.72 |  1.56 |  2.74 |  3.62 |  3.68 |  1.48 |  2.16 |  1.35 |  3.98 |  3.16 |  2.17 |  1.35 |  1.42 |  1.99 |  2.44 |  3.19 |
|         3 |  2.10 |  3.41 |  2.78 |  2.04 |  1.81 |  1.05 |  0.37 |  1.39 |  2.07 |  2.10 |  2.00 |  1.73 |  5.47 |  1.74 |  1.66 |  1.83 |  1.99 |  5.43 |  2.23 |  1.83 |  2.14 |  1.46 |  4.61 |  1.31 |  1.30 |  2.94 |  2.33 |  3.85 |  3.72 |  1.21 |  2.64 |  2.00 |  3.72 |  1.76 |  1.98 |  3.29 |  2.79 |  1.05 |  2.75 |  2.98 |
|         4 |  1.79 |  3.81 |  2.42 |  2.49 |  1.50 |  1.14 |  2.21 |  1.20 |  1.98 |  1.52 |  3.93 |  2.27 |  5.75 |  0.88 |  1.84 |  1.19 |  0.83 |  4.75 |  1.99 |  1.09 |  2.47 |  1.44 |  6.18 |  1.94 |  1.07 |  3.61 |  2.35 |  4.55 |  2.80 |  1.55 |  3.38 |  3.50 |  3.82 |  2.54 |  1.56 |  4.56 |  3.04 |  2.05 |  2.99 |  1.39 |
|         5 |  1.78 |  3.77 |  2.30 |  2.64 |  0.85 |  1.16 |  2.77 |  1.87 |  2.20 |  1.71 |  5.95 |  2.23 |  5.15 |  0.83 |  1.75 |  0.77 |  1.07 |  3.40 |  2.51 |  2.07 |  2.10 |  1.85 |  6.10 |  2.60 |  2.41 |  3.75 |  2.61 |  4.59 |  2.95 |  1.38 |  3.31 |  4.55 |  5.24 |  2.75 |  2.69 |  6.80 |  3.64 |  1.43 |  2.02 |  1.35 |
|         6 |  1.25 |  3.90 |  2.33 |  1.47 |  1.18 |  1.78 |  3.18 |  2.96 |  3.95 |  3.05 |  5.91 |  1.21 |  5.04 |  0.87 |  3.26 |  1.33 |  2.74 |  4.34 |  1.84 |  3.12 |  3.70 |  1.70 |  4.31 |  3.46 |  2.64 |  3.93 |  2.59 |  3.97 |  3.01 |  1.10 |  2.11 |  4.54 |  5.41 |  3.29 |  2.73 |  6.84 |  3.16 |  2.42 |  2.76 |  2.73 |
|         7 |  4.97 |  2.83 |  2.35 |  2.61 |  2.97 |  3.37 |  5.10 |  4.50 |  3.49 |  3.06 |  7.07 |  3.67 |  6.20 |  2.32 |  3.81 |  2.87 |  3.27 |  4.34 |  4.23 |  3.65 |  4.93 |  4.01 |  2.91 |  5.67 |  5.80 |  6.15 |  3.06 |  4.24 |  6.10 |  1.13 |  3.91 |  6.92 |  3.94 |  3.80 |  4.08 |  3.96 |  5.07 |  2.85 |  5.13 |  2.60 |
|         8 |  5.19 |  3.25 |  4.85 |  6.81 |  5.20 |  3.64 |  7.96 |  5.52 |  3.32 |  3.51 |  8.64 |  5.77 |  9.47 |  6.80 |  5.72 |  4.20 |  6.82 |  8.38 |  7.24 |  5.08 |  7.01 |  5.78 |  4.76 |  6.37 |  7.54 |  7.00 |  3.80 |  4.52 |  8.99 |  3.54 |  8.65 |  8.91 |  9.12 |  8.01 |  5.80 |  8.28 |  8.54 |  4.74 |  6.15 |  4.10 |
|         9 |  7.00 |  6.70 |  6.91 |  9.44 |  9.03 |  7.24 |  7.81 |  8.70 |  6.18 |  5.68 | 11.16 |  6.61 | 11.72 |  9.16 |  8.95 |  7.08 |  9.20 | 10.66 |  8.43 |  5.43 |  9.27 |  7.81 |  7.42 |  8.80 |  9.77 |  8.70 |  3.95 |  4.62 |  9.75 |  8.51 | 11.21 | 11.34 | 13.92 | 10.77 |  9.38 | 10.45 | 11.64 |  9.37 |  8.89 |  8.80 |
|        10 |  7.75 |  7.00 |  6.17 |  9.39 | 11.56 |  8.45 |  7.03 |  8.58 |  9.08 |  5.69 | 13.32 |  6.81 | 13.30 |  9.74 |  9.55 |  8.22 |  8.68 | 12.05 |  8.01 |  7.71 |  9.21 |  8.90 |  6.79 | 11.46 | 10.27 |  7.46 |  5.60 |  6.70 | 12.12 | 11.04 | 11.80 | 14.22 | 14.07 | 10.79 |  9.24 |  9.86 | 11.75 |  9.76 |  9.13 | 10.92 |
|        11 |  9.72 |  6.97 |  6.22 | 10.00 | 12.44 | 10.29 |  9.50 |  9.82 |  9.83 |  5.74 | 13.52 |  8.36 | 13.85 | 11.35 | 10.33 | 10.34 | 11.06 | 13.43 |  9.01 |  9.75 | 10.47 | 10.12 |  8.38 | 11.82 |  9.64 |  9.60 |  7.83 |  5.75 | 12.78 | 12.11 | 12.19 | 15.96 | 13.38 | 13.07 |  7.56 |  8.24 | 12.97 | 10.30 | 10.16 | 10.88 |
|        12 |  9.74 |  7.41 |  4.66 | 10.43 | 11.86 | 10.55 | 10.00 | 10.23 |  8.96 |  7.11 | 12.63 |  8.43 | 15.53 | 12.09 | 10.61 | 12.27 | 11.73 | 13.59 |  9.35 |  9.36 | 10.33 | 10.23 |  9.25 | 11.86 | 10.56 |  9.76 |  8.16 |  5.50 | 11.77 | 12.14 | 12.71 | 15.90 | 11.17 | 13.12 |  6.64 |  8.63 | 11.49 |  9.65 | 10.17 | 10.72 |
