# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  30.88 |      0 |  45.92 |  80.01 |  22.27 |  88.08 |  94.90 |  74.65 |  47.88 |  42.19 |  62.23 |      0 |  82.19 |  49.16 |      0 |  56.49 |  55.64 |  64.19 |  88.36 |  73.55 |  42.70 |  89.18 |  39.61 |  42.52 |  80.10 |  60.03 |  67.77 |  39.75 |  81.57 |  70.58 |  52.54 |  40.12 |  74.19 |  60.48 |  41.84 |  55.05 |  15.14 |  32.80 |  44.33 |  89.99 |
|         1 |  55.61 |      0 |  36.80 |  79.90 |  66.36 |  68.71 |  68.88 | 100.00 |  49.47 |  52.64 |  59.55 |  34.12 |  98.40 |  42.18 |      0 |  68.94 |  20.47 |  47.57 |  81.22 |  93.22 |  35.38 |  70.55 |  46.45 |   7.53 |  76.20 |  62.84 |  70.45 |  86.09 |  84.60 |  83.19 |  51.11 |  25.35 |  67.51 |  64.72 |  57.00 |  72.09 |  22.78 |  28.28 |  24.30 |  97.07 |
|         2 |  72.52 |  47.14 |  63.07 |  75.35 |  79.16 |  44.76 |  88.74 | 100.00 |  65.34 |  84.79 |  64.23 |  68.81 |  90.31 |  64.71 |  53.68 |  84.94 |  53.76 |  67.92 |  91.58 |  82.25 |  44.99 |  36.57 |  54.65 |   4.38 |  53.79 |  43.03 |  85.45 |  94.27 |  94.41 |  96.35 |  11.62 |  48.11 |  68.74 |  72.08 |  82.84 |  67.00 |  55.97 |  57.68 |  53.53 |  91.37 |
|         3 |  64.20 |  40.27 |  82.37 |  57.25 |  71.51 |  33.37 |  55.40 |  99.29 |  75.61 |  80.90 |  73.11 |  77.44 |  46.63 |  70.70 |  49.58 |  85.94 |  67.00 |  77.02 |  80.24 |  84.46 |  63.63 |  46.14 |  61.05 |  43.74 |  61.31 |      0 |  92.82 |  78.97 |  94.06 |  93.30 |      0 |  63.48 |  90.82 |  85.42 |  89.51 |  71.99 |  76.67 |  65.38 |  80.30 |  74.53 |
|         4 |  85.59 |  39.00 |  97.95 |  34.95 |  76.96 |  48.46 |  70.48 |  77.67 |  65.95 |  44.15 |  78.58 |  86.32 |  30.75 |  79.40 |  59.10 |  84.57 |  50.77 |  75.08 |  80.88 |  64.46 |  60.07 |  40.09 |  71.04 |  57.03 |  71.06 |  38.48 |  84.41 |  67.04 |  81.28 |  94.00 |      0 |  68.94 |  85.00 |  96.16 |  80.92 |  72.34 |  63.24 |  65.40 | 100.00 |  78.20 |
|         5 |  86.15 |  58.14 | 100.00 |  46.41 |  91.17 |  70.42 |  85.42 |  64.21 |  71.20 |  69.16 |  89.66 |  96.36 |  34.13 |  79.40 |  73.41 |  89.02 |  55.26 |  87.52 |  84.31 |  80.86 |  66.61 |  25.82 |  91.46 |  73.22 |  69.53 |  57.98 |  87.84 |  90.21 |  75.14 |  91.11 |  20.24 |  74.25 |  88.14 |  81.22 |  87.56 |  90.32 |  74.87 |  93.35 |  90.43 |  93.28 |
|         6 |  96.69 |  71.72 |  83.94 |  56.47 |  94.68 |  71.10 |  97.73 |  62.38 |  90.31 |  89.39 | 100.00 |  82.20 |  32.66 |  69.56 |  73.73 |  87.77 |  71.44 |  98.14 |  75.63 |  74.75 |  75.74 |  27.13 |  85.65 |  82.45 |  66.02 |  65.87 |  93.41 |  83.38 |  77.12 |  86.95 |  41.95 |  89.07 |  93.29 |  69.48 |  73.47 |  99.58 |  83.57 |  76.47 | 100.00 |  92.80 |
|         7 |  84.93 |  79.46 |  69.84 |  75.99 |  95.08 |  81.31 | 100.00 |  42.48 |  96.48 |  93.12 | 100.00 |  83.24 |  35.68 |  72.99 |  72.07 |  93.11 |  86.84 |  96.93 |  66.42 |  72.80 |  92.89 |  55.74 |  86.72 |  79.67 |  58.25 |  89.49 |  84.68 |  88.42 |  79.67 |  86.25 |  89.20 |  97.06 | 100.00 |  86.07 |  57.52 | 100.00 |  87.54 |  64.71 |  91.91 |  88.74 |
|         8 |  86.83 |  70.46 |  55.56 |  88.05 |  86.26 |  70.21 |  89.42 |  42.14 | 100.00 |  94.92 |  97.89 |  76.62 |  64.43 |  76.28 |  68.76 |  88.50 |  64.16 |  94.62 |  56.47 |  75.23 |  94.75 |  41.91 |  94.64 |  64.45 |  41.39 |  94.97 |  80.56 |  97.63 |  75.16 |  77.57 |  97.86 | 100.00 |  96.36 |  93.73 |  58.14 | 100.00 |  96.45 |  68.08 |  49.04 |  85.45 |
|         9 |  86.24 |  76.62 |  57.36 |  97.33 |  60.46 |  81.49 |  89.59 |  36.42 |  96.95 |  80.09 |  95.79 |  93.83 |  74.56 |  88.77 |  76.95 |  71.44 |  82.75 |  80.27 |  61.75 |  75.50 |  76.43 |  71.60 |  98.60 |  67.73 |  50.79 |  90.54 |  56.55 |  95.25 |  92.04 |  68.46 |  95.61 | 100.00 |  98.01 |  93.79 |  52.41 |  96.41 |  99.02 |  91.60 |  46.59 |  86.36 |
