# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  8.08 |  6.59 |  9.61 |  8.85 | 10.08 |  6.24 |  6.01 |  6.94 |  8.27 |  5.11 |  8.00 |  8.28 |  5.28 |  4.63 |  5.78 |  8.05 |  5.99 |  7.43 |  7.48 |  7.27 |  8.26 |  6.92 |  8.48 |  7.59 |  9.26 | 10.24 |  8.12 |  8.03 | 10.93 |  7.34 |  6.08 |  7.26 |  5.14 |  8.61 |  5.99 |  7.58 |  7.81 |  7.39 |  5.09 |  7.31 |
|         2 |  7.25 |  6.14 |  9.29 |  7.17 |  9.38 |  5.62 |  5.46 |  6.68 |  7.83 |  4.42 |  7.07 |  7.23 |  4.83 |  4.17 |  5.44 |  8.11 |  5.30 |  7.47 |  7.36 |  6.87 |  8.14 |  6.18 |  8.28 |  6.86 |  9.11 |  9.24 |  6.94 |  7.59 | 10.93 |  7.18 |  5.27 |  6.55 |  4.85 |  8.48 |  4.93 |  7.12 |  6.59 |  6.72 |  5.04 |  6.99 |
|         3 |  5.11 |  3.66 |  7.69 |  3.45 |  6.48 |  3.94 |  2.89 |  4.30 |  5.38 |  2.02 |  5.00 |  4.27 |  2.52 |  3.02 |  3.21 |  6.40 |  2.85 |  6.20 |  5.10 |  5.29 |  6.47 |  3.93 |  6.04 |  3.90 |  7.84 |  7.24 |  4.57 |  5.25 |  9.98 |  5.43 |  2.25 |  4.51 |  1.99 |  7.03 |  2.36 |  3.90 |  3.39 |  4.11 |  3.50 |  5.02 |
|         4 |  4.60 |  2.49 |  7.02 |  1.76 |  5.00 |  3.70 |  2.27 |  2.98 |  3.73 |  1.75 |  3.23 |  2.64 |  4.31 |  4.94 |  1.93 |  4.82 |  2.11 |  5.02 |  4.00 |  4.37 |  5.07 |  2.95 |  5.13 |  2.30 |  6.21 |  6.18 |  3.36 |  3.55 |  9.02 |  4.90 |  2.25 |  2.66 |  3.02 |  5.69 |  2.12 |  1.79 |  2.25 |  2.51 |  2.85 |  3.96 |
|         5 |  3.48 |  3.27 |  4.94 |  2.76 |  2.50 |  3.82 |  4.26 |  2.45 |  2.21 |  1.91 |  4.52 |  3.06 |  6.78 |  5.30 |  1.82 |  3.65 |  3.52 |  3.13 |  2.37 |  3.81 |  2.44 |  3.24 |  2.90 |  2.98 |  3.96 |  3.41 |  2.84 |  1.43 |  7.18 |  3.71 |  4.26 |  3.65 |  4.60 |  2.81 |  2.96 |  1.27 |  2.81 |  2.60 |  2.39 |  1.87 |
|         6 |  4.40 |  4.22 |  3.72 |  4.55 |  2.26 |  4.35 |  5.79 |  3.96 |  2.80 |  2.65 |  5.57 |  4.79 |  7.82 |  6.01 |  2.83 |  3.64 |  5.11 |  3.08 |  5.64 |  5.99 |  5.55 |  4.69 |  1.72 |  4.42 |  3.33 |  4.29 |  3.41 |  2.98 |  4.38 |  3.44 |  5.60 |  5.49 |  5.68 |  4.14 |  4.89 |  2.01 |  4.63 |  5.38 |  3.79 |  3.08 |
|         7 |  5.34 |  5.83 |  4.84 |  5.72 |  4.25 |  5.87 |  5.79 |  6.22 |  4.75 |  4.36 |  5.52 |  5.50 |  7.32 |  6.11 |  3.75 |  4.60 |  5.90 |  4.73 |  6.18 |  6.78 |  7.58 |  5.27 |  3.18 |  6.07 |  5.19 |  6.58 |  5.26 |  5.75 |  5.15 |  5.84 |  8.54 |  6.51 |  6.20 |  5.18 |  6.27 |  6.47 |  5.69 |  6.48 |  7.43 |  5.79 |
|         8 |  7.23 |  8.99 |  6.94 |  8.19 |  6.30 |  8.13 |  7.23 |  9.95 |  6.28 |  7.40 | 10.35 |  9.73 | 12.77 | 11.86 |  6.34 |  8.22 |  7.96 |  6.55 |  7.85 | 10.95 |  8.09 |  8.48 |  3.64 | 10.01 |  7.30 |  6.56 |  6.57 | 10.87 |  6.90 |  7.58 | 11.56 |  8.42 | 10.13 |  5.69 |  8.83 | 13.51 |  8.29 |  8.10 | 10.71 |  8.38 |
|         9 | 10.95 | 13.23 | 12.66 | 15.73 |  7.18 |  8.24 | 12.76 | 12.59 | 12.34 | 13.29 | 17.87 | 15.63 | 20.19 | 16.29 | 12.66 | 11.51 | 14.15 | 11.85 | 14.69 | 14.99 | 10.79 | 13.66 |  8.72 | 14.99 |  9.92 |  7.06 | 10.54 | 17.04 |  7.73 |  7.65 | 19.68 | 12.89 | 13.48 |  8.37 | 11.18 | 18.70 | 15.06 | 13.43 | 13.78 | 12.24 |
|        10 | 16.88 | 16.87 | 17.80 | 20.04 | 18.31 | 13.23 | 15.67 | 16.64 | 18.30 | 18.14 | 22.49 | 20.90 | 22.16 | 22.75 | 19.85 | 15.97 | 19.93 | 17.75 | 22.35 | 20.86 | 19.42 | 18.93 | 14.46 | 21.97 | 17.03 | 12.23 | 16.47 | 21.25 | 16.56 | 15.16 | 23.12 | 19.32 | 19.85 | 12.92 | 19.03 | 24.50 | 23.03 | 18.18 | 19.76 | 18.07 |
