# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  55.60 |  15.76 |  28.95 |  35.14 |  40.30 |  45.55 |  24.25 |  59.21 |  34.62 |  32.08 |  56.24 |  20.23 |  26.87 |  46.91 |   7.75 |  60.73 |  47.94 |  24.83 |  44.27 |  56.52 |  40.43 |  52.57 |  45.89 |  40.32 |  40.74 |  51.20 |  34.98 |  77.43 |  46.55 |  35.97 |  43.68 |  32.52 |  15.38 |  73.78 |   5.12 |  53.50 |  38.41 |   5.68 |  46.78 |  73.34 |
|         1 |  37.02 |  18.30 |  33.19 |  36.33 |  53.04 |  60.18 |  22.23 |  53.91 |  22.27 |  20.76 |  64.35 |   7.64 |  33.73 |  29.40 |  16.65 |  62.69 |  65.62 |  28.52 |  57.40 |  32.39 |  48.66 |  46.72 |  40.20 |  33.58 |  25.62 |  40.48 | 100.00 |  65.15 |  30.23 |  47.12 |  19.05 |  37.85 |   6.29 |  63.49 |      0 |  55.67 |  33.06 |  26.58 |  27.81 |  52.44 |
|         2 |  37.78 |  13.99 |   8.69 |  16.78 |   9.12 |  24.93 |  27.66 |  54.09 |  22.62 |  30.23 |  57.62 |      0 |  29.15 |  30.45 |  23.33 |  61.30 |  47.53 |  87.62 |  47.97 |  22.33 |  32.51 |  26.80 |  79.57 |  30.71 |   6.31 |  26.81 |  90.74 |  40.40 |  23.91 |  41.29 |   5.29 |  21.44 |      0 |  56.36 |      0 |  51.44 |  15.87 |  27.60 |  22.84 |  49.04 |
|         3 |  33.79 |  41.88 |      0 |  19.33 |   5.85 |  26.69 |   5.90 |  39.01 |  79.51 |  48.43 |  45.15 |  19.73 |  29.45 |  38.09 |  26.28 |  50.71 |  26.28 |  80.47 |  47.37 |  45.36 |  36.77 |  32.23 |  86.59 |  32.80 |  17.21 |  25.66 |   6.28 |  32.87 |  29.13 |  46.23 |      0 |  20.90 |  32.44 |  50.27 |   6.30 |  56.43 |  21.11 |  27.11 |  17.38 |  36.81 |
|         4 |  43.45 |   9.87 |   9.44 |  73.77 |  10.00 |  13.91 |   7.42 |  35.64 |   4.10 |  42.77 |  38.47 |  10.06 |  24.70 |  94.31 |  24.38 |  49.54 |  16.69 |  19.47 |  44.42 |  59.36 |  34.08 | 100.00 |  15.48 |  25.96 |  36.76 |   7.12 |      0 |  41.73 |  26.67 |  33.91 |      0 |  25.73 |  46.67 |  50.19 |  21.18 |  58.61 |   8.46 |  27.62 |   0.96 |  76.44 |
|         5 |  85.84 |  26.59 | 100.00 | 100.00 |  55.07 |  25.28 |  62.17 |  27.04 |  21.07 |  31.69 |  17.72 |   4.37 |  11.18 |  97.13 |   9.61 |  98.93 |   3.51 |   3.66 |  59.77 |  67.82 |  22.77 |  95.89 |   7.21 |   9.82 |  73.32 |  28.30 |      0 |  86.47 |  29.40 |  30.25 |  21.46 |  28.64 |  72.45 |  51.73 |  54.64 |  68.81 |   0.09 | 100.00 |  73.32 |  82.12 |
|         6 |  95.40 |  26.93 | 100.00 |  48.25 |  96.03 |  92.94 |  87.82 |  20.54 |   1.81 |  33.13 |  41.19 |  31.76 |  95.47 |  92.62 |  30.65 | 100.00 |  58.70 |   8.14 |  33.62 |  58.65 |  52.62 |  30.84 |  55.88 |  54.18 | 100.00 |  45.21 |  26.09 |  37.24 |  73.56 |  33.34 |  21.50 |  31.85 |  78.20 |  72.10 |  35.52 |  66.49 | 100.00 | 100.00 |  57.99 |  88.20 |
|         7 |  87.10 |  43.98 | 100.00 |  96.97 |  75.06 | 100.00 |  95.49 |  28.25 |  93.48 |  38.68 | 100.00 |  71.28 |  92.24 |  96.15 |  20.46 | 100.00 | 100.00 |  79.22 |  68.23 |  62.46 | 100.00 | 100.00 |  86.01 |  43.87 |  30.66 |  52.23 |  36.00 |  42.27 | 100.00 | 100.00 | 100.00 |  75.89 |  71.83 |  56.34 |  45.45 |  82.03 |   0.88 |  81.06 |  93.99 |  75.39 |
|         8 |  43.06 |  19.96 |  52.72 | 100.00 |  35.16 | 100.00 |  80.15 |  31.31 |  89.47 | 100.00 | 100.00 |  68.77 | 100.00 |  91.30 |   1.24 |  98.03 |  97.75 |   0.21 |  44.36 |  41.12 |  97.78 |  57.61 |  46.26 |  94.12 |  33.99 |  65.68 | 100.00 |  93.36 |  47.97 |  56.71 | 100.00 |  90.70 |  81.21 |  71.68 |  36.02 |  66.94 |  12.54 |  98.82 |  58.95 |  70.54 |
|         9 |  59.37 | 100.00 |  86.46 |  38.97 | 100.00 | 100.00 |  18.40 |  48.77 |  79.03 |  63.82 | 100.00 |  81.50 |  93.83 |  80.06 |  75.76 |  94.78 |  46.25 |  29.98 |  49.52 |  84.35 | 100.00 |  29.71 | 100.00 |  91.23 | 100.00 |  52.03 |  99.14 |  83.96 |  95.56 |  52.38 |  99.65 |  47.67 |  52.11 |  53.10 |  67.45 |  36.57 |  52.52 |  84.57 |  34.61 | 100.00 |
|        10 |  74.57 | 100.00 |  62.00 |  75.34 |  94.15 | 100.00 | 100.00 |  97.83 | 100.00 | 100.00 | 100.00 |  84.88 | 100.00 |  76.05 |  64.02 | 100.00 |  47.71 | 100.00 |  82.68 |  54.25 | 100.00 |  14.95 |  84.72 |  93.71 | 100.00 | 100.00 | 100.00 |  66.95 |  75.86 |  44.88 | 100.00 |  88.89 |  75.21 |  46.25 | 100.00 |  36.75 |  94.57 | 100.00 |  78.77 |  98.22 |
|        11 | 100.00 | 100.00 | 100.00 |  73.12 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  92.83 |  98.92 |  90.04 |  83.85 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  66.14 | 100.00 | 100.00 |  85.87 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 | 100.00 |  54.84 | 100.00 |  65.92 |  95.87 | 100.00 | 100.00 |  83.47 |
