# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  4.10 |  4.04 |  5.01 |  3.40 |  4.42 |  4.40 |  3.23 |  5.68 |  3.32 |  5.51 |  6.05 |  4.00 |  4.49 |  5.46 |  1.80 |  4.64 |  7.12 |  4.55 |  5.00 |  4.23 |  3.68 |  6.49 |  5.27 |  4.74 |  5.88 |  3.31 |  5.26 |  6.08 |  3.73 |  3.24 |  5.84 |  5.45 |  2.69 |  3.79 |  4.51 |  5.49 |  4.64 |  3.93 |  2.51 |  2.88 |
|         1 |  4.26 |  4.13 |  5.27 |  4.02 |  5.63 |  4.64 |  4.93 |  5.62 |  4.01 |  5.88 |  5.93 |  4.18 |  5.04 |  5.87 |  3.00 |  5.35 |  7.31 |  5.45 |  5.63 |  4.05 |  4.46 |  6.33 |  5.75 |  4.82 |  6.59 |  3.66 |  5.09 |  6.30 |  4.47 |  4.29 |  6.26 |  5.25 |  4.10 |  3.37 |  4.87 |  5.58 |  4.82 |  4.09 |  3.26 |  3.72 |
|         2 |  4.35 |  3.91 |  5.01 |  4.95 |  6.37 |  5.08 |  4.99 |  5.77 |  3.44 |  5.84 |  5.67 |  4.26 |  5.23 |  6.45 |  3.58 |  5.21 |  7.67 |  6.01 |  5.84 |  4.17 |  4.74 |  6.33 |  6.16 |  5.37 |  6.46 |  3.90 |  4.74 |  6.38 |  5.02 |  4.97 |  6.66 |  5.16 |  4.61 |  3.27 |  5.18 |  6.13 |  4.85 |  3.91 |  3.77 |  3.97 |
|         3 |  4.46 |  4.08 |  4.85 |  4.90 |  6.65 |  5.04 |  4.61 |  5.82 |  3.10 |  5.55 |  5.70 |  4.35 |  4.97 |  6.42 |  3.47 |  4.83 |  7.61 |  6.14 |  5.75 |  4.29 |  4.21 |  5.97 |  5.89 |  5.50 |  5.75 |  3.79 |  4.68 |  6.24 |  5.09 |  5.22 |  6.54 |  4.53 |  4.73 |  3.13 |  5.68 |  6.01 |  4.60 |  3.63 |  3.91 |  3.81 |
|         4 |  4.44 |  4.43 |  5.43 |  5.28 |  6.71 |  5.17 |  5.02 |  5.85 |  3.43 |  5.40 |  5.77 |  4.44 |  4.86 |  6.22 |  4.10 |  4.56 |  7.51 |  6.04 |  5.62 |  3.76 |  4.02 |  5.67 |  5.65 |  5.92 |  5.68 |  4.43 |  4.88 |  5.59 |  5.37 |  5.19 |  6.74 |  3.92 |  4.73 |  3.25 |  6.04 |  5.89 |  4.61 |  3.98 |  4.88 |  4.29 |
|         5 |  3.98 |  4.37 |  5.49 |  5.06 |  6.15 |  4.93 |  5.16 |  5.57 |  3.57 |  5.28 |  5.84 |  4.43 |  4.69 |  5.90 |  4.46 |  4.14 |  7.36 |  5.40 |  5.46 |  3.27 |  3.57 |  5.17 |  5.03 |  5.78 |  5.52 |  4.44 |  5.12 |  4.95 |  5.47 |  4.16 |  6.38 |  3.72 |  4.45 |  3.53 |  5.56 |  5.74 |  4.02 |  4.12 |  3.93 |  3.92 |
|         6 |  4.43 |  4.32 |  5.58 |  5.09 |  5.71 |  5.31 |  5.29 |  5.37 |  4.00 |  5.21 |  5.99 |  4.47 |  4.29 |  6.00 |  3.90 |  4.22 |  7.59 |  5.55 |  5.83 |  3.63 |  3.70 |  5.28 |  5.03 |  5.86 |  5.70 |  4.49 |  5.38 |  5.13 |  5.68 |  3.46 |  5.88 |  4.13 |  4.24 |  4.05 |  5.65 |  5.53 |  4.14 |  4.54 |  3.32 |  4.30 |
|         7 |  4.99 |  3.86 |  5.78 |  5.07 |  5.86 |  5.50 |  5.24 |  5.33 |  4.15 |  5.13 |  5.91 |  4.96 |  4.14 |  6.23 |  3.76 |  4.84 |  7.56 |  5.45 |  5.92 |  3.95 |  4.37 |  5.58 |  5.10 |  6.20 |  6.18 |  4.03 |  5.62 |  5.59 |  6.01 |  3.65 |  5.80 |  4.82 |  4.00 |  3.85 |  5.82 |  5.79 |  4.15 |  4.58 |  2.89 |  4.17 |
|         8 |  6.32 |  5.19 |  7.42 |  7.05 |  7.08 |  7.02 |  7.39 |  6.60 |  4.75 |  6.28 |  7.46 |  6.46 |  6.63 |  7.66 |  5.42 |  6.69 |  8.75 |  6.56 |  7.81 |  5.79 |  5.75 |  7.28 |  7.16 |  8.05 |  7.71 |  4.64 |  7.27 |  6.40 |  8.45 |  5.66 |  7.23 |  6.22 |  5.15 |  6.11 |  7.36 |  7.64 |  5.84 |  5.87 |  5.74 |  6.28 |
|         9 |  8.77 |  7.59 |  8.24 |  7.53 |  6.95 |  7.14 |  7.38 |  8.08 |  7.18 |  7.82 |  8.52 |  6.98 |  7.54 |  8.62 |  6.85 |  7.82 |  9.83 |  7.07 |  8.97 |  6.99 |  6.36 |  8.56 | 10.42 |  9.04 |  8.10 |  5.16 |  8.15 |  8.27 |  9.36 |  6.97 |  8.70 |  7.08 |  6.75 |  6.83 |  8.50 |  9.28 |  7.21 |  6.31 |  7.15 |  6.09 |
|        10 |  9.09 |  8.76 |  9.32 |  9.61 |  7.82 |  7.80 |  7.70 |  9.81 |  6.86 |  9.59 |  9.47 |  7.79 |  7.96 |  8.20 |  7.29 |  8.37 | 10.29 |  7.92 |  9.75 |  7.02 |  5.38 |  9.75 | 11.37 |  9.27 |  8.98 |  6.54 |  8.21 |  9.94 |  8.76 |  7.43 |  9.57 |  7.29 |  7.33 |  8.36 |  9.79 | 10.06 |  8.66 |  6.19 |  7.89 |  5.80 |
|        11 |  9.64 |  7.72 |  9.50 |  9.59 |  9.65 |  8.38 |  7.71 |  9.80 |  6.63 | 10.32 |  9.21 |  7.41 |  7.95 |  7.12 |  6.08 |  7.12 | 11.29 |  8.57 |  9.10 |  6.58 |  3.80 | 11.04 | 11.66 |  8.47 |  9.51 |  5.89 |  7.72 |  9.87 |  8.68 |  5.73 |  8.92 |  6.38 |  6.64 |  7.89 | 10.11 | 10.16 |  8.28 |  5.49 |  7.88 |  5.30 |
|        12 | 10.22 |  7.35 |  8.09 |  8.50 |  9.36 |  6.47 |  7.18 |  9.85 |  7.01 | 10.17 |  8.97 |  6.61 |  7.97 |  6.74 |  5.86 |  6.63 | 11.20 |  8.94 |  9.04 |  7.28 |  2.95 | 11.51 | 11.50 |  8.35 |  9.75 |  5.24 |  7.87 |  9.57 |  8.65 |  5.95 |  7.32 |  5.56 |  6.38 |  6.84 |  9.16 |  9.75 |  7.78 |  4.80 |  7.75 |  5.52 |
|        13 | 10.94 |  7.08 |  7.81 |  8.14 |  9.09 |  7.59 |  7.12 | 10.10 |  7.67 |  9.58 |  9.10 |  7.18 |  8.90 |  6.47 |  6.93 |  7.74 | 10.05 |  8.85 |  9.88 |  7.65 |  4.30 | 11.67 | 10.62 |  8.50 |  8.38 |  6.60 |  7.58 |  9.02 |  9.50 |  6.35 |  6.93 |  5.49 |  6.71 |  7.40 |  9.32 |  9.41 |  7.63 |  6.28 |  7.51 |  6.28 |
|        14 | 11.16 |  6.98 |  8.51 |  8.41 |  8.73 |  8.36 |  6.93 |  9.82 |  7.68 |  9.22 |  8.56 |  7.29 |  8.90 |  6.21 |  7.39 |  7.95 |  8.35 |  8.90 | 10.19 |  7.25 |  4.68 | 11.58 | 10.57 |  8.69 |  8.42 |  7.46 |  5.57 |  8.40 |  9.49 |  6.65 |  7.95 |  5.89 |  7.15 |  7.50 |  9.48 |  8.95 |  8.01 |  6.72 |  7.31 |  6.71 |
|        15 | 10.11 |  6.38 |  9.15 |  8.81 |  8.15 |  8.11 |  6.41 |  9.42 |  7.07 |  8.93 |  8.49 |  7.01 |  8.79 |  5.94 |  6.62 |  7.86 |  8.28 |  8.36 |  9.53 |  6.62 |  4.19 | 10.64 |  9.79 |  7.87 |  8.34 |  7.43 |  5.79 |  7.93 |  8.76 |  6.78 |  7.87 |  6.65 |  7.20 |  6.66 |  9.13 |  8.18 |  7.79 |  5.83 |  6.94 |  6.25 |
|        16 |  7.36 |  4.54 |  7.69 |  6.55 |  6.41 |  5.32 |  4.90 |  7.16 |  4.75 |  6.35 |  7.10 |  4.52 |  6.70 |  4.53 |  4.07 |  5.72 |  6.58 |  5.96 |  6.75 |  4.84 |  3.33 |  7.46 |  6.05 |  6.29 |  6.29 |  5.36 |  5.24 |  5.97 |  5.66 |  5.17 |  5.66 |  5.80 |  4.29 |  3.72 |  7.13 |  5.87 |  5.41 |  3.00 |  5.73 |  4.89 |
|        17 |  5.51 |  4.20 |  6.58 |  4.61 |  4.96 |  4.10 |  4.49 |  5.60 |  3.75 |  5.24 |  5.61 |  4.10 |  5.05 |  3.72 |  3.21 |  4.56 |  5.20 |  4.53 |  4.50 |  4.21 |  3.77 |  5.14 |  4.98 |  4.88 |  5.02 |  3.89 |  4.12 |  4.49 |  4.49 |  4.45 |  4.57 |  4.97 |  3.39 |  3.30 |  5.40 |  4.84 |  4.13 |  2.60 |  4.44 |  4.11 |
|        18 |  3.63 |  2.94 |  4.90 |  3.41 |  3.95 |  2.65 |  3.42 |  4.28 |  2.64 |  4.46 |  4.00 |  3.36 |  4.00 |  3.01 |  2.47 |  3.06 |  4.09 |  3.78 |  3.50 |  3.45 |  2.77 |  4.13 |  4.29 |  3.71 |  3.95 |  3.10 |  2.92 |  3.43 |  3.93 |  2.78 |  3.64 |  4.12 |  2.43 |  2.89 |  4.58 |  4.04 |  3.07 |  1.54 |  3.29 |  3.24 |
|        19 |  2.43 |  1.26 |  3.98 |  3.76 |  3.53 |  1.49 |  1.61 |  3.65 |  1.09 |  3.90 |  3.40 |  3.08 |  3.12 |  2.85 |  2.21 |  1.98 |  3.51 |  3.19 |  3.50 |  2.89 |  1.52 |  3.98 |  4.04 |  3.01 |  3.21 |  2.40 |  1.55 |  2.40 |  3.78 |  1.19 |  3.04 |  3.53 |  0.83 |  2.69 |  4.44 |  3.91 |  2.15 |  2.01 |  1.74 |  2.06 |
|        20 |  1.68 |  1.14 |  4.05 |  3.54 |  2.70 |  1.64 |  1.12 |  4.20 |  0.73 |  4.04 |  3.30 |  3.02 |  3.39 |  1.87 |  0.64 |  2.33 |  3.40 |  2.32 |  3.48 |  2.45 |  1.29 |  4.07 |  3.84 |  2.47 |  3.11 |  2.07 |  1.09 |  1.64 |  2.80 |  0.61 |  1.82 |  3.51 |  0.97 |  2.27 |  4.14 |  3.78 |  1.19 |  1.90 |  0.45 |  0.90 |
|        21 |  1.32 |  1.84 |  3.13 |  2.29 |  2.39 |  2.14 |  1.96 |  3.86 |  1.20 |  3.50 |  2.67 |  2.36 |  3.77 |  1.54 |  0.87 |  2.43 |  2.99 |  1.71 |  2.70 |  2.35 |  1.20 |  3.83 |  3.36 |  1.23 |  2.47 |  1.95 |  0.71 |  1.85 |  2.58 |  1.56 |  1.81 |  2.82 |  1.08 |  2.49 |  3.48 |  3.75 |  1.35 |  2.02 |  1.44 |  0.62 |
|        22 |  1.81 |  2.01 |  2.90 |  2.59 |  2.54 |  1.46 |  2.26 |  3.53 |  1.46 |  2.35 |  1.69 |  2.12 |  3.19 |  1.70 |  1.12 |  3.08 |  2.09 |  1.55 |  2.32 |  1.39 |  1.73 |  4.02 |  2.65 |  1.24 |  2.46 |  1.81 |  0.42 |  2.15 |  3.35 |  1.36 |  1.84 |  2.29 |  2.07 |  1.96 |  2.98 |  3.11 |  1.86 |  2.23 |  2.31 |  0.48 |
|        23 |  1.50 |  1.73 |  2.79 |  2.01 |  1.77 |  1.58 |  1.99 |  2.46 |  1.40 |  1.93 |  1.38 |  2.16 |  2.95 |  1.39 |  1.05 |  2.78 |  1.46 |  1.49 |  2.16 |  1.63 |  2.47 |  3.02 |  2.93 |  1.69 |  2.15 |  1.18 |  1.23 |  2.22 |  2.49 |  0.79 |  0.84 |  1.28 |  2.03 |  2.19 |  2.85 |  2.69 |  1.25 |  3.25 |  2.35 |  0.29 |
|        24 |  0.62 |  1.97 |  1.69 |  1.32 |  1.23 |  0.93 |  1.59 |  1.28 |  1.70 |  2.62 |  0.99 |  2.83 |  2.53 |  0.57 |  1.37 |  2.65 |  1.50 |  1.15 |  2.20 |  1.15 |  3.59 |  1.91 |  2.89 |  2.12 |  1.56 |  1.02 |  2.53 |  1.98 |  2.02 |  1.34 |  0.93 |  1.35 |  3.15 |  2.21 |  2.60 |  2.28 |  0.98 |  3.68 |  1.57 |  0.60 |
|        25 |  1.07 |  3.90 |  0.48 |  1.57 |  1.71 |  1.34 |  3.07 |  0.64 |  1.95 |  1.91 |  1.29 |  2.35 |  2.57 |  1.30 |  1.40 |  2.59 |  1.08 |  0.38 |  1.86 |  0.83 |  3.56 |  1.20 |  1.31 |  2.43 |  1.50 |  1.85 |  2.35 |  2.26 |  1.61 |  2.47 |  1.90 |  0.81 |  2.78 |  1.07 |  2.49 |  1.29 |  1.85 |  3.83 |  2.95 |  0.83 |
|        26 |  1.32 |  3.04 |  1.01 |  1.64 |  1.53 |  1.40 |  3.62 |  1.84 |  1.65 |  1.49 |  2.01 |  1.50 |  2.04 |  1.38 |  0.95 |  1.62 |  1.11 |  1.92 |  1.75 |  1.58 |  3.29 |  2.00 |  2.50 |  2.40 |  1.59 |  2.78 |  1.84 |  2.27 |  2.14 |  2.64 |  1.55 |  0.35 |  1.86 |  1.76 |  1.79 |  1.71 |  2.54 |  4.05 |  2.94 |  0.38 |
|        27 |  0.84 |  2.16 |  1.19 |  1.15 |  0.36 |  1.81 |  3.28 |  2.22 |  1.52 |  0.79 |  2.85 |  0.33 |  2.45 |  0.96 |  1.76 |  2.59 |  0.54 |  2.33 |  0.66 |  0.73 |  2.03 |  1.99 |  2.98 |  2.36 |  1.31 |  1.47 |  2.56 |  1.66 |  1.31 |  3.04 |  1.37 |  0.16 |  2.27 |  2.48 |  1.59 |  1.58 |  2.41 |  3.75 |  3.32 |  0.39 |
|        28 |  0.97 |  1.66 |  0.95 |  1.19 |  0.94 |  1.75 |  2.96 |  2.18 |  1.58 |  0.63 |  3.43 |  0.46 |  2.25 |  0.31 |  1.42 |  1.20 |  0.83 |  1.19 |  1.16 |  0.72 |  1.79 |  2.29 |  2.86 |  2.89 |  1.87 |  0.17 |  2.75 |  2.16 |  0.77 |  3.18 |  0.29 |  0.63 |  2.16 |  1.69 |  1.66 |  1.22 |  2.46 |  3.59 |  2.99 |  0.88 |
|        29 |  0.95 |  2.14 |  1.23 |  1.63 |  1.00 |  1.64 |  3.32 |  1.67 |  1.19 |  0.63 |  2.22 |  0.53 |  0.30 |  0.48 |  1.72 |  0.15 |  1.38 |  2.12 |  1.94 |  0.37 |  2.21 |  2.04 |  3.22 |  3.76 |  1.72 |  0.73 |  2.13 |  2.78 |  0.90 |  3.08 |  0.57 |  0.96 |  2.58 |  1.54 |  0.55 |  1.52 |  2.55 |  4.25 |  3.61 |  0.57 |
|        30 |  1.41 |  2.35 |  1.42 |  2.48 |  0.46 |  1.56 |  3.61 |  1.40 |  1.37 |  1.53 |  1.89 |  0.55 |  1.16 |  0.48 |  2.62 |  0.49 |  2.60 |  1.69 |  1.22 |  1.23 |  2.22 |  1.99 |  1.16 |  3.90 |  1.79 |  1.01 |  1.88 |  2.70 |  1.47 |  3.35 |  0.40 |  1.16 |  2.50 |  1.03 |  0.03 |  1.63 |  2.77 |  3.86 |  3.72 |  0.24 |
|        31 |  1.74 |  3.03 |  1.39 |  1.83 |  1.16 |  2.61 |  3.50 |  0.53 |  1.93 |  1.13 |  2.12 |  0.73 |  0.73 |  0.25 |  2.50 |  1.11 |  3.42 |  1.74 |  1.21 |  1.96 |  1.68 |  1.70 |  0.77 |  3.41 |  2.56 |  0.71 |  2.65 |  2.40 |  1.80 |  4.43 |  0.81 |  0.41 |  2.63 |  0.42 |  0.20 |  1.66 |  3.17 |  3.34 |  4.34 |  0.30 |
|        32 |  1.45 |  3.52 |  0.24 |  1.79 |  1.33 |  3.63 |  3.02 |  0.89 |  2.32 |  0.36 |  3.14 |  0.82 |  0.97 |  0.92 |  3.00 |  0.78 |  1.61 |  2.20 |  0.83 |  0.82 |  1.64 |  1.02 |  1.09 |  3.16 |  2.73 |  0.68 |  2.87 |  1.33 |  1.95 |  4.15 |  0.48 |  0.74 |  3.43 |  0.48 |  0.81 |  1.60 |  2.69 |  3.66 |  4.26 |  1.06 |
|        33 |  1.63 |  4.20 |  1.70 |  1.23 |  0.84 |  3.81 |  2.86 |  2.03 |  1.90 |  0.88 |  2.35 |  0.77 |  2.50 |  1.60 |  1.95 |  1.52 |  0.49 |  2.39 |  0.98 |  1.06 |  0.33 |  3.56 |  3.52 |  4.17 |  2.49 |  0.72 |  1.87 |  1.65 |  2.10 |  3.13 |  1.08 |  0.94 |  2.95 |  1.48 |  1.83 |  1.60 |  1.15 |  2.87 |  4.55 |  1.81 |
|        34 |  1.53 |  7.17 |  1.48 |  1.86 |  1.39 |  6.20 |  4.90 |  3.13 |  3.58 |  0.63 |  2.71 |  0.92 |  1.93 |  1.81 |  2.56 |  2.11 |  2.19 |  3.28 |  1.15 |  2.48 |  0.68 |  3.04 |  4.77 |  6.33 |  3.52 |  1.87 |  1.51 |  2.76 |  2.51 |  5.50 |  2.06 |  0.95 |  3.31 |  0.52 |  0.69 |  2.32 |  1.77 |  3.47 |  7.69 |  1.95 |
|        35 |  1.83 |  8.13 |  1.44 |  2.23 |  2.39 |  8.50 |  5.65 |  2.77 |  6.15 |  0.12 |  2.72 |  1.52 |  2.01 |  2.06 |  3.11 |  1.31 |  4.00 |  4.70 |  1.77 |  2.45 |  1.15 |  2.82 |  5.21 |  7.23 |  5.29 |  0.86 |  1.09 |  3.17 |  4.66 |  9.26 |  1.73 |  2.11 |  3.97 |  0.81 |  0.89 |  2.11 |  2.45 |  4.54 |  8.98 |  1.94 |
|        36 |  2.59 |  8.01 |  2.67 |  2.30 |  3.27 |  8.72 |  4.89 |  2.04 |  7.23 |  1.33 |  2.76 |  2.94 |  2.21 |  2.50 |  3.11 |  1.96 |  4.14 |  7.02 |  1.87 |  4.30 |  1.63 |  2.92 |  4.95 |  8.55 |  5.47 |  1.82 |  2.94 |  3.67 |  5.20 |  8.79 |  1.87 |  2.88 |  4.99 |  2.52 |  1.98 |  3.19 |  3.12 |  5.29 |  8.64 |  2.07 |
|        37 |  2.85 |  8.23 |  2.74 |  2.69 |  3.16 |  8.36 |  4.64 |  1.83 |  6.52 |  1.61 |  2.35 |  3.78 |  2.63 |  3.25 |  2.98 |  3.05 |  1.78 |  8.13 |  2.03 |  4.92 |  2.64 |  2.43 |  5.56 |  9.15 |  4.81 |  2.60 |  3.56 |  4.00 |  4.01 |  9.28 |  1.68 |  3.09 |  5.15 |  3.20 |  1.84 |  3.46 |  2.42 |  4.98 |  9.10 |  3.33 |
