# variable: Mean Sea Level Pressure
# units: hPa
# 
| fcst_hour |       1 |       2 |       3 |       4 |       5 |       6 |       7 |       8 |       9 |      10 |      11 |      12 |      13 |      14 |      15 |      16 |      17 |      18 |      19 |      20 |      21 |      22 |      23 |      24 |      25 |      26 |      27 |      28 |      29 |      30 |      31 |      32 |      33 |      34 |      35 |      36 |      37 |      38 |      39 |      40 |
|         0 | 1016.76 | 1017.22 | 1015.91 | 1017.04 | 1017.26 | 1017.16 | 1016.79 | 1016.56 | 1016.80 | 1017.24 | 1016.21 | 1017.46 | 1017.39 | 1016.87 | 1017.77 | 1016.80 | 1016.52 | 1018.27 | 1016.77 | 1015.91 | 1017.07 | 1016.10 | 1017.25 | 1017.58 | 1016.88 | 1017.21 | 1016.63 | 1016.66 | 1016.91 | 1016.76 | 1017.29 | 1017.26 | 1016.44 | 1016.80 | 1017.51 | 1017.27 | 1017.41 | 1017.10 | 1016.44 | 1016.37 |
|         1 | 1016.99 | 1017.27 | 1016.04 | 1017.27 | 1017.40 | 1017.44 | 1017.06 | 1016.71 | 1016.87 | 1017.51 | 1016.36 | 1017.39 | 1017.32 | 1016.80 | 1017.97 | 1016.92 | 1016.66 | 1018.30 | 1016.96 | 1016.28 | 1017.13 | 1016.19 | 1017.17 | 1017.43 | 1017.07 | 1017.12 | 1017.01 | 1016.88 | 1016.99 | 1016.97 | 1017.47 | 1017.25 | 1016.79 | 1016.89 | 1017.43 | 1017.09 | 1017.39 | 1017.03 | 1016.71 | 1016.62 |
|         2 | 1017.08 | 1017.40 | 1016.39 | 1017.12 | 1017.57 | 1017.42 | 1016.99 | 1016.43 | 1016.73 | 1017.31 | 1016.22 | 1017.17 | 1017.19 | 1016.95 | 1017.85 | 1016.72 | 1016.53 | 1018.32 | 1016.97 | 1016.41 | 1017.07 | 1015.89 | 1017.23 | 1017.12 | 1017.02 | 1017.36 | 1017.01 | 1016.71 | 1016.79 | 1016.80 | 1017.45 | 1017.36 | 1016.86 | 1016.72 | 1017.01 | 1017.00 | 1016.94 | 1016.85 | 1016.65 | 1016.48 |
|         3 | 1017.14 | 1017.44 | 1016.50 | 1017.09 | 1017.54 | 1017.39 | 1017.15 | 1016.46 | 1016.58 | 1017.36 | 1016.48 | 1017.22 | 1017.11 | 1016.97 | 1017.75 | 1016.72 | 1016.64 | 1018.28 | 1017.02 | 1016.19 | 1017.02 | 1015.82 | 1017.28 | 1016.71 | 1017.04 | 1017.24 | 1017.16 | 1016.53 | 1016.75 | 1016.66 | 1017.46 | 1017.34 | 1017.17 | 1016.51 | 1016.98 | 1017.08 | 1016.86 | 1016.81 | 1016.61 | 1016.55 |
|         4 | 1017.39 | 1017.77 | 1016.77 | 1017.70 | 1017.72 | 1017.52 | 1017.61 | 1016.85 | 1016.91 | 1017.74 | 1016.89 | 1017.57 | 1017.21 | 1017.33 | 1018.25 | 1017.17 | 1017.12 | 1018.64 | 1016.93 | 1016.19 | 1017.31 | 1015.90 | 1017.45 | 1017.13 | 1017.24 | 1017.25 | 1017.31 | 1016.98 | 1017.08 | 1016.93 | 1017.80 | 1017.66 | 1017.47 | 1016.87 | 1017.32 | 1017.42 | 1017.27 | 1017.37 | 1016.60 | 1017.09 |
|         5 | 1017.81 | 1018.01 | 1016.84 | 1017.92 | 1017.71 | 1017.84 | 1017.76 | 1017.25 | 1017.07 | 1018.04 | 1017.07 | 1017.66 | 1017.58 | 1017.56 | 1018.75 | 1017.32 | 1017.70 | 1019.03 | 1017.14 | 1016.37 | 1017.62 | 1016.15 | 1017.61 | 1017.43 | 1017.44 | 1017.20 | 1017.51 | 1017.47 | 1017.51 | 1016.97 | 1018.39 | 1017.70 | 1017.57 | 1016.95 | 1017.75 | 1017.79 | 1018.06 | 1017.80 | 1016.79 | 1017.60 |
|         6 | 1018.45 | 1018.49 | 1017.31 | 1018.45 | 1018.20 | 1018.38 | 1018.27 | 1017.82 | 1017.43 | 1018.40 | 1017.57 | 1018.12 | 1018.32 | 1018.01 | 1019.20 | 1017.77 | 1018.23 | 1019.72 | 1017.85 | 1016.93 | 1018.13 | 1016.70 | 1018.11 | 1018.19 | 1017.98 | 1017.93 | 1018.09 | 1017.71 | 1017.91 | 1017.45 | 1018.84 | 1017.99 | 1017.96 | 1017.51 | 1018.24 | 1018.26 | 1018.60 | 1018.22 | 1017.72 | 1018.40 |
|         7 | 1018.96 | 1018.70 | 1017.62 | 1018.65 | 1018.50 | 1018.72 | 1018.55 | 1017.92 | 1017.62 | 1018.64 | 1017.71 | 1018.47 | 1018.93 | 1018.31 | 1019.27 | 1017.84 | 1018.32 | 1019.79 | 1018.51 | 1017.48 | 1018.27 | 1017.17 | 1018.27 | 1018.58 | 1018.13 | 1018.28 | 1018.46 | 1017.77 | 1018.03 | 1017.79 | 1018.90 | 1018.31 | 1018.21 | 1018.00 | 1018.29 | 1018.48 | 1018.65 | 1018.22 | 1018.10 | 1018.81 |
|         8 | 1019.66 | 1019.46 | 1018.37 | 1019.39 | 1019.21 | 1019.36 | 1019.25 | 1018.62 | 1018.42 | 1019.10 | 1018.26 | 1019.16 | 1019.65 | 1018.85 | 1019.85 | 1018.45 | 1018.81 | 1020.24 | 1019.06 | 1018.40 | 1018.67 | 1017.71 | 1018.80 | 1019.26 | 1018.49 | 1018.89 | 1019.19 | 1018.18 | 1018.34 | 1018.31 | 1019.38 | 1018.70 | 1018.93 | 1018.71 | 1018.91 | 1019.08 | 1018.98 | 1018.76 | 1018.71 | 1019.59 |
|         9 | 1019.58 | 1019.73 | 1018.08 | 1019.48 | 1019.38 | 1019.57 | 1019.34 | 1018.89 | 1018.55 | 1019.47 | 1018.34 | 1019.41 | 1019.85 | 1019.08 | 1019.99 | 1018.69 | 1019.05 | 1020.16 | 1019.10 | 1018.77 | 1018.93 | 1017.68 | 1018.82 | 1019.49 | 1018.60 | 1018.84 | 1018.96 | 1018.50 | 1018.73 | 1018.41 | 1019.29 | 1019.04 | 1019.19 | 1019.01 | 1019.12 | 1019.39 | 1019.14 | 1018.83 | 1018.56 | 1019.83 |
