# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |      0 |  22.15 |  44.88 |      0 |  22.93 |      0 |      0 |      0 |      0 |      0 |      0 |   4.73 |      0 |      0 |      0 |  39.12 |      0 |      0 |      0 |      0 |  25.11 |      0 |  49.49 |  24.13 |      0 |  42.39 |      0 |  46.21 |      0 |  21.46 |  14.15 |      0 |  16.53 |  34.85 |      0 |      0 |      0 |  26.04 |      0 |      0 |
|         1 |      0 |  34.59 |  64.16 |      0 |  37.38 |  33.05 |      0 |      0 |  36.48 |   0.28 |      0 |  35.57 |      0 |      0 |  27.26 |  50.16 |      0 |   7.85 |      0 |      0 |  37.76 |      0 |  59.68 |  48.16 |   4.71 |  51.13 |      0 |  51.03 |      0 |  39.84 |  28.92 |      0 |  47.24 |  45.94 |      0 |  17.77 |   3.91 |  30.52 |      0 |  19.74 |
|         2 |   9.48 |  76.14 |  55.56 |      0 |  33.38 |  30.82 |      0 |      0 |  74.15 |  28.30 |   3.46 |  42.93 |   9.56 |   1.67 |  53.35 |  52.57 |   0.50 |  28.89 |   6.74 |   7.35 |  57.76 |      0 |  67.27 |  61.66 |  18.47 |  57.11 |  21.91 |  69.59 |  22.90 |  44.35 |  48.05 |  18.84 |  53.79 |  67.86 |      0 |  30.47 |  32.84 |  47.52 |  16.83 |  32.92 |
|         3 |  39.58 |  66.65 |  54.36 |  75.66 |  47.79 |  22.07 |      0 |   3.46 |  81.00 |  46.08 |   7.84 |  39.07 |  39.48 |   6.81 |  71.96 |  50.83 |  48.38 |  49.37 |  12.96 |  47.91 |  74.60 |      0 |  67.33 |  54.18 |  42.70 |  60.70 |  24.62 |  79.92 |  44.74 |  44.22 |  48.12 |  37.24 |  62.45 |  80.50 |      0 |  38.46 |  50.02 |  57.71 |  44.38 |  34.87 |
|         4 |  46.10 |  64.48 |  61.63 |  75.06 |  73.78 |  55.02 |   4.64 |   1.25 |  84.94 |  52.33 |  18.74 |  49.36 |  58.26 |  16.69 |  76.90 |  62.30 |  65.55 |  62.72 |  29.50 |  72.91 |  86.72 |   6.52 |  72.47 |  61.93 |  53.97 |  55.23 |  38.26 |  78.62 |  40.44 |  37.43 |  45.35 |  62.73 |  58.79 |  82.82 |      0 |  57.89 |  65.20 |  72.59 |  78.70 |  35.62 |
|         5 |  26.75 |  59.49 |  69.70 |  81.93 |  81.06 |  72.01 |  26.16 |   2.63 |  74.51 |  51.92 |  36.71 |  63.46 |  65.39 |  40.20 |  80.01 |  64.10 |  70.64 |  67.06 |  32.70 |  64.91 |  92.44 |  28.17 |  82.75 |  62.99 |  78.94 |  43.16 |  61.27 |  78.84 |  60.24 |  29.49 |  31.07 |  64.70 |  45.30 |  85.06 |  24.95 |  66.23 |  60.95 |  79.36 |  87.83 |  25.45 |
|         6 |  20.67 |  60.21 |  57.31 |  69.13 |  68.52 |  72.19 |  25.69 |   8.56 |  54.50 |  50.39 |  31.72 |  66.26 |  97.58 |  48.17 |  82.71 |  78.70 |  71.05 |  50.27 |  33.15 |  57.12 |  78.74 |  42.08 |  94.53 |  66.88 | 100.00 |  40.06 |  53.18 |  79.07 |  55.84 |  36.11 |   0.49 |  68.17 |  25.58 |  80.18 |  25.81 |  76.34 |  53.70 |  75.87 |  82.73 |  29.62 |
|         7 |   9.71 |  50.97 |  47.65 |  24.28 |  46.93 |  52.05 |  19.02 |  22.29 |  72.29 |  31.79 |  29.17 |  55.82 | 100.00 |  37.24 |  72.26 |  83.77 |  59.66 |  25.92 |  59.11 |  25.59 |   8.27 |  39.76 | 100.00 |  31.41 | 100.00 |  42.02 |  56.86 |  45.60 |  27.25 |  62.92 |      0 |   2.00 |  24.29 |  55.77 |  31.62 |  89.91 |  49.88 |  72.49 |  37.68 |  21.66 |
|         8 |  82.60 |  49.94 |  66.95 |  22.49 |  42.68 |  61.97 |   3.24 |  14.08 |  51.23 |   2.00 |  25.89 |  44.18 | 100.00 |  35.32 |  59.50 |  81.10 |  91.06 |  13.47 |  61.86 |  10.76 |   1.91 |  30.03 | 100.00 |  35.23 | 100.00 |  42.85 |  59.17 |  29.56 |  16.73 |  62.41 |      0 |      0 |  19.07 |  38.15 |  34.21 |  84.88 |  22.27 |  76.67 |  53.30 |   5.88 |
|         9 | 100.00 | 100.00 |  75.26 |  20.48 | 100.00 | 100.00 |   3.59 |  13.21 |  66.51 |      0 |  18.23 |  57.88 | 100.00 |  76.59 |  30.41 |  76.17 |  73.74 |  66.52 |  75.10 |   3.86 |   0.86 |  21.44 | 100.00 |  33.32 | 100.00 |  32.03 |  56.83 |  15.77 |   6.40 |  50.26 |   8.79 |   2.67 |  15.39 |  35.60 |  27.42 |  60.85 |   2.98 |  38.56 |  56.66 |      0 |
