# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 | 14.56 | 11.84 | 11.79 | 13.25 | 11.91 | 11.10 | 11.40 | 15.66 | 14.63 | 12.17 | 12.19 | 13.94 | 10.77 | 11.01 | 13.34 | 14.13 | 14.31 | 11.88 | 11.28 | 12.44 | 10.76 | 14.55 |  8.62 | 10.23 | 12.48 | 11.05 | 15.01 | 11.55 | 11.76 | 12.34 | 12.28 | 13.07 | 14.57 | 13.95 | 10.29 | 12.69 | 11.80 | 13.17 | 12.42 | 14.06 |
|         1 | 10.80 |  8.04 | 11.80 |  9.09 |  8.77 |  7.60 |  9.78 | 11.89 | 11.04 | 10.10 |  9.80 | 12.86 |  8.01 |  7.96 | 11.75 | 11.09 | 12.04 | 10.02 | 11.07 |  9.62 |  8.59 | 11.04 |  7.44 |  8.01 | 12.67 |  8.84 | 11.64 |  7.67 |  9.99 |  9.34 | 10.72 | 11.11 | 11.75 | 11.60 |  8.85 | 10.82 |  9.02 | 10.65 |  9.71 | 11.70 |
|         2 |  9.06 |  6.38 |  9.84 |  7.41 |  7.06 |  6.94 |  7.71 |  9.02 |  9.43 |  8.24 |  8.66 | 10.26 |  6.99 |  5.98 |  8.39 |  8.80 |  9.67 |  8.48 |  9.45 |  7.35 |  7.19 |  7.84 |  5.84 |  6.41 | 10.65 |  8.05 |  9.07 |  6.15 |  6.85 |  8.16 |  8.65 |  8.07 |  8.61 |  8.56 |  6.66 |  8.37 |  7.52 |  8.56 |  7.13 |  9.50 |
|         3 |  7.57 |  5.68 |  7.97 |  6.51 |  6.68 |  7.17 |  7.91 |  7.50 |  8.45 |  6.90 |  7.41 |  8.17 |  6.41 |  6.18 |  7.35 |  7.38 |  8.76 |  7.32 |  8.37 |  5.96 |  6.73 |  7.22 |  5.52 |  5.72 |  8.77 |  7.40 |  7.88 |  5.86 |  5.84 |  7.77 |  7.71 |  6.96 |  6.88 |  6.69 |  5.83 |  7.39 |  6.46 |  7.24 |  5.48 |  8.36 |
|         4 |  6.75 |  5.45 |  7.49 |  5.90 |  6.09 |  6.51 |  6.93 |  6.84 |  6.92 |  5.93 |  6.72 |  6.54 |  5.44 |  5.30 |  5.95 |  6.36 |  7.67 |  6.10 |  7.25 |  5.47 |  6.36 |  7.22 |  3.87 |  5.48 |  7.20 |  5.44 |  6.29 |  5.37 |  5.47 |  6.84 |  6.73 |  5.77 |  6.59 |  5.28 |  5.33 |  5.93 |  5.67 |  6.46 |  4.87 |  6.66 |
|         5 |  6.07 |  4.93 |  6.70 |  5.59 |  5.62 |  5.58 |  5.21 |  6.45 |  6.02 |  5.39 |  6.07 |  6.01 |  5.44 |  5.00 |  5.06 |  5.34 |  6.66 |  5.27 |  6.79 |  5.03 |  5.60 |  6.52 |  3.74 |  4.79 |  6.51 |  4.97 |  5.52 |  4.51 |  4.88 |  6.06 |  6.12 |  5.32 |  6.15 |  5.03 |  5.90 |  5.74 |  5.08 |  5.74 |  4.49 |  6.23 |
|         6 |  4.81 |  4.05 |  5.96 |  4.71 |  3.48 |  4.60 |  3.15 |  5.18 |  4.57 |  4.87 |  4.94 |  5.13 |  3.62 |  4.22 |  4.25 |  4.12 |  5.67 |  4.68 |  5.11 |  3.90 |  4.27 |  5.60 |  3.14 |  3.69 |  5.42 |  4.18 |  4.97 |  3.33 |  3.95 |  5.11 |  5.02 |  4.68 |  5.02 |  3.88 |  4.62 |  4.64 |  4.26 |  4.87 |  3.70 |  5.28 |
|         7 |  4.03 |  3.32 |  6.21 |  3.63 |  2.71 |  3.56 |  4.23 |  4.69 |  3.58 |  4.17 |  4.18 |  5.02 |  1.87 |  3.73 |  3.42 |  3.60 |  5.05 |  4.28 |  3.74 |  2.40 |  3.19 |  5.04 |  1.64 |  2.42 |  5.43 |  3.28 |  3.91 |  1.53 |  3.26 |  4.62 |  4.14 |  4.21 |  4.12 |  3.10 |  3.92 |  4.33 |  3.73 |  4.36 |  2.84 |  4.22 |
|         8 |  2.40 |  2.70 |  5.20 |  1.89 |  2.22 |  4.22 |  3.09 |  4.82 |  2.33 |  2.34 |  3.10 |  5.01 |  0.74 |  1.13 |  3.41 |  3.01 |  3.61 |  2.54 |  2.88 |  2.13 |  1.34 |  4.01 |  3.31 |  1.02 |  5.01 |  1.81 |  3.10 |  1.65 |  2.27 |  4.29 |  2.77 |  2.84 |  3.89 |  2.90 |  2.86 |  2.80 |  2.48 |  3.23 |  2.25 |  2.61 |
|         9 |  0.36 |  2.56 |  3.87 |  1.82 |  0.58 |  3.73 |  1.73 |  5.70 |  0.27 |  0.96 |  2.85 |  3.99 |  5.13 |  3.32 |  1.32 |  0.61 |  2.11 |  1.28 |  1.38 |  2.29 |  1.44 |  3.01 |  8.21 |  2.99 |  0.88 |  2.16 |  0.57 |  1.49 |  1.65 |  4.50 |  0.48 |  1.44 |  1.75 |  3.58 |  0.34 |  0.91 |  1.16 |  0.58 |  5.48 |  0.47 |
|        10 |  3.40 |  4.63 |  6.20 |  0.96 |  4.31 |  0.84 |  5.58 |  5.14 |  2.54 |  2.92 |  0.77 |  1.82 |  6.37 |  5.94 |  2.26 |  1.95 |  3.05 |  5.04 |  2.54 |  0.23 |  5.24 |  2.26 |  7.25 |  6.74 |  5.22 |  6.11 |  3.00 |  5.29 |  6.33 |  2.17 |  4.04 |  3.82 |  1.66 |  6.68 |  4.48 |  5.15 |  3.10 |  4.83 |  8.63 |  3.73 |
|        11 |  5.49 |  7.54 |  3.81 |  3.34 |  5.71 |  2.14 |  7.78 |  2.25 |  4.77 |  4.45 |  2.85 |  2.02 |  7.45 |  8.76 |  4.06 |  3.82 |  4.26 |  6.95 |  4.24 |  1.61 |  7.08 |  5.39 |  6.73 |  8.59 |  6.68 |  8.20 |  5.08 |  7.39 |  8.32 |  1.05 |  6.60 |  6.40 |  3.48 |  8.16 |  6.56 |  7.38 |  5.06 |  6.34 | 10.02 |  6.13 |
|        12 |  7.32 |  9.02 |  4.34 |  4.73 |  6.90 |  5.11 |  9.76 |  1.29 |  5.70 |  6.15 |  6.55 |  3.84 | 10.01 |  9.67 |  5.84 |  5.69 |  6.12 |  8.27 |  5.58 |  4.84 |  8.57 |  7.71 |  7.15 |  9.71 |  7.89 |  9.38 |  6.46 |  9.33 |  8.71 |  3.35 |  8.61 |  8.24 |  5.84 |  8.94 |  8.58 |  8.64 |  6.36 |  7.63 | 10.63 |  7.20 |
|        13 |  9.09 |  9.94 |  6.60 |  6.55 |  9.43 |  7.64 | 11.08 |  3.16 |  7.39 |  8.20 |  7.49 |  8.10 | 11.39 | 10.69 |  6.91 |  7.16 |  7.46 |  9.38 |  7.10 |  7.48 | 10.07 |  8.98 |  9.35 |  9.91 |  8.71 | 10.75 |  7.88 | 10.45 |  7.74 |  5.46 |  9.15 |  8.58 |  8.14 |  9.20 | 10.70 |  9.57 |  7.88 |  9.58 | 10.48 |  7.70 |
|        14 | 11.55 | 10.45 |  8.60 |  7.54 | 10.51 | 10.13 | 10.92 |  5.75 |  6.30 |  9.68 |  8.33 |  8.17 | 11.30 | 11.15 |  7.99 |  7.81 |  8.50 |  9.98 |  7.82 |  8.78 | 10.59 |  8.93 |  9.92 |  9.99 |  9.44 | 11.05 |  8.60 | 10.68 |  8.10 |  7.14 |  9.51 |  8.61 | 10.18 |  9.19 | 11.04 | 10.56 | 10.08 | 10.07 | 10.48 |  8.11 |
|        15 | 10.02 |  9.62 |  9.35 |  7.79 |  9.45 |  9.88 | 10.46 |  6.99 |  7.15 |  9.95 |  8.67 |  9.37 | 10.57 | 10.12 |  7.97 |  8.25 |  9.38 |  9.50 |  8.26 |  9.59 | 10.48 |  8.95 | 10.07 |  9.69 | 10.32 | 10.11 |  8.85 | 10.94 |  8.29 |  7.73 | 10.30 |  9.04 | 10.82 |  8.55 | 11.58 | 10.28 | 10.60 |  9.65 | 10.87 |  7.68 |
