# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  71.92 |  93.44 |  26.30 |      0 |   7.85 |  56.73 | 100.00 |  51.41 |  15.56 |   0.60 |  76.15 |  65.11 |  28.67 |  90.60 |  46.77 |   4.98 |   4.35 | 100.00 |  10.93 |  40.35 | 100.00 |  21.18 |      0 |  36.10 |  79.63 |  83.41 |   1.10 |      0 |   6.38 |  48.01 |  36.66 |  44.09 |  61.52 |      0 |  52.57 |  93.80 |      0 |  44.55 |  50.19 |  98.89 |
|         1 |  76.19 |  95.69 |  70.32 |      0 |      0 |  63.30 | 100.00 |  59.10 |  44.75 |  50.72 |  90.37 |  93.52 |  58.12 |  50.52 |  59.89 |  25.87 |   5.00 | 100.00 |  81.37 |  62.62 | 100.00 |  47.56 |   0.64 |      0 |  74.75 | 100.00 |   8.22 |      0 |  21.85 |  53.91 |  72.29 |  63.77 |  97.52 |      0 |  61.12 |  45.71 |   4.11 |  98.70 |  49.16 | 100.00 |
|         2 |  65.31 |  87.83 |  43.99 |      0 |      0 |  58.26 |  84.63 |  61.53 |      0 |  82.80 |  68.34 |  59.17 |  63.28 |  65.72 |  35.78 |  25.09 |      0 |  92.42 |  87.88 |  62.42 | 100.00 |  42.91 |      0 |      0 |  19.71 |  60.21 |      0 |      0 |      0 |  55.92 |  38.88 |  39.78 |  97.81 |   6.71 |  30.65 |  27.45 |      0 |  28.14 |   9.04 |  86.70 |
|         3 |  69.24 |  71.69 |  45.17 |      0 |      0 |  63.06 |  69.05 |  60.16 |      0 |  70.21 |  49.15 |  58.49 | 100.00 |  57.79 |  48.04 |  33.40 |   0.74 |  86.80 |  84.04 |  66.37 |   5.55 |  67.04 |  34.00 |  39.82 |   0.32 |  36.17 |      0 |      0 |   6.14 |  82.87 |      0 |  49.05 |  99.18 |  15.00 |   1.68 |  41.12 |      0 |   6.31 |      0 |  29.32 |
|         4 |  74.61 |  61.21 |  44.59 |      0 |      0 |  53.03 | 100.00 |  66.61 |      0 |  59.30 |   0.22 |  57.96 | 100.00 |  56.57 |      0 |  36.38 |  51.47 |  68.76 |  74.38 |  66.15 |  40.11 |  65.67 |  73.95 |      0 |      0 |   4.24 |  26.50 |      0 |  29.47 | 100.00 |      0 |  74.92 | 100.00 |  43.78 |   0.12 |  18.82 |      0 |      0 |  37.58 |  40.77 |
|         5 |  65.80 |  85.85 |  46.21 |   1.66 |  77.60 |  67.37 | 100.00 |  68.88 |      0 |  59.01 |  37.49 |  69.31 |  57.93 |  62.55 |      0 |  50.82 |  61.31 |  19.26 |  48.44 |  86.78 |  31.08 |  56.00 |  30.40 |   1.21 |      0 |  12.83 |  56.04 |      0 |  44.68 |  84.01 |      0 |  85.83 | 100.00 |  86.52 |   1.40 |      0 |      0 |      0 |  65.01 |  26.42 |
|         6 |  58.02 | 100.00 |  69.00 |      0 |  86.62 |  67.78 | 100.00 |  75.27 |  34.78 |  57.82 |  28.42 |  49.92 |  55.91 |  63.13 |      0 |  59.32 |  53.39 |  70.58 |  92.79 |  96.56 |      0 |  63.07 |  37.34 |  77.21 |      0 |  65.00 |  66.87 |      0 |  60.34 |  75.09 |      0 |  61.90 | 100.00 |  76.15 |   5.22 |   7.85 |   1.62 |      0 |  66.32 |  61.07 |
|         7 |  59.84 |  30.82 |      0 |  11.31 |  34.34 |      0 |  59.84 |  38.48 |      0 |      0 |      0 |      0 |      0 |      0 |   0.18 |  24.49 |      0 |   2.52 |  13.76 |  21.93 |      0 |      0 |   4.47 |  60.45 |      0 |  56.48 |  33.02 |      0 |  16.61 |  38.47 |      0 |  15.37 |  41.47 |  18.09 |      0 |   8.62 |      0 |      0 |  41.11 |  27.26 |
|         8 |  38.17 |      0 |      0 |   3.33 |  23.38 |   5.21 |  17.44 |  40.15 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |  15.44 |      0 |      0 |   5.61 |   1.09 |      0 |      0 |      0 |      0 |      0 |   1.01 |  11.21 |      0 |  14.21 |      0 |   5.42 |  36.65 |      0 |
|         9 |   5.65 |      0 |      0 |   3.42 |   4.79 |      0 |      0 |   1.97 |   4.38 |      0 |      0 |      0 |      0 |      0 |   1.73 |      0 |      0 |      0 |      0 |      0 |      0 |   8.50 |  16.33 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |  21.81 |      0 |
|        10 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   2.83 |      0 |      0 |      0 |   3.15 |      0 |      0 |      0 |      0 |  28.24 |      0 |      0 |      0 |      0 |      0 |      0 |   9.35 |      0 |   1.20 |      0 |
|        11 |   1.36 |      0 |      0 |      0 |   4.43 |      0 |      0 |      0 |      0 |   0.46 |      0 |      0 |  16.19 |      0 |      0 |      0 |      0 |   3.79 |   3.20 |   5.24 |   0.27 |  19.92 |      0 |      0 |      0 |      0 |      0 |      0 |   2.93 |      0 |   0.22 |      0 |      0 |      0 |      0 |      0 |   4.88 |  13.73 |   4.93 |      0 |
|        12 |   2.20 |      0 |      0 |      0 |      0 |   0.90 |      0 |      0 |      0 |   9.51 |   0.70 |      0 |   8.59 |      0 |      0 |      0 |      0 |      0 |  11.82 |      0 |   5.41 |   4.56 |      0 |      0 |   2.54 |  11.00 |      0 |      0 |   3.96 |      0 |   6.72 |      0 |   0.46 |      0 |      0 |  12.18 |      0 |      0 |      0 |   5.60 |
|        13 |      0 |      0 |      0 |      0 |      0 |  14.46 |      0 |   3.61 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   3.46 |      0 |      0 |      0 |   1.36 |   0.59 |      0 |      0 |      0 |      0 |      0 |   5.27 |   4.93 |   7.21 |      0 |  18.17 |      0 |      0 |      0 |  12.34 |
|        14 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |  12.85 |      0 |      0 |      0 |  23.35 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   0.33 |   4.24 |      0 |  62.38 |      0 |      0 |      0 |   7.63 |
|        15 |      0 |      0 |      0 |      0 |   0.68 |      0 |      0 |   5.97 |   0.20 |      0 |   0.89 |      0 |      0 |   1.04 |      0 |      0 |      0 |      0 |      0 |   0.49 |  39.10 |      0 |   0.70 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   5.59 |      0 |      0 |      0 |      0 |  23.47 |      0 |      0 |      0 |   3.81 |
|        16 |      0 |      0 |      0 |      0 |   0.64 |      0 |      0 |      0 |      0 |      0 |   0.83 |      0 |   1.14 |      0 |   0.23 |      0 |      0 |      0 |      0 |   0.26 |  45.63 |      0 |  22.04 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   9.21 |      0 |      0 |      0 |   0.36 |
|        17 |      0 |      0 |      0 |      0 |      0 |   4.92 |      0 |      0 |      0 |      0 |      0 |      0 |   7.60 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |  32.65 |      0 |  19.70 |      0 |      0 |      0 |   0.49 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   8.69 |      0 |      0 |      0 |      0 |
|        18 |      0 |   0.17 |      0 |   7.01 |      0 |      0 |      0 |   0.46 |      0 |      0 |      0 |      0 |   5.05 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |   1.97 |      0 |   1.20 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |  20.36 |      0 |      0 |      0 |      0 |
|        19 |      0 |      0 |   3.83 |      0 |  19.47 |  31.54 |      0 |  17.61 |      0 |      0 |   5.01 |  14.20 |      0 |      0 |  26.21 |   2.92 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |  37.30 |  35.47 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |      0 |
|        20 |   5.88 |  41.37 |   8.30 |      0 |   0.79 |  31.48 |      0 |  18.79 |  25.52 |      0 |  14.55 |      0 |      0 |      0 |  51.37 |   3.01 |      0 |      0 |      0 |   5.89 |      0 |      0 |   5.93 |      0 |      0 |   1.12 |   4.38 |      0 |      0 |      0 |   3.76 |      0 |      0 |      0 |  16.62 |  14.10 |      0 |      0 |  26.37 |   7.19 |
|        21 |  43.44 |   0.19 |      0 |   6.67 |      0 |  24.78 |      0 |  23.60 |   9.62 |  92.17 |   0.91 |      0 |  21.57 |      0 |   0.66 |  11.59 |      0 |      0 |      0 |      0 |  69.91 |      0 |  10.60 |      0 |   7.18 |      0 |      0 |   7.02 |  10.35 |      0 |  28.79 |  20.75 |      0 |      0 |      0 |  14.04 |      0 |  68.26 |   4.51 |  25.31 |
|        22 | 100.00 |      0 |      0 |  27.29 |   1.70 |   5.53 |      0 |   5.22 |  91.22 | 100.00 |      0 |      0 |      0 |  64.45 |  10.26 |   6.97 |      0 |      0 |  53.58 |      0 | 100.00 |   7.37 |   1.06 |      0 |      0 |      0 |      0 |  12.47 |      0 |  14.13 |  44.18 |  92.65 |      0 |      0 |      0 |      0 |  55.67 | 100.00 |  38.03 |      0 |
|        23 | 100.00 |  17.74 |  22.76 |  19.39 |  71.02 |  29.24 |      0 |  33.38 | 100.00 |  38.39 |   9.70 |  37.00 |      0 |      0 |   0.29 |  10.35 |   7.49 |      0 | 100.00 |  48.44 | 100.00 |  13.52 |  97.16 |  74.92 |  91.34 |  70.31 |  15.67 |  11.18 |      0 |  50.96 |  59.62 | 100.00 |  62.68 | 100.00 | 100.00 |      0 | 100.00 | 100.00 |   9.80 |      0 |
|        24 |  61.43 |  21.53 |  77.27 |      0 |  84.90 |  41.10 |      0 |  43.63 |  21.51 |  13.06 |  37.39 |   5.85 |  10.10 |  25.40 |   0.71 |  36.64 |      0 |      0 | 100.00 |  42.23 |  96.72 |   1.81 | 100.00 | 100.00 |  85.48 | 100.00 |  14.38 |  10.57 |      0 |  39.68 |  90.81 |  85.21 | 100.00 | 100.00 | 100.00 |      0 | 100.00 | 100.00 |  58.64 |      0 |
|        25 |  69.07 |  41.47 |  30.27 |      0 |  81.50 |  71.73 |      0 | 100.00 |  25.12 |      0 |  23.15 |  27.50 |  64.27 |  50.78 |   1.53 |  82.21 |      0 |      0 |      0 |  46.20 |  56.23 |      0 |  53.92 |  80.66 |  16.97 |  23.99 |  56.99 |  61.55 |      0 |  26.40 |  72.35 |  73.25 |  95.87 | 100.00 |  18.12 |      0 | 100.00 |  78.58 |  51.04 | 100.00 |
|        26 |  95.68 |  83.44 |  32.06 |      0 |  41.80 |  84.99 |      0 |  82.07 |  25.21 |   5.02 |  70.05 |  66.61 |  74.23 |  35.89 |      0 |  85.46 |   9.36 |  25.14 |      0 |  80.42 |  42.59 |  57.33 |   5.14 |   8.48 |   2.18 |  32.98 |  73.88 |  78.67 |      0 |  31.88 |  73.10 |  56.18 |  89.04 |  58.17 |  26.34 |  32.04 |  45.25 |   4.63 |  75.84 | 100.00 |
|        27 |  97.99 | 100.00 |  61.29 |      0 |      0 |  45.76 |      0 |  44.34 |  30.79 |  22.23 |  74.62 |  43.06 |  69.88 |  32.42 |   9.17 |  90.37 |  21.01 |  33.64 |  58.94 |  91.28 |  50.96 |  53.10 |      0 |   9.57 | 100.00 |  56.95 |  79.87 |  72.05 |      0 |  67.47 |  71.48 |  75.93 |  95.31 |  60.25 |  45.72 |  52.00 |   8.37 |  18.19 |  80.21 |   4.64 |
|        28 |  75.95 |  94.75 |  76.13 |   3.57 |      0 |  47.50 |  14.22 |  86.61 |  40.84 |  23.36 |  76.36 |  41.71 |  67.92 |  37.67 |   5.84 |  97.91 |  26.50 |  35.45 |  64.50 | 100.00 |  84.44 |  69.29 |   5.33 |  19.54 | 100.00 |  77.03 |  61.34 |  76.54 |   3.86 |  64.17 |  58.36 |  85.29 |  54.05 |  47.90 |  58.92 |  62.51 |  21.13 |  23.05 |  80.24 |   5.43 |
|        29 |  80.62 |  72.58 |  77.65 |  68.77 |      0 |  47.78 |  21.62 |  52.93 |  54.34 |  15.96 |  74.66 |  50.60 |  50.65 |  36.22 |   1.81 | 100.00 |  27.88 |   7.19 |  67.50 | 100.00 |  99.86 |  85.41 |      0 |  36.07 |   2.80 |  70.56 |  63.39 | 100.00 |  29.35 |  53.38 |  64.94 |  92.19 |  42.80 |  59.16 |  64.13 |  74.46 |  37.87 |  20.45 |  95.04 |      0 |
