# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  8.29 |  8.20 |  3.52 | 17.72 |  6.32 | 15.43 | 13.36 | 17.34 |  5.25 |  7.52 |  6.02 | 11.70 | 10.03 | 15.55 |  4.81 |  3.18 |  8.44 | 11.88 |  4.17 |  7.25 |  9.90 |  2.99 |  4.88 |  4.08 | 13.36 |  3.99 | 15.04 | 14.72 |  5.97 |  7.26 |  4.66 |  5.43 | 18.97 | 13.18 |  9.66 | 13.53 | 10.24 | 15.02 |  8.43 |  6.38 |
|         2 |  5.58 |  4.05 |  3.06 | 16.70 |  7.48 | 13.99 |  7.94 | 12.21 |  8.77 |  2.08 |  3.58 |  8.30 | 11.82 | 13.15 |  4.12 |  5.64 | 12.66 | 10.99 | 15.15 |  8.88 |  7.76 | 10.33 |  1.92 |  3.05 |  2.50 |  2.78 | 11.63 |  1.54 |  6.87 |  6.71 |  4.97 |  9.76 |  4.57 |  4.17 |  3.42 |  3.16 |  4.67 | 16.31 |  9.10 |  4.94 |
|         3 |  2.84 |  6.10 |  6.22 | 10.52 |  7.92 | 12.99 |  9.21 |  9.29 | 12.25 |  9.48 |  0.44 |  7.32 | 10.04 | 10.06 |  5.13 |  5.86 | 11.94 |  7.25 | 12.99 |  9.46 |  7.64 |  8.46 |  3.19 |  4.00 |  4.62 |  3.50 |  5.80 |  8.42 |  7.98 |  7.46 |  5.23 | 10.29 |  5.94 |  7.14 |  3.04 |  2.52 |  4.46 | 13.37 |  7.14 |  6.00 |
|         4 |  4.16 |  7.93 |  6.21 |  6.77 |  9.39 | 10.84 |  9.30 |  9.40 |  9.02 |  1.95 |  1.22 |  5.66 |  6.07 |  8.66 |  9.51 |  4.69 |  9.73 |  6.90 |  7.25 |  9.45 |  8.02 |  8.08 |  5.55 |  5.11 |  8.17 |  4.72 |  5.13 |  3.98 |  7.05 |  7.16 |  5.24 |  8.21 |  7.71 | 11.11 |  4.39 |  4.90 |  5.94 | 12.71 |  5.76 |  8.11 |
|         5 |  4.59 |  8.80 |  6.10 |  7.03 |  8.37 |  6.43 | 10.56 |  9.62 |  4.07 |  5.05 |  2.64 |  6.56 |  5.91 | 12.26 |  9.88 |  5.13 |  6.01 |  5.28 |  6.06 |  9.91 |  7.08 |  9.43 |  6.04 |  6.82 |  8.65 |  6.84 |  4.06 |  7.04 |  7.36 |  6.67 |  4.48 |  4.45 |  8.39 | 12.62 |  4.80 |  7.71 |  6.97 |  5.36 |  6.88 |  8.48 |
|         6 |  5.95 |  9.59 |  6.74 |  5.99 |  8.16 |  7.70 | 10.92 |  9.73 |  3.57 |  7.32 |  5.21 |  6.36 |  9.79 | 11.50 |  6.46 |  6.48 |  4.16 |  5.31 |  8.39 |  8.90 |  9.13 | 12.47 |  6.36 | 10.58 |  8.70 | 10.28 |  4.15 |  8.00 |  8.47 |  7.46 |  4.35 |  4.56 |  8.39 | 12.56 |  5.45 | 10.24 |  7.62 |  3.96 |  7.91 |  7.89 |
|         7 | 10.10 | 13.84 | 13.63 |  7.79 | 12.02 |  9.28 | 12.50 | 10.49 |  8.37 | 12.47 | 10.97 |  7.79 | 15.94 | 10.40 |  6.24 |  6.48 |  5.60 |  8.81 | 13.27 |  9.73 | 10.17 | 13.74 |  4.52 | 10.59 | 11.76 | 12.11 |  6.31 |  7.75 |  9.40 |  7.41 |  7.84 | 10.70 |  9.53 | 13.61 | 11.82 | 10.04 |  8.94 |  4.98 |  8.67 | 11.31 |
|         8 | 13.96 | 14.88 | 15.31 | 10.39 | 12.00 | 10.74 | 12.70 | 15.25 | 11.16 | 12.95 | 10.43 | 12.53 | 15.71 | 13.06 |  8.28 |  9.72 |  9.90 | 15.02 | 10.90 | 16.06 | 19.89 | 16.66 | 11.54 | 15.61 | 14.61 | 16.31 | 15.24 | 11.66 |  9.19 |  8.62 |  6.48 | 12.50 | 12.10 | 17.54 | 12.56 | 10.11 | 11.40 | 14.40 | 12.51 | 12.25 |
|         9 | 14.02 | 12.56 | 14.75 | 13.40 | 15.00 | 13.95 | 16.35 | 16.72 | 13.57 | 15.06 | 13.37 | 13.12 | 15.89 | 19.87 | 10.48 | 13.09 | 11.64 | 19.68 | 16.65 | 16.42 | 20.35 | 21.49 | 12.68 | 17.89 | 18.13 | 18.91 | 17.05 | 13.56 | 10.71 |  9.40 | 10.83 | 11.48 | 12.00 | 22.14 | 13.37 | 11.41 | 15.52 | 21.70 | 12.73 | 11.34 |
|        10 | 11.84 | 18.01 | 13.51 | 17.67 | 20.39 | 13.33 | 23.85 | 23.62 | 18.17 | 15.69 | 16.17 | 16.93 | 25.31 | 21.89 | 14.88 | 14.22 | 13.56 | 18.77 | 16.06 | 15.43 | 21.24 | 21.17 | 11.04 | 27.38 | 26.48 | 19.44 | 18.70 | 17.32 | 13.55 | 12.35 | 12.82 | 14.71 | 12.10 | 25.99 | 12.74 | 12.57 | 20.43 | 20.51 | 16.90 | 14.01 |
