# variable: Mean Sea Level Pressure
# units: hPa
# 
| fcst_hour |       1 |       2 |       3 |       4 |       5 |       6 |       7 |       8 |       9 |      10 |      11 |      12 |      13 |      14 |      15 |      16 |      17 |      18 |      19 |      20 |      21 |      22 |      23 |      24 |      25 |      26 |      27 |      28 |      29 |      30 |      31 |      32 |      33 |      34 |      35 |      36 |      37 |      38 |      39 |      40 |
|         0 | 1029.46 | 1029.61 | 1029.47 | 1028.36 | 1029.35 | 1029.54 | 1029.09 | 1028.28 | 1029.85 | 1029.03 | 1029.31 | 1028.75 | 1029.45 | 1029.63 | 1029.57 | 1029.08 | 1029.22 | 1029.31 | 1029.40 | 1028.26 | 1029.54 | 1028.70 | 1028.38 | 1028.83 | 1029.02 | 1029.17 | 1029.05 | 1028.78 | 1028.85 | 1028.31 | 1029.20 | 1029.31 | 1029.35 | 1028.69 | 1028.53 | 1028.58 | 1028.80 | 1029.44 | 1029.00 | 1028.65 |
|         1 | 1029.52 | 1029.41 | 1029.22 | 1028.37 | 1029.24 | 1029.58 | 1029.06 | 1028.47 | 1029.72 | 1028.98 | 1029.06 | 1028.87 | 1029.15 | 1029.47 | 1029.54 | 1028.92 | 1029.01 | 1029.24 | 1029.04 | 1028.01 | 1029.59 | 1028.44 | 1028.26 | 1028.85 | 1028.81 | 1028.85 | 1028.79 | 1028.83 | 1028.68 | 1028.20 | 1029.14 | 1029.13 | 1029.10 | 1028.63 | 1028.29 | 1028.20 | 1028.86 | 1029.15 | 1028.94 | 1028.68 |
|         2 | 1029.14 | 1029.17 | 1029.12 | 1028.25 | 1029.19 | 1029.37 | 1029.11 | 1028.86 | 1029.78 | 1029.16 | 1029.00 | 1028.62 | 1029.37 | 1029.54 | 1029.14 | 1028.95 | 1028.82 | 1029.04 | 1028.98 | 1028.03 | 1029.60 | 1028.73 | 1028.01 | 1028.59 | 1028.76 | 1028.66 | 1028.53 | 1028.82 | 1028.73 | 1028.33 | 1029.06 | 1028.94 | 1028.79 | 1028.64 | 1028.35 | 1028.16 | 1028.86 | 1028.89 | 1028.87 | 1028.55 |
|         3 | 1028.64 | 1028.88 | 1028.80 | 1028.20 | 1028.98 | 1028.71 | 1028.84 | 1028.66 | 1029.52 | 1028.88 | 1028.77 | 1028.38 | 1029.08 | 1029.36 | 1028.87 | 1028.69 | 1028.55 | 1028.85 | 1028.59 | 1028.07 | 1029.40 | 1028.62 | 1027.80 | 1028.39 | 1028.67 | 1028.36 | 1028.37 | 1028.91 | 1028.71 | 1028.11 | 1028.72 | 1028.63 | 1028.59 | 1028.76 | 1028.22 | 1027.96 | 1028.49 | 1028.76 | 1028.76 | 1028.42 |
|         4 | 1028.81 | 1029.37 | 1029.21 | 1028.78 | 1029.47 | 1028.89 | 1029.39 | 1029.14 | 1030.04 | 1029.36 | 1029.37 | 1028.96 | 1029.63 | 1029.89 | 1029.22 | 1029.32 | 1029.14 | 1029.50 | 1028.99 | 1028.63 | 1029.76 | 1029.10 | 1028.27 | 1028.82 | 1029.39 | 1028.76 | 1028.98 | 1029.16 | 1029.23 | 1028.75 | 1029.00 | 1029.10 | 1029.33 | 1029.26 | 1028.79 | 1028.58 | 1029.05 | 1029.10 | 1029.41 | 1029.23 |
|         5 | 1029.16 | 1029.59 | 1029.22 | 1028.84 | 1029.47 | 1029.01 | 1029.56 | 1029.15 | 1029.81 | 1029.47 | 1029.50 | 1029.12 | 1029.69 | 1029.82 | 1029.23 | 1029.26 | 1029.25 | 1029.64 | 1029.23 | 1028.78 | 1029.93 | 1029.14 | 1028.42 | 1028.97 | 1029.63 | 1028.76 | 1029.01 | 1029.21 | 1029.06 | 1028.90 | 1029.21 | 1029.02 | 1029.67 | 1029.39 | 1028.74 | 1028.66 | 1029.23 | 1029.36 | 1029.37 | 1029.46 |
|         6 | 1029.44 | 1029.62 | 1029.11 | 1028.94 | 1029.49 | 1029.31 | 1029.74 | 1029.22 | 1029.94 | 1029.64 | 1029.73 | 1029.27 | 1029.84 | 1029.84 | 1029.16 | 1029.44 | 1029.55 | 1029.86 | 1029.33 | 1028.82 | 1029.83 | 1029.20 | 1028.65 | 1028.97 | 1029.53 | 1028.90 | 1029.04 | 1029.26 | 1028.91 | 1029.16 | 1029.54 | 1028.92 | 1029.65 | 1029.40 | 1029.06 | 1028.67 | 1029.09 | 1029.56 | 1029.42 | 1029.41 |
|         7 | 1029.46 | 1029.59 | 1029.18 | 1029.08 | 1029.42 | 1029.70 | 1029.63 | 1029.04 | 1029.92 | 1029.56 | 1029.95 | 1029.15 | 1029.96 | 1029.85 | 1029.41 | 1029.44 | 1029.54 | 1029.54 | 1029.41 | 1029.06 | 1029.80 | 1029.12 | 1028.95 | 1029.03 | 1029.43 | 1029.16 | 1029.07 | 1029.31 | 1028.99 | 1029.34 | 1029.76 | 1028.83 | 1029.47 | 1029.60 | 1028.97 | 1028.55 | 1028.84 | 1029.90 | 1029.43 | 1029.23 |
|         8 | 1029.50 | 1029.84 | 1029.47 | 1029.62 | 1030.13 | 1029.88 | 1029.65 | 1029.51 | 1030.14 | 1029.64 | 1030.18 | 1029.36 | 1030.05 | 1030.11 | 1030.49 | 1029.67 | 1029.87 | 1029.61 | 1029.50 | 1029.46 | 1029.99 | 1029.27 | 1029.73 | 1029.72 | 1029.76 | 1029.51 | 1029.31 | 1029.74 | 1029.83 | 1029.60 | 1029.89 | 1029.56 | 1029.66 | 1030.26 | 1029.13 | 1029.21 | 1029.02 | 1030.12 | 1029.73 | 1029.32 |
|         9 | 1029.41 | 1029.87 | 1029.55 | 1029.34 | 1029.97 | 1029.82 | 1029.92 | 1029.22 | 1030.13 | 1029.77 | 1030.40 | 1029.44 | 1030.14 | 1030.13 | 1030.41 | 1029.71 | 1029.75 | 1029.59 | 1029.68 | 1029.20 | 1030.14 | 1029.47 | 1029.40 | 1029.49 | 1029.75 | 1029.62 | 1029.27 | 1029.34 | 1029.63 | 1029.63 | 1029.62 | 1029.61 | 1029.95 | 1029.84 | 1029.20 | 1029.04 | 1029.11 | 1030.24 | 1029.67 | 1029.45 |
