# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |      0 |  59.32 | 100.00 |  99.75 | 100.00 | 100.00 |  30.19 |  71.44 |  94.86 | 100.00 | 100.00 | 100.00 |  82.99 |  14.09 | 100.00 | 100.00 |  19.71 |      0 |  99.77 |  40.88 |  94.58 |  16.71 |  97.80 |  77.56 |   9.51 |   3.94 |  16.93 |  52.84 |  84.12 | 100.00 |  87.90 | 100.00 |  94.44 | 100.00 |  86.38 | 100.00 | 100.00 |  88.13 | 100.00 |  81.41 |
|         1 |  49.53 |  30.62 |  95.07 |  82.87 | 100.00 |  67.99 | 100.00 |  15.03 |  93.98 | 100.00 |  94.84 | 100.00 |  62.87 |      0 |  71.92 | 100.00 |   0.05 |      0 |  57.30 |  23.38 |  76.54 |      0 |  61.57 |  59.68 |  35.47 |      0 |  30.94 |  45.26 |  56.03 | 100.00 |  66.57 | 100.00 |  86.55 |  96.60 |  84.22 |  94.29 |  95.71 |  89.35 |  93.66 |  84.48 |
|         2 |  63.22 |  18.75 |  40.19 |  68.52 | 100.00 |  41.73 | 100.00 |  27.58 |  73.53 |  90.52 |  81.07 |  95.83 |  28.06 |      0 |   6.54 | 100.00 |  33.68 |  65.50 |   6.76 |  35.22 |  11.07 |      0 |  22.01 |  43.73 |  62.74 |  27.77 |  43.64 |  29.79 |  47.47 |  81.93 |  46.12 | 100.00 |  50.71 |  72.31 |  38.77 |  73.16 |  89.09 |  80.38 |  88.58 |  81.56 |
|         3 |  48.72 |      0 |  28.00 |  43.90 | 100.00 |  27.32 |  98.28 |  60.30 |  55.68 |  69.02 |  75.57 |  53.50 |   1.17 |  52.29 |   0.58 |  75.35 |  59.73 |  46.14 |  51.68 |  40.16 |  38.28 |  36.29 |   0.70 |  14.38 |  68.08 |  69.76 |  60.76 |  11.96 |  59.61 |  17.89 |  67.60 |  98.96 |   1.08 |  42.21 |   1.01 |  51.65 |  77.69 |  74.25 |  81.41 |  73.19 |
|         4 |  83.71 |      0 |  59.59 |  66.59 | 100.00 |  26.61 |  91.99 |  61.12 |  65.78 |  28.64 |  70.65 |   5.66 |   0.13 |  59.27 |      0 |  63.81 |  64.65 |  59.48 |  73.37 |  64.92 |  65.79 |  91.48 |   0.12 |  15.79 |  79.51 | 100.00 |  66.02 |   0.25 |  65.97 |  23.11 |  88.18 |  99.73 |      0 |  25.32 |   0.12 |  65.02 |  63.71 |  68.54 |  82.23 |  73.89 |
|         5 |  88.70 |      0 |  68.35 |  73.10 |  54.83 |  19.25 |  81.10 |  64.35 |  71.18 |  46.57 |  81.64 |  10.24 |  18.90 |  61.47 |      0 |  63.59 |  58.37 |  51.08 |  59.45 |  67.75 |  63.85 | 100.00 |      0 |  23.11 |  69.97 | 100.00 |  56.91 |   5.76 |  64.07 |  57.00 |  67.50 |  84.33 |      0 |  18.09 |  56.08 |  66.05 |  59.21 |  61.70 |  94.82 |  73.09 |
|         6 |  93.05 |      0 |  68.38 |  68.40 |  48.44 |  26.55 |  52.69 |  58.49 |  80.57 |  59.75 |  60.70 |  26.38 |  37.37 |  59.56 |      0 |  62.93 |  65.22 |  59.59 |  64.69 |  26.69 |  60.37 |  99.32 |      0 |  29.16 |  66.58 | 100.00 |  58.21 |  33.06 |  56.57 |  62.22 |  60.81 |  57.10 |      0 |   6.54 |  85.70 |  57.02 |  59.29 |  67.32 |  86.72 |  67.34 |
|         7 |  61.50 |   0.36 |  23.43 |   0.40 |   3.67 |  70.46 |   0.40 |   0.43 |   2.81 |      0 |   7.35 |  42.32 |  37.49 |   0.37 |  11.57 |   0.41 |   0.43 |  32.84 |   6.38 |   0.45 |   1.87 |  26.76 |   0.28 |   0.41 |  19.50 |   9.66 |   0.44 |   0.35 |      0 |   7.15 |   0.44 |  30.16 |   0.32 |   4.34 |  44.39 |   7.50 |   0.45 |  38.04 |  22.84 |   2.08 |
|         8 |   1.52 |      0 |  25.57 |   1.49 |  19.53 |  94.60 |      0 |   1.48 |   5.74 |      0 |   1.35 |  33.19 |  60.65 |  17.11 |   1.39 |   1.49 |   1.47 |  70.29 |  16.61 |   1.52 |  51.03 |   1.09 |  47.64 |   1.50 |  65.20 |  17.55 |   1.33 |   4.03 |  75.76 |  21.33 |   1.51 |   8.49 |   1.42 |      0 |  25.02 |  36.78 |   1.40 |   1.48 |   2.13 |   7.04 |
|         9 |  24.82 |      0 |  12.60 |   2.45 |      0 | 100.00 |      0 |      0 |  10.95 |      0 |   2.35 |   3.58 | 100.00 |      0 |   2.33 |   5.19 |   2.40 |  57.99 |   2.29 |   2.36 |  49.08 |   2.69 |  21.76 |   2.37 | 100.00 |  16.65 |   2.81 |  93.35 | 100.00 |  12.37 |   2.46 |  12.91 |   2.37 |      0 |   2.41 |  46.12 |   2.39 |   2.39 |   3.06 |  10.33 |
|        10 |      0 |   3.09 |  14.50 |   3.09 |      0 | 100.00 |  23.15 |      0 |   8.83 |   8.41 |   3.11 |   2.99 |  86.79 |  10.52 |   3.08 |  52.53 |  87.34 |  68.28 |   6.34 |   3.10 |  73.73 |  29.71 |   3.10 |  52.01 | 100.00 |  18.68 |   3.05 | 100.00 | 100.00 |   3.06 |  62.11 |  51.42 |   3.00 |   2.33 |  11.91 |  37.42 | 100.00 |   3.03 |   3.25 |  18.51 |
|        11 |  49.34 |  33.56 |  98.71 |  36.99 |  31.74 | 100.00 |  23.25 |  19.03 |  60.38 |  13.82 |  34.96 |  29.27 | 100.00 |  47.39 |  21.94 |  95.51 |  99.40 |  88.72 |  95.66 |  47.19 |  72.99 |  54.91 |  12.17 |  66.71 | 100.00 |  36.91 |  40.84 | 100.00 | 100.00 |  93.31 |  81.59 |  97.54 |  87.08 |  46.36 |  62.11 |  86.09 | 100.00 |  32.10 |  40.20 |  40.66 |
|        12 |  15.32 |  98.65 | 100.00 |  10.54 |  16.63 | 100.00 |  29.03 |  12.43 |  70.70 |  52.58 |  69.97 |   4.10 | 100.00 |  45.54 |  66.36 |  95.04 |  94.97 |  89.03 |  85.74 |  52.21 |  55.99 |  54.18 |  33.34 |  81.98 | 100.00 |  65.06 |  27.44 | 100.00 | 100.00 | 100.00 |  80.99 |  97.04 |  85.30 |  61.43 |  68.87 |  94.11 | 100.00 |  43.85 |  84.88 |  51.14 |
|        13 |  44.58 |  63.90 |  83.17 |  41.53 |  39.31 | 100.00 |   8.19 |  12.48 |  67.49 |  40.32 |  94.20 |  36.79 | 100.00 |  31.62 |  33.70 |  92.09 | 100.00 |  69.81 |  89.71 |  26.34 |  40.88 |  88.80 |  37.54 |  72.45 | 100.00 |  35.63 |  80.28 | 100.00 | 100.00 | 100.00 |  74.14 |  85.58 |  65.72 |  52.22 |  57.75 |  98.94 | 100.00 |  29.85 |  98.67 | 100.00 |
|        14 |  14.59 |  40.59 |  13.98 |  46.06 |  17.24 | 100.00 |   5.58 |   2.63 |  77.70 |  25.96 |  89.55 |  37.41 | 100.00 |  31.32 |  25.95 |  89.85 | 100.00 |  10.68 |  45.88 |  44.48 |  53.21 |  90.88 |  24.20 |  95.02 | 100.00 |  29.37 |  44.34 | 100.00 |  80.69 |  99.09 |  36.36 |  97.38 |  31.01 |  38.17 |  67.31 |  98.22 | 100.00 |   9.15 |  76.95 | 100.00 |
|        15 |      0 |   4.37 |  10.10 |  87.70 |   4.87 | 100.00 |   3.92 |      0 |  66.73 |      0 |  47.49 |  10.31 | 100.00 |  32.55 |      0 |  31.26 | 100.00 |   6.34 |  67.62 |  36.98 |  36.96 |  88.75 |   7.85 |   7.38 | 100.00 |   6.96 |   5.10 | 100.00 |  16.60 |  92.80 |  63.55 |  97.59 |   7.64 |  26.88 |   4.37 |  69.76 |  94.33 |      0 |  17.84 |  91.64 |
|        16 |      0 |   0.84 |      0 |  66.45 |      0 | 100.00 |   0.25 |      0 |   1.19 |      0 |  53.60 |      0 | 100.00 |   1.94 |   6.16 |   0.86 |  99.50 |   0.86 |  63.90 |   3.21 |      0 |   3.74 |      0 |      0 | 100.00 |   3.08 |  29.53 |  99.95 |   0.87 |  52.63 |  28.85 |  97.55 |  19.58 |      0 |   1.54 |  36.64 | 100.00 |      0 |   6.74 | 100.00 |
|        17 |   2.62 |   0.54 |      0 |  46.26 |      0 | 100.00 |      0 |      0 |   0.04 |   4.95 |  57.43 |      0 | 100.00 |      0 |   0.06 |      0 |  76.08 |   3.58 |  75.07 |   0.03 |      0 |   0.06 |      0 |      0 | 100.00 |  33.86 |  45.49 |  37.30 |   0.30 |   4.46 |   0.24 |  94.57 |   6.59 |      0 |   6.54 |  33.46 |   1.81 |      0 |  37.51 | 100.00 |
|        18 |   8.99 |  82.99 |      0 |  91.79 |   6.17 | 100.00 |      0 |  10.87 |      0 |   3.38 |  34.72 |      0 |  62.60 |      0 |      0 |      0 |  51.44 |      0 | 100.00 |   1.88 |      0 |      0 |      0 |      0 |  98.72 |  60.84 |  43.56 |  18.73 |  33.47 |   7.10 |      0 |  86.46 |   7.22 |      0 |  46.62 |  34.23 |   3.40 |      0 |  67.57 | 100.00 |
|        19 |  28.53 | 100.00 |      0 |  57.53 |  11.06 | 100.00 |      0 |  26.02 |  23.38 |  20.63 |   2.66 |      0 |   2.94 |      0 |      0 |  26.07 |  26.31 |   3.05 | 100.00 |      0 |      0 |   6.89 |      0 |      0 |   0.42 |  52.41 |  46.73 |   9.91 |  35.68 |  24.50 |   1.75 |  96.68 |  25.34 |      0 |  61.61 |  22.96 |      0 |  31.93 |  79.57 | 100.00 |
|        20 |  11.63 | 100.00 |   8.16 |  50.44 |  16.37 | 100.00 |      0 |  17.08 |  77.62 |  38.39 |      0 |      0 |  62.66 |      0 |      0 |  42.95 |  53.90 |   3.21 | 100.00 |  37.19 |   8.81 |  41.04 |      0 |      0 |  10.32 |  33.00 |  46.91 |  43.53 |  62.68 |   5.34 |      0 | 100.00 |  25.97 |      0 |  48.18 |  39.69 |  12.96 |  30.70 | 100.00 | 100.00 |
