# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  8.24 |  7.09 |  7.50 |  8.02 | 10.22 |  8.04 |  7.81 | 11.02 |  8.60 |  7.28 |  6.81 | 11.15 |  7.86 |  7.50 |  9.17 |  7.29 |  8.45 |  9.12 |  7.24 |  9.90 | 10.40 |  9.84 |  9.08 |  7.26 |  8.37 |  6.71 | 10.17 |  8.29 |  6.36 |  9.44 |  5.51 |  9.06 |  9.69 |  9.94 |  7.33 |  7.44 |  9.51 |  6.42 |  8.51 |  6.59 |
|         1 |  8.98 |  7.20 |  6.99 |  6.91 | 11.51 |  7.67 |  7.84 | 10.32 |  9.12 |  7.19 |  6.49 | 10.33 |  8.30 |  8.12 |  9.47 |  7.13 |  7.79 |  7.91 |  6.86 |  8.78 |  9.60 |  9.57 |  8.55 |  8.09 |  8.06 |  6.37 | 13.19 | 10.14 |  6.41 |  8.35 |  5.35 |  8.09 |  8.79 | 10.01 |  6.18 |  7.00 |  9.16 |  6.82 |  9.09 |  7.21 |
|         2 |  8.26 |  6.95 |  6.61 |  6.13 |  9.44 |  7.15 |  7.16 |  8.49 |  7.84 |  6.79 |  6.43 |  8.04 |  7.78 |  8.05 |  9.57 |  6.66 |  6.36 |  7.34 |  6.59 |  7.24 |  7.18 |  8.57 |  5.89 |  6.71 |  7.63 |  6.61 | 11.69 |  7.09 |  5.84 |  7.61 |  5.21 |  7.69 |  7.64 |  8.02 |  5.31 |  5.79 |  7.90 |  6.55 |  7.69 |  7.27 |
|         3 |  6.34 |  7.06 |  6.18 |  5.77 |  8.03 |  6.65 |  6.14 |  7.02 |  6.86 |  5.90 |  5.99 |  6.64 |  6.62 |  7.20 |  8.63 |  5.95 |  6.49 |  6.60 |  6.17 |  6.27 |  6.00 |  7.12 |  4.26 |  5.07 |  6.05 |  6.02 |  9.25 |  4.98 |  5.51 |  7.05 |  5.36 |  7.56 |  7.22 |  5.77 |  5.20 |  5.53 |  7.55 |  5.89 |  6.17 |  6.75 |
|         4 |  5.41 |  5.72 |  6.36 |  4.90 |  6.25 |  6.34 |  4.61 |  6.79 |  4.78 |  4.94 |  5.21 |  5.37 |  6.08 |  5.64 |  5.47 |  5.69 |  6.35 |  5.53 |  5.51 |  5.86 |  4.44 |  6.03 |  3.94 |  4.90 |  5.49 |  4.42 |  6.99 |  4.97 |  5.26 |  6.25 |  4.85 |  6.66 |  6.91 |  5.04 |  5.51 |  5.33 |  7.26 |  4.78 |  5.38 |  5.14 |
|         5 |  5.37 |  4.94 |  6.51 |  4.93 |  5.81 |  5.56 |  5.30 |  6.05 |  3.00 |  3.85 |  5.05 |  5.74 |  5.71 |  5.95 |  3.50 |  5.66 |  5.84 |  5.05 |  4.24 |  6.44 |  3.81 |  4.55 |  5.31 |  4.17 |  5.49 |  3.37 |  4.97 |  4.93 |  4.56 |  5.47 |  4.41 |  5.53 |  6.98 |  4.22 |  4.92 |  5.31 |  6.42 |  4.05 |  4.72 |  3.96 |
|         6 |  4.82 |  4.37 |  6.25 |  3.17 |  5.19 |  4.94 |  5.10 |  5.95 |  2.70 |  3.17 |  5.28 |  5.67 |  4.85 |  5.82 |  4.13 |  4.74 |  5.24 |  4.45 |  3.79 |  5.74 |  4.36 |  4.18 |  3.59 |  3.98 |  4.86 |  2.92 |  3.95 |  2.86 |  2.46 |  4.75 |  4.05 |  4.78 |  6.19 |  2.68 |  3.56 |  4.63 |  5.33 |  3.91 |  4.96 |  2.49 |
|         7 |  4.03 |  2.16 |  6.01 |  2.33 |  4.37 |  4.13 |  4.63 |  4.94 |  3.90 |  2.85 |  4.98 |  4.73 |  3.66 |  6.41 |  3.28 |  4.69 |  5.55 |  3.18 |  3.23 |  4.89 |  4.11 |  3.62 |  2.90 |  5.83 |  4.20 |  3.06 |  4.64 |  3.71 |  1.68 |  4.25 |  2.71 |  5.11 |  5.37 |  3.13 |  4.18 |  4.77 |  4.67 |  3.26 |  4.30 |  2.49 |
|         8 |  3.43 |  2.20 |  4.99 |  1.37 |  3.81 |  3.34 |  3.56 |  3.82 |  2.07 |  2.54 |  3.66 |  3.65 |  2.09 |  5.32 |  2.37 |  3.67 |  3.70 |  1.98 |  1.83 |  4.74 |  3.02 |  2.56 |  3.51 |  4.33 |  3.59 |  3.68 |  4.17 |  4.09 |  0.82 |  2.10 |  2.39 |  5.80 |  3.97 |  4.10 |  4.19 |  4.63 |  4.38 |  0.78 |  3.51 |  1.97 |
|         9 |  3.73 |  2.87 |  2.32 |  1.29 |  3.35 |  1.88 |  3.05 |  2.12 |  1.38 |  0.93 |  3.36 |  1.73 |  2.71 |  3.05 |  1.34 |  1.70 |  3.05 |  0.38 |  0.09 |  4.77 |  1.98 |  2.73 |  1.80 |  3.40 |  0.97 |  3.77 |  3.51 |  3.40 |  0.71 |  0.71 |  2.37 |  4.98 |  1.74 |  2.66 |  3.45 |  4.11 |  3.49 |  1.70 |  4.10 |  2.83 |
