# variable: Momentary Wind Speed at 10m
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         0 |  4.30 |  3.84 |  5.14 |  4.99 |  5.65 |  3.45 |  3.93 |  3.95 |  4.39 |  3.33 |  4.69 |  4.38 |  3.31 |  3.21 |  3.98 |  4.57 |  3.87 |  4.40 |  4.36 |  4.00 |  4.95 |  3.81 |  4.73 |  4.42 |  4.90 |  5.56 |  4.53 |  4.77 |  5.68 |  4.26 |  3.79 |  3.99 |  3.30 |  4.72 |  3.62 |  4.36 |  4.54 |  4.16 |  3.77 |  4.10 |
|         1 |  3.94 |  3.42 |  4.88 |  4.29 |  5.14 |  3.19 |  3.58 |  3.60 |  4.25 |  3.09 |  4.21 |  3.86 |  3.05 |  2.81 |  3.53 |  4.33 |  3.47 |  4.22 |  4.26 |  3.71 |  4.60 |  3.56 |  4.62 |  4.09 |  4.98 |  5.13 |  3.91 |  4.36 |  5.68 |  3.93 |  3.58 |  3.72 |  2.94 |  4.56 |  3.22 |  4.11 |  3.95 |  3.84 |  3.64 |  3.96 |
|         2 |  2.95 |  2.45 |  4.15 |  2.62 |  3.82 |  2.56 |  2.29 |  2.62 |  3.41 |  1.75 |  3.36 |  2.69 |  1.93 |  1.41 |  2.48 |  3.60 |  2.28 |  3.71 |  3.34 |  3.03 |  3.87 |  2.62 |  3.66 |  2.83 |  4.42 |  4.23 |  2.93 |  3.37 |  5.27 |  3.16 |  1.98 |  2.98 |  1.58 |  3.94 |  1.96 |  2.78 |  2.59 |  2.81 |  2.76 |  3.19 |
|         3 |  2.83 |  1.65 |  3.86 |  1.51 |  3.22 |  2.51 |  1.62 |  2.21 |  2.80 |  1.48 |  2.57 |  2.05 |  1.37 |  2.21 |  1.68 |  2.98 |  1.46 |  3.30 |  2.92 |  2.77 |  3.35 |  2.06 |  3.38 |  1.97 |  3.74 |  3.80 |  2.47 |  2.67 |  4.80 |  2.92 |  1.24 |  2.13 |  1.47 |  3.45 |  1.76 |  1.57 |  1.92 |  2.06 |  2.41 |  2.84 |
|         4 |  2.37 |  1.99 |  3.07 |  1.40 |  2.01 |  2.60 |  1.93 |  1.93 |  1.59 |  1.32 |  1.52 |  2.06 |  3.08 |  3.37 |  0.41 |  2.50 |  1.79 |  2.44 |  1.65 |  2.18 |  1.95 |  2.22 |  2.32 |  0.98 |  2.86 |  2.57 |  2.23 |  1.28 |  3.99 |  2.53 |  1.91 |  1.23 |  2.21 |  2.15 |  1.60 |  0.91 |  1.58 |  1.41 |  1.29 |  1.67 |
|         5 |  2.53 |  2.52 |  2.53 |  2.34 |  1.03 |  2.49 |  3.04 |  2.01 |  1.87 |  1.62 |  3.72 |  2.41 |  4.02 |  3.40 |  1.54 |  2.14 |  2.89 |  1.78 |  2.01 |  2.76 |  2.07 |  2.48 |  1.33 |  2.53 |  1.77 |  1.73 |  1.90 |  1.15 |  2.86 |  1.77 |  3.61 |  2.87 |  2.37 |  1.62 |  2.51 |  0.97 |  2.39 |  2.20 |  2.03 |  1.11 |
|         6 |  3.10 |  2.84 |  2.67 |  3.59 |  1.91 |  2.97 |  2.91 |  2.97 |  2.37 |  2.25 |  3.85 |  3.25 |  3.86 |  3.32 |  2.40 |  2.53 |  3.81 |  2.55 |  4.02 |  3.84 |  4.23 |  3.13 |  1.42 |  3.45 |  2.68 |  3.28 |  2.58 |  2.52 |  2.59 |  2.55 |  4.24 |  3.75 |  2.66 |  3.13 |  3.63 |  1.70 |  3.57 |  4.08 |  3.21 |  2.61 |
|         7 |  1.78 |  1.62 |  1.27 |  2.77 |  1.90 |  1.99 |  1.61 |  2.19 |  1.60 |  1.66 |  2.38 |  1.76 |  3.01 |  2.77 |  2.17 |  1.48 |  2.56 |  1.96 |  2.61 |  1.81 |  3.82 |  1.46 |  0.97 |  3.23 |  2.07 |  2.40 |  1.94 |  2.79 |  1.98 |  2.30 |  4.07 |  2.34 |  2.32 |  1.71 |  2.64 |  3.20 |  2.39 |  3.13 |  3.62 |  2.59 |
|         8 |  2.82 |  3.53 |  2.28 |  3.13 |  1.88 |  3.21 |  2.63 |  3.99 |  1.88 |  2.68 |  4.45 |  3.94 |  5.67 |  5.20 |  2.02 |  3.17 |  2.65 |  2.29 |  3.00 |  4.47 |  2.62 |  3.37 |  0.74 |  3.81 |  2.71 |  1.89 |  2.09 |  4.78 |  1.66 |  2.83 |  4.85 |  2.76 |  4.23 |  1.54 |  3.45 |  5.96 |  3.11 |  3.07 |  4.45 |  3.28 |
|         9 |  4.64 |  5.38 |  4.99 |  6.94 |  2.25 |  2.81 |  5.26 |  5.11 |  4.83 |  5.56 |  8.05 |  6.57 |  9.16 |  7.40 |  5.10 |  4.60 |  6.11 |  4.99 |  6.43 |  6.19 |  4.40 |  5.93 |  3.12 |  6.17 |  3.78 |  2.16 |  4.17 |  7.74 |  2.41 |  2.52 |  8.55 |  5.06 |  5.78 |  2.81 |  4.62 |  8.35 |  6.30 |  5.56 |  5.73 |  5.04 |
|        10 |  7.66 |  7.05 |  7.44 |  8.50 |  8.23 |  5.64 |  6.64 |  7.04 |  7.61 |  7.88 | 10.20 |  8.95 | 10.00 | 10.51 |  8.58 |  6.83 |  8.89 |  7.87 | 10.14 |  8.90 |  8.82 |  8.56 |  6.22 |  9.41 |  7.44 |  4.82 |  7.28 |  9.75 |  6.98 |  6.51 | 10.11 |  8.11 |  8.93 |  5.10 |  8.64 | 11.08 | 10.01 |  7.82 |  8.55 |  7.92 |
