# variable: Mean Sea Level Pressure
# units: hPa
# 
| fcst_hour |       1 |       2 |       3 |       4 |       5 |       6 |       7 |       8 |       9 |      10 |      11 |      12 |      13 |      14 |      15 |      16 |      17 |      18 |      19 |      20 |      21 |      22 |      23 |      24 |      25 |      26 |      27 |      28 |      29 |      30 |      31 |      32 |      33 |      34 |      35 |      36 |      37 |      38 |      39 |      40 |
|         0 | 1024.30 | 1024.24 | 1023.20 | 1025.18 | 1024.21 | 1023.99 | 1024.78 | 1024.37 | 1024.12 | 1023.52 | 1024.24 | 1023.28 | 1024.06 | 1024.11 | 1023.68 | 1023.95 | 1023.32 | 1024.24 | 1023.69 | 1023.71 | 1024.03 | 1023.89 | 1023.81 | 1024.65 | 1024.20 | 1023.56 | 1023.71 | 1024.09 | 1024.20 | 1023.29 | 1024.19 | 1023.98 | 1024.74 | 1024.65 | 1023.97 | 1024.01 | 1023.68 | 1023.73 | 1024.15 | 1023.78 |
|         1 | 1024.31 | 1024.67 | 1023.78 | 1025.41 | 1024.22 | 1023.82 | 1024.91 | 1024.87 | 1024.27 | 1023.43 | 1024.13 | 1023.29 | 1024.71 | 1023.92 | 1024.18 | 1024.21 | 1023.77 | 1024.64 | 1024.01 | 1024.05 | 1024.26 | 1024.03 | 1023.91 | 1025.10 | 1024.76 | 1023.85 | 1024.24 | 1024.60 | 1024.11 | 1023.74 | 1024.43 | 1023.83 | 1025.18 | 1025.11 | 1024.20 | 1024.12 | 1024.17 | 1024.01 | 1024.38 | 1023.94 |
|         2 | 1024.44 | 1024.71 | 1023.79 | 1025.85 | 1024.11 | 1024.23 | 1025.09 | 1024.63 | 1024.47 | 1023.68 | 1024.37 | 1023.40 | 1024.94 | 1023.92 | 1024.93 | 1024.27 | 1024.19 | 1025.09 | 1024.11 | 1024.07 | 1024.38 | 1024.28 | 1024.25 | 1025.36 | 1025.07 | 1024.06 | 1024.43 | 1025.07 | 1024.39 | 1024.09 | 1024.44 | 1023.95 | 1025.60 | 1025.42 | 1024.27 | 1024.28 | 1024.36 | 1024.48 | 1024.76 | 1024.30 |
|         3 | 1024.63 | 1024.65 | 1023.72 | 1025.79 | 1024.19 | 1024.19 | 1025.07 | 1024.84 | 1024.42 | 1023.70 | 1024.53 | 1023.70 | 1025.45 | 1023.90 | 1025.13 | 1024.06 | 1023.94 | 1025.17 | 1024.27 | 1023.70 | 1024.43 | 1024.39 | 1024.13 | 1025.10 | 1025.17 | 1024.18 | 1024.72 | 1025.03 | 1024.35 | 1024.17 | 1024.44 | 1024.01 | 1025.47 | 1025.66 | 1024.01 | 1023.77 | 1024.84 | 1024.41 | 1024.60 | 1024.12 |
|         4 | 1024.88 | 1024.62 | 1023.68 | 1025.76 | 1024.59 | 1024.34 | 1025.17 | 1024.86 | 1024.54 | 1024.02 | 1025.14 | 1024.14 | 1025.34 | 1024.12 | 1025.32 | 1024.46 | 1024.03 | 1025.20 | 1024.79 | 1024.16 | 1024.74 | 1024.17 | 1024.32 | 1025.27 | 1025.20 | 1024.46 | 1024.80 | 1024.81 | 1024.33 | 1024.11 | 1024.56 | 1024.51 | 1025.45 | 1025.61 | 1024.34 | 1023.84 | 1025.33 | 1024.30 | 1024.57 | 1024.18 |
|         5 | 1025.67 | 1025.33 | 1024.49 | 1026.33 | 1025.05 | 1024.79 | 1025.49 | 1025.75 | 1025.20 | 1024.48 | 1025.59 | 1024.84 | 1025.81 | 1025.08 | 1025.82 | 1024.84 | 1024.78 | 1025.62 | 1025.56 | 1024.72 | 1025.52 | 1024.78 | 1025.22 | 1025.70 | 1025.69 | 1025.07 | 1025.37 | 1025.11 | 1024.88 | 1024.51 | 1025.19 | 1025.16 | 1026.30 | 1026.11 | 1025.11 | 1024.44 | 1026.05 | 1024.64 | 1025.20 | 1024.84 |
|         6 | 1025.76 | 1025.72 | 1024.99 | 1026.33 | 1025.57 | 1025.21 | 1025.44 | 1025.92 | 1025.35 | 1024.86 | 1025.88 | 1025.14 | 1025.94 | 1025.76 | 1026.18 | 1025.25 | 1025.45 | 1025.96 | 1025.78 | 1025.34 | 1026.14 | 1024.93 | 1025.53 | 1025.86 | 1025.85 | 1025.28 | 1025.28 | 1025.46 | 1025.34 | 1024.85 | 1025.51 | 1025.51 | 1026.75 | 1026.64 | 1025.46 | 1025.06 | 1026.36 | 1024.84 | 1025.44 | 1025.41 |
|         7 | 1026.70 | 1026.65 | 1025.72 | 1026.57 | 1026.23 | 1025.89 | 1026.18 | 1026.55 | 1026.17 | 1025.57 | 1026.58 | 1025.92 | 1026.78 | 1026.51 | 1027.03 | 1026.03 | 1026.40 | 1026.59 | 1026.23 | 1026.13 | 1026.83 | 1025.85 | 1026.62 | 1026.93 | 1026.93 | 1026.20 | 1026.00 | 1026.15 | 1026.69 | 1025.60 | 1026.20 | 1026.13 | 1027.52 | 1027.38 | 1026.10 | 1025.77 | 1026.52 | 1025.99 | 1026.53 | 1026.31 |
|         8 | 1026.98 | 1026.70 | 1025.65 | 1026.33 | 1026.00 | 1025.75 | 1026.71 | 1026.11 | 1026.94 | 1025.91 | 1026.43 | 1025.92 | 1026.30 | 1026.96 | 1026.79 | 1026.14 | 1026.30 | 1026.12 | 1026.45 | 1026.18 | 1026.84 | 1026.16 | 1026.98 | 1027.23 | 1027.49 | 1025.88 | 1026.44 | 1026.21 | 1026.50 | 1025.52 | 1026.05 | 1026.08 | 1027.38 | 1027.50 | 1025.67 | 1025.74 | 1026.54 | 1025.59 | 1026.82 | 1026.58 |
|         9 | 1026.66 | 1026.68 | 1025.97 | 1026.53 | 1025.95 | 1026.11 | 1028.02 | 1025.73 | 1027.01 | 1025.54 | 1026.87 | 1025.81 | 1026.66 | 1026.71 | 1026.52 | 1026.25 | 1026.49 | 1026.65 | 1026.85 | 1026.82 | 1027.02 | 1025.95 | 1026.97 | 1027.25 | 1027.04 | 1025.90 | 1026.46 | 1026.55 | 1026.12 | 1026.01 | 1026.28 | 1025.78 | 1027.70 | 1027.17 | 1026.49 | 1026.76 | 1026.70 | 1025.98 | 1026.17 | 1027.15 |
|        10 | 1026.95 | 1026.59 | 1026.14 | 1026.86 | 1025.80 | 1025.94 | 1026.88 | 1026.14 | 1026.59 | 1026.01 | 1026.11 | 1026.19 | 1027.45 | 1026.68 | 1026.53 | 1026.16 | 1026.71 | 1026.56 | 1026.22 | 1026.12 | 1026.86 | 1025.96 | 1027.07 | 1026.84 | 1027.29 | 1025.99 | 1026.50 | 1026.40 | 1026.41 | 1025.72 | 1026.21 | 1026.06 | 1027.38 | 1027.01 | 1025.84 | 1025.82 | 1026.54 | 1025.48 | 1026.54 | 1026.50 |
