# variable: Wind Gust at 10m, Maximum of Time Interval before fcst_hour
# units: km/h
# 
| fcst_hour |     1 |     2 |     3 |     4 |     5 |     6 |     7 |     8 |     9 |    10 |    11 |    12 |    13 |    14 |    15 |    16 |    17 |    18 |    19 |    20 |    21 |    22 |    23 |    24 |    25 |    26 |    27 |    28 |    29 |    30 |    31 |    32 |    33 |    34 |    35 |    36 |    37 |    38 |    39 |    40 |
|         1 |  3.06 |  2.91 |  5.05 |  1.97 |  1.04 |  2.61 |  1.75 |  1.54 |  1.67 |  4.47 |  2.75 |  3.98 |  3.16 |  3.69 |  1.38 |  2.02 |  3.01 |  1.03 |  1.73 |  2.56 |  3.64 |  4.19 |  1.95 |  4.21 |  2.34 |  2.14 |  4.49 |  2.77 |  4.34 |  4.04 |  5.23 |  3.88 |  2.70 |  5.75 |  3.23 |  2.67 |  4.32 |  1.68 |  2.29 |  4.53 |
|         2 |  2.31 |  2.14 |  4.65 |  1.66 |  0.45 |  2.12 |  1.36 |  1.83 |  2.14 |  3.93 |  2.78 |  3.99 |  2.80 |  3.64 |  1.72 |  2.42 |  2.99 |  1.03 |  1.57 |  2.56 |  3.90 |  4.10 |  1.74 |  4.37 |  2.25 |  1.12 |  4.24 |  2.78 |  4.29 |  4.02 |  5.24 |  3.99 |  2.79 |  5.33 |  2.66 |  2.68 |  3.79 |  1.72 |  2.28 |  4.36 |
|         3 |  1.70 |  1.40 |  3.04 |  1.50 |  1.15 |  1.96 |  1.94 |  0.89 |  2.32 |  2.83 |  2.32 |  2.98 |  2.47 |  3.99 |  2.03 |  2.85 |  2.78 |  0.87 |  1.21 |  1.73 |  3.43 |  3.09 |  1.46 |  4.41 |  2.30 |  0.71 |  2.95 |  2.27 |  3.17 |  3.09 |  4.26 |  3.88 |  2.52 |  4.06 |  1.26 |  2.96 |  3.36 |  2.02 |  1.52 |  4.28 |
|         4 |  1.58 |  1.52 |  2.95 |  1.41 |  1.31 |  2.26 |  2.43 |  1.33 |  2.30 |  2.16 |  2.73 |  3.07 |  2.58 |  4.45 |  2.13 |  2.68 |  3.02 |  0.80 |  1.79 |  2.06 |  3.54 |  3.70 |  1.59 |  4.69 |  3.29 |  0.90 |  3.75 |  2.79 |  3.73 |  3.53 |  4.35 |  4.21 |  3.17 |  4.14 |  1.47 |  2.96 |  3.72 |  2.43 |  2.31 |  4.66 |
|         5 |  2.04 |  2.32 |  4.49 |  1.87 |  0.86 |  2.86 |  3.48 |  1.62 |  2.82 |  2.78 |  3.36 |  3.61 |  3.38 |  5.00 |  2.38 |  3.47 |  3.93 |  1.31 |  2.72 |  3.00 |  3.99 |  5.01 |  2.03 |  4.87 |  4.42 |  0.90 |  4.74 |  3.78 |  4.66 |  4.62 |  4.83 |  4.63 |  3.56 |  5.20 |  1.95 |  4.06 |  4.26 |  3.19 |  3.55 |  5.09 |
|         6 |  2.04 |  2.69 |  5.25 |  1.88 |  1.26 |  3.08 |  3.60 |  2.04 |  2.86 |  3.42 |  4.22 |  3.81 |  3.77 |  4.06 |  2.66 |  3.67 |  3.98 |  0.95 |  3.43 |  3.33 |  4.07 |  5.31 |  2.04 |  4.82 |  4.62 |  1.73 |  4.49 |  4.52 |  5.83 |  4.59 |  4.96 |  4.48 |  3.76 |  5.29 |  2.29 |  4.93 |  4.61 |  3.58 |  4.15 |  5.15 |
|         7 |  6.20 |  5.11 |  6.54 |  4.25 |  3.65 |  5.50 |  5.15 |  4.58 |  5.42 |  5.63 |  5.30 |  6.07 |  5.92 |  4.72 |  4.76 |  5.27 |  5.19 |  3.39 |  5.45 |  5.11 |  5.52 |  6.39 |  3.79 |  6.11 |  5.69 |  3.90 |  5.24 |  5.93 |  7.33 |  6.03 |  5.84 |  5.52 |  5.48 |  6.67 |  4.89 |  6.25 |  6.44 |  5.67 |  5.16 |  5.97 |
|         8 | 10.76 | 12.45 | 15.16 | 11.13 |  6.05 | 12.25 | 11.46 | 11.45 | 12.26 | 13.92 | 11.89 | 12.77 | 13.55 | 11.53 | 11.12 | 12.15 | 12.67 |  6.62 | 11.43 | 11.31 | 12.70 | 12.06 | 10.97 | 15.35 | 13.17 | 10.77 | 12.40 | 12.55 | 15.18 | 13.97 | 12.91 | 12.22 | 12.79 | 12.40 | 10.26 | 12.87 | 13.86 | 10.91 |  8.98 | 13.99 |
|         9 | 13.95 | 15.27 | 19.57 | 15.27 | 12.91 | 15.75 | 14.37 | 15.95 | 16.40 | 16.74 | 15.19 | 16.27 | 14.26 | 17.46 | 14.78 | 15.02 | 16.45 | 10.35 | 14.05 | 14.71 | 16.94 | 15.34 | 14.88 | 20.21 | 15.98 | 14.33 | 16.32 | 15.13 | 18.48 | 18.49 | 14.50 | 16.44 | 16.40 | 15.30 | 15.78 | 15.74 | 17.32 | 14.87 | 11.04 | 17.34 |
|        10 | 18.60 | 17.35 | 24.00 | 18.07 | 17.92 | 18.39 | 18.91 | 18.99 | 21.43 | 20.87 | 17.54 | 20.45 | 17.68 | 22.57 | 18.71 | 19.01 | 21.66 | 13.76 | 16.12 | 18.70 | 20.97 | 20.01 | 18.15 | 24.36 | 19.53 | 18.59 | 20.14 | 18.09 | 21.69 | 21.66 | 17.23 | 20.55 | 20.53 | 16.48 | 20.33 | 20.35 | 21.32 | 19.39 | 15.19 | 20.72 |
|        11 | 22.86 | 19.19 | 26.45 | 20.40 | 20.28 | 19.93 | 23.92 | 21.95 | 23.22 | 25.26 | 20.25 | 22.69 | 24.12 | 24.67 | 21.05 | 23.68 | 24.31 | 18.11 | 17.59 | 22.21 | 22.84 | 22.83 | 21.92 | 25.14 | 23.00 | 22.80 | 23.35 | 21.82 | 24.77 | 24.63 | 20.69 | 23.73 | 24.50 | 18.42 | 24.69 | 24.26 | 24.66 | 23.59 | 19.46 | 23.14 |
|        12 | 23.76 | 19.99 | 26.98 | 20.97 | 20.67 | 20.79 | 25.82 | 23.10 | 23.15 | 28.11 | 21.99 | 24.14 | 27.04 | 25.24 | 21.46 | 25.77 | 24.44 | 21.79 | 20.02 | 24.27 | 22.76 | 23.55 | 25.31 | 26.06 | 24.78 | 23.77 | 26.57 | 24.50 | 26.15 | 25.99 | 23.13 | 25.95 | 26.68 | 19.44 | 25.35 | 26.01 | 26.68 | 26.31 | 21.55 | 23.80 |
|        13 | 24.44 | 21.72 | 27.30 | 22.30 | 20.06 | 22.69 | 25.86 | 23.86 | 23.09 | 28.88 | 23.06 | 25.22 | 27.46 | 25.41 | 21.74 | 26.57 | 24.76 | 22.14 | 22.05 | 24.91 | 23.31 | 24.04 | 25.57 | 26.38 | 24.98 | 23.81 | 27.78 | 26.86 | 26.81 | 26.34 | 24.42 | 27.42 | 27.58 | 20.47 | 24.87 | 26.62 | 27.16 | 27.41 | 22.48 | 24.30 |
|        14 | 26.10 | 23.45 | 27.40 | 22.40 | 19.45 | 22.97 | 24.93 | 23.96 | 22.85 | 28.80 | 23.59 | 25.12 | 26.77 | 24.65 | 22.83 | 25.93 | 24.82 | 22.78 | 23.09 | 24.82 | 23.37 | 23.61 | 25.41 | 25.23 | 24.58 | 23.50 | 27.89 | 26.86 | 26.66 | 25.04 | 24.19 | 27.44 | 27.71 | 21.03 | 23.77 | 27.24 | 26.29 | 26.99 | 23.26 | 23.97 |
|        15 | 25.69 | 22.97 | 27.47 | 22.07 | 19.25 | 22.17 | 23.98 | 23.69 | 23.24 | 27.27 | 23.74 | 24.94 | 24.83 | 24.53 | 23.19 | 24.31 | 24.65 | 22.78 | 22.89 | 23.91 | 22.84 | 23.24 | 23.69 | 23.93 | 23.68 | 22.28 | 27.01 | 26.92 | 26.27 | 22.85 | 23.95 | 26.40 | 27.33 | 21.46 | 23.77 | 27.11 | 25.32 | 26.59 | 23.25 | 23.97 |
|        16 | 23.80 | 22.26 | 27.04 | 21.73 | 18.59 | 20.48 | 23.54 | 23.20 | 22.99 | 24.83 | 23.29 | 23.91 | 21.65 | 23.73 | 21.92 | 21.97 | 23.70 | 21.41 | 22.30 | 22.55 | 20.92 | 22.34 | 20.65 | 22.74 | 20.53 | 21.37 | 25.37 | 24.82 | 25.27 | 21.88 | 23.09 | 22.46 | 25.63 | 20.96 | 23.80 | 25.68 | 21.97 | 24.14 | 21.33 | 22.99 |
|        17 | 17.69 | 18.23 | 22.62 | 17.04 | 17.31 | 16.01 | 19.89 | 20.26 | 18.76 | 20.11 | 18.89 | 19.90 | 16.37 | 19.38 | 17.63 | 18.36 | 19.69 | 18.30 | 19.57 | 18.70 | 16.35 | 18.97 | 15.99 | 18.51 | 13.71 | 18.43 | 20.74 | 19.24 | 20.95 | 17.51 | 20.14 | 16.61 | 20.93 | 17.20 | 20.01 | 20.91 | 17.24 | 19.32 | 18.67 | 18.99 |
|        18 | 10.91 | 12.03 | 14.11 | 10.65 | 12.38 | 11.05 | 11.84 | 12.78 | 10.08 | 13.24 | 11.12 | 12.55 | 10.81 | 10.69 | 11.83 | 11.41 | 11.93 | 11.40 | 12.27 | 13.84 | 11.31 | 11.50 | 12.79 | 10.92 | 10.15 | 11.40 | 12.94 | 13.26 | 13.61 | 13.08 | 12.78 | 10.18 | 15.37 | 13.93 | 13.68 | 13.52 | 10.72 | 11.56 | 11.85 | 10.89 |
|        19 |  9.13 |  9.89 | 10.05 |  9.29 | 11.63 |  9.77 | 10.39 |  9.48 |  8.00 | 10.75 |  8.38 | 10.42 | 10.08 |  8.72 | 10.06 |  9.56 |  9.65 |  9.78 |  8.92 | 11.65 |  9.62 |  9.58 | 10.45 |  9.72 |  9.52 | 10.33 | 10.49 | 12.22 | 11.60 | 10.76 | 10.23 |  9.94 | 12.94 | 11.68 | 11.26 | 10.38 |  8.85 |  9.47 |  9.57 |  9.15 |
|        20 |  6.59 |  8.27 |  8.70 |  7.17 | 10.10 |  8.45 |  8.76 |  6.87 |  6.05 |  9.78 |  6.46 |  8.88 |  8.27 |  8.09 |  8.06 |  8.13 |  8.49 |  7.63 |  6.23 | 10.25 |  9.37 |  7.07 |  6.71 |  8.81 |  7.50 |  9.39 |  9.75 |  9.34 | 11.00 |  9.51 |  8.60 |  7.45 | 11.06 |  9.29 |  9.74 |  8.99 |  7.51 |  7.56 |  5.87 |  7.42 |
|        21 |  6.28 |  7.21 |  9.61 |  6.16 |  9.38 |  7.83 |  8.30 |  6.03 |  5.91 |  9.66 |  6.78 |  8.87 |  9.40 |  9.13 |  9.29 |  8.16 |  8.15 |  7.81 |  7.45 | 11.50 |  8.57 |  7.23 |  6.55 |  9.15 |  7.72 | 10.08 |  9.75 |  6.25 | 10.51 | 10.28 |  8.40 |  8.14 | 10.07 |  7.32 |  9.31 |  8.41 |  7.61 |  6.15 |  6.78 |  8.56 |
|        22 |  7.89 |  7.67 |  9.69 |  7.37 | 10.05 |  8.20 |  8.31 |  7.70 |  7.82 |  9.57 |  7.65 |  9.60 | 10.17 |  9.89 |  8.86 |  8.48 |  9.02 |  9.37 |  8.30 | 10.86 |  7.36 |  9.04 |  8.21 |  9.54 |  8.76 | 10.45 |  9.82 |  8.89 |  9.19 | 10.66 |  8.49 |  8.68 |  9.70 |  7.84 |  9.74 |  9.33 |  8.11 |  7.16 |  8.31 |  9.58 |
|        23 |  8.80 |  7.84 |  9.71 |  7.84 | 10.77 |  9.02 |  8.64 |  8.48 |  8.20 |  9.75 |  8.20 |  9.97 | 10.46 |  9.94 |  8.54 |  9.05 |  9.57 | 10.34 |  8.31 | 10.79 |  7.41 |  9.00 |  8.69 |  9.98 |  9.61 | 10.66 |  9.58 |  9.50 | 10.02 | 10.63 |  9.07 |  8.64 | 10.45 |  8.56 |  9.68 |  9.92 |  8.71 |  7.42 |  8.81 |  9.73 |
|        24 |  8.89 |  7.72 |  9.98 |  7.99 | 11.59 |  9.80 |  9.50 |  8.37 |  7.80 | 10.11 |  8.70 | 10.52 | 10.25 |  9.54 |  9.49 |  9.28 |  9.52 | 10.49 |  8.08 | 11.20 |  7.69 |  9.18 |  9.38 | 10.42 |  9.65 | 10.63 |  9.58 |  9.31 |  9.61 | 10.52 |  9.35 |  8.86 | 11.43 |  8.98 |  9.53 |  9.60 |  8.92 |  8.06 |  8.07 |  9.74 |
|        25 |  8.70 |  7.65 | 10.54 |  8.50 | 12.51 | 10.51 |  9.73 |  7.90 |  8.31 | 10.93 |  8.73 | 11.13 | 10.96 |  8.74 | 10.59 | 10.32 |  9.74 | 10.62 |  8.25 | 12.42 |  7.75 |  9.73 | 10.19 | 11.48 | 10.24 | 10.57 | 10.13 | 10.06 | 10.00 | 10.73 |  9.58 |  8.75 | 12.54 |  9.43 |  9.97 | 10.32 |  9.02 |  8.49 |  7.88 |  9.28 |
|        26 |  9.44 |  7.88 | 10.73 |  9.43 | 12.72 | 11.17 | 10.61 |  8.16 |  8.34 | 11.13 |  9.08 | 11.40 | 11.75 |  8.85 | 11.60 | 11.01 |  9.99 | 11.29 |  8.07 | 13.36 |  8.52 |  9.96 | 10.45 | 11.62 | 11.35 | 11.19 | 10.53 | 11.35 | 10.04 | 11.21 |  9.86 |  9.03 | 12.70 | 10.15 | 10.09 | 11.18 |  9.68 |  9.29 |  7.93 |  9.63 |
|        27 | 10.44 |  9.13 | 11.15 |  9.87 | 13.29 | 11.49 | 11.40 |  8.70 |  8.52 | 11.48 |  9.55 | 12.45 | 12.81 |  9.01 | 11.80 | 11.74 | 10.77 | 12.06 |  8.87 | 13.34 |  9.63 | 10.58 | 11.25 | 11.90 | 11.92 | 12.32 | 11.00 | 11.82 | 10.39 | 11.19 | 10.14 |  8.53 | 13.93 | 11.95 | 10.38 | 11.95 |  9.93 |  9.79 |  8.58 | 10.75 |
|        28 | 10.79 |  9.93 | 11.24 | 10.55 | 14.43 | 12.35 | 11.98 |  9.91 |  8.67 | 11.80 |  9.95 | 13.25 | 13.56 |  9.29 | 11.26 | 12.41 | 11.73 | 12.08 |  9.06 | 13.60 | 10.22 | 11.34 | 13.13 | 12.94 | 13.12 | 12.74 | 12.05 | 11.90 |  9.69 | 10.72 | 10.47 |  8.90 | 14.56 | 12.75 | 10.63 | 12.73 | 10.52 | 10.04 |  8.58 | 11.30 |
