# variable: Total Cloud Cover
# units: percent
# 
| fcst_hour |      1 |      2 |      3 |      4 |      5 |      6 |      7 |      8 |      9 |     10 |     11 |     12 |     13 |     14 |     15 |     16 |     17 |     18 |     19 |     20 |     21 |     22 |     23 |     24 |     25 |     26 |     27 |     28 |     29 |     30 |     31 |     32 |     33 |     34 |     35 |     36 |     37 |     38 |     39 |     40 |
|         0 |  64.45 |  73.72 |  83.31 |  77.59 |  80.48 |  61.25 |  88.63 |  64.06 | 100.00 |  92.48 |  40.53 |  84.42 | 100.00 |  77.50 | 100.00 |  79.76 | 100.00 |  98.34 |  49.63 |  71.05 |  76.44 |  90.94 |  78.31 |  51.01 |  75.72 |  86.58 |  80.84 | 100.00 | 100.00 | 100.00 |  83.28 |  45.27 | 100.00 |  66.04 |  43.39 |  80.08 |  71.17 | 100.00 | 100.00 |  69.22 |
|         1 |  51.20 |  78.03 |  85.62 |  68.40 |  81.21 |  84.92 | 100.00 |  75.86 |  83.59 |  95.14 |  42.89 |  76.79 | 100.00 |  74.58 | 100.00 |  81.85 | 100.00 |  86.27 |  69.13 |  71.10 |  82.74 |  53.47 |  74.40 |  56.54 |  75.04 |  77.70 |  80.78 |  96.54 | 100.00 | 100.00 |  67.09 |  84.68 | 100.00 |  89.57 |  79.87 |  69.55 |  71.52 |  96.52 | 100.00 |  81.65 |
|         2 |   8.23 |  71.22 |  36.98 |  70.68 |  75.46 |  66.17 |  83.21 |  65.63 |  58.39 |  79.16 |  45.41 |  93.65 |  88.76 |  77.11 |  73.01 |  86.18 |  92.86 |  37.59 |  75.93 |  40.85 |  81.96 |  36.38 |  76.08 |  77.37 |  54.83 |  81.39 |  76.23 |  86.40 |  79.72 |  88.25 |  61.88 |  75.32 | 100.00 |  79.85 |  69.99 |  79.13 |  65.81 |  75.91 | 100.00 |  86.05 |
|         3 |   6.09 |  95.95 |  24.06 |  58.83 |  80.45 |  58.51 |  17.48 |  29.23 |  25.56 |  97.89 |  71.33 |  58.54 |  84.86 |  79.89 |  73.38 |  81.57 |  66.37 |  70.96 |  72.41 |  24.57 |  84.64 |  34.55 |  79.54 |  94.83 |  47.99 |  99.28 |  81.17 |  76.57 |  58.96 |  62.54 |  51.75 |  65.88 |  28.33 |  95.11 |  77.99 |  79.18 |  62.42 |  81.94 |  90.77 |  64.43 |
|         4 |  91.92 |  74.29 |  53.64 |  63.94 |  94.48 |  66.58 |  58.61 |  26.46 |  45.21 |  97.06 |  88.08 | 100.00 |  87.59 |  88.64 |  85.02 |  82.21 |  55.95 |  74.91 |  86.43 |  15.35 |  89.49 | 100.00 |  90.44 |  97.58 |  59.06 |  93.62 |  73.93 |  74.20 |  88.88 |  74.60 |  65.42 | 100.00 |  38.38 |  96.62 |  85.59 |  81.98 |  75.40 |  87.56 |  89.54 |  80.59 |
|         5 |  94.74 |  63.90 |  72.16 |  65.12 |  98.14 |  67.74 |  83.67 |  76.86 |  86.08 |  91.40 |  92.08 | 100.00 |  47.22 |  87.32 |  87.90 |  92.41 |  42.84 |  85.41 |  99.30 |  58.03 |  97.78 | 100.00 | 100.00 |  94.87 |  72.56 |  73.84 |  80.12 |  81.55 |  95.39 |  59.37 |  84.81 | 100.00 |  39.76 | 100.00 |  93.45 |  99.17 |  60.01 |  87.27 |  82.22 |  76.18 |
|         6 |  90.17 |  51.91 | 100.00 |  61.23 |  97.36 | 100.00 |  79.09 |  74.04 |  97.69 | 100.00 |  91.10 |  97.21 |  21.75 |  94.37 |  85.74 | 100.00 |  70.73 | 100.00 | 100.00 |  96.86 |  83.78 | 100.00 |  85.02 |  77.89 |  49.88 |  65.42 |  92.85 |  94.90 |  73.03 |  65.19 |  94.39 | 100.00 |  53.95 |  96.50 |  87.96 | 100.00 |  65.42 |  83.75 |  76.68 |  52.77 |
|         7 | 100.00 |  26.12 | 100.00 |   8.06 | 100.00 |  82.78 |  66.50 | 100.00 | 100.00 |  91.66 |  96.76 |  37.74 |   6.99 |  56.72 | 100.00 | 100.00 |  39.61 | 100.00 |  97.76 | 100.00 |  63.92 |  56.82 |  71.35 |  31.99 |  20.82 |  60.32 |  70.80 |  82.33 |  43.96 |  80.34 | 100.00 | 100.00 |      0 |  79.07 |  85.48 |  99.93 |  62.13 |  81.61 |  51.35 |  94.81 |
|         8 |  15.78 |  55.31 |  43.76 |   3.90 | 100.00 |  22.86 |  26.35 |  86.41 | 100.00 |  35.07 | 100.00 | 100.00 |  71.41 |  16.82 | 100.00 |  65.37 |  39.27 |  77.63 |  86.42 | 100.00 |  42.72 |  38.55 |  54.17 |  48.67 |   9.24 |  66.27 |  49.65 |  57.04 |  63.34 |  80.86 | 100.00 |  81.20 |      0 |  68.17 |  42.21 |  82.57 |  35.83 | 100.00 |  76.70 |  90.14 |
|         9 |  31.73 |  87.44 |  20.16 |   5.40 | 100.00 |  46.17 |  49.93 | 100.00 |  74.43 |  56.91 |  95.56 |  88.56 |  60.12 |  38.42 |  61.67 |  42.60 |  35.54 |  54.54 |   6.68 |  14.94 |  40.71 |      0 |  69.51 |  41.40 |  24.31 | 100.00 |  47.64 |  28.69 | 100.00 |  81.55 |  58.01 |  35.25 |      0 |  61.24 |   3.91 |  69.01 |   7.66 | 100.00 |  84.05 |  78.27 |
